代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
404003.NQ,鸿达退债,2024/11/01,2.6510,0.0000,0.0000,0.0000,33.0350,30.3840,1146.1335345152772500,322,null,1.12295081967213114754,9.08127743302557893100,null,61.189286244035,-28.154286244035006,-46.01179058005373,3.910,25.5754475703324808,null,null,null,null,null,null,0.0,6.0000,2019/12/13,0.4000,代办转让,可转债,C,1.569997
123211.SZ,阳谷转债,2024/11/01,128.8000,154.5600,154.5600,154.5600,154.5600,25.7600,20.00000000000000000000,98,0.134246575342,4.73424657534246575342,0.32349896480331262900,-5.2906,100.69477661669,53.865223383309996,53.49356261880015,9.620,10.3950103950103950,150.5197505197505198,4.0402494802494802,2.68419889502762427600,24.0137,1.9142,-4.0402494802494802,149.48119016414014,6.0000,2023/07/27,0.3000,深交所,可转债,AA-,6.499651
123169.SZ,正海转债,2024/11/01,115.3000,116.7660,131.1300,115.6800,126.9900,11.6900,10.13876843018213356500,345,0.376986301370,4.06010928961748633880,0.31498543192377352500,-2.1790,100.59003425816,26.399965741839992,26.245110598218517,12.830,7.7942322681215900,128.0592361652377241,-1.0692361652377241,-0.83495435179549605600,53.4134,3.7988,1.0692361652377241,127.30807490986552,6.0000,2022/11/23,0.2000,深交所,可转债,AA-,13.995936
123244.SZ,松原转债,2024/11/01,169.0000,169.7670,186.4640,168.1600,185.1650,16.1650,9.56508875739644970400,93,0.050958904110,5.74794520547945205479,0.10801177328328787800,-7.3756,85.640022859316,99.52497714068399,116.21316041003085,28.700,3.4843205574912892,107.5958188153310105,77.5691811846689895,72.09311852331606210100,27.4682,5.7075,-77.5691811846689895,125.63730744453747,6.0000,2024/08/01,0.2000,深交所,可转债,A+,4.1
123018.SZ,溢利转债,2024/11/01,255.8880,256.9800,282.9820,255.3000,276.5000,20.6120,8.05508660038766960500,318,1.736986301370,0.13387978142076502732,3.61663652802893309200,-449.7841,109.61670900211,166.88329099789001,152.24256640899307,7.990,12.5156445556946183,91.9899874843554443,184.5100125156445557,200.5761904761904800,63.1230,1.3746,-184.5100125156445557,83.91967640862556,6.0000,2018/12/20,0.4000,深交所,可转债,AA-,0.541222
117205.SZ,23希望E1,2024/11/01,100.0000,107.2800,107.2800,107.2800,107.2800,7.2800,7.28000000000000000000,225,0.924657534247,1.38630136986301369863,1.39821029082774049200,2.2095,107.95036250405,-0.6703625040500043,-0.6209914339332154,14.450,6.9204152249134948,67.6124567474048443,39.6675432525951557,58.66898669396110540300,217.3409,2.0829,-39.6675432525951557,62.632913108437414,3.0000,2023/03/22,1.5000,深交所,可交换债券(私募),,65.0
113662.SH,豪能转债,2024/11/01,132.4520,133.4000,146.4800,130.7320,140.7390,8.2870,6.25660616676229879500,343,0.374794520548,4.06557377049180327869,0.28421404159472498700,-4.3784,101.80577810831,38.93322189169001,38.24264458768676,8.390,11.9189511323003576,143.2657926102502980,-2.5267926102502980,-1.76370965058236274700,21.5468,3.0036,2.5267926102502980,140.72461826069585,6.0000,2022/11/25,0.3000,上交所,可转债,AA-,4.23422
117190.SZ,21电投E1,2024/11/01,180.0000,189.4104,189.4104,189.4104,189.4104,9.4104,5.22800000000000000000,346,0.283561643836,0.05737704918032786885,3.32611092104762990800,-766.2013,106.17256540147,83.23783459853001,78.39862801071355,5.320,18.7969924812030075,200.0000000000000000,-10.5896000000000000,-5.29480000000000000000,56.2992,2.8999,10.5896000000000000,188.37257934169776,3.0000,2021/11/18,0.3000,深交所,可交换债券(私募),,3.9109841048
123172.SZ,漱玉转债,2024/11/01,103.8000,103.6080,115.0000,101.8260,108.0000,4.2000,4.04624277456647398800,323,0.441095890411,4.12021857923497267760,0.46296296296296296300,2.2199,101.89663967435,6.1033603256500015,5.98975623254667,14.950,6.6889632107023411,91.5719063545150502,16.4280936454849498,17.94010226442658870900,-315.4830,2.6639,-16.4280936454849498,89.86744474319113,6.0000,2022/12/15,0.3000,深交所,可转债,AA-,7.999447
123126.SZ,瑞丰转债,2024/11/01,109.8430,110.9990,124.0000,110.9990,114.0810,4.2380,3.85823402492648598500,53,0.435616438356,2.85753424657534246575,2.62971046887737660100,3.7867,108.59294179661,5.488058203389997,5.05378905165761,16.810,5.9488399762046401,73.5276621058893516,40.5533378941106484,55.15385194174757276600,63.4796,2.8727,-40.5533378941106484,67.70943017972894,6.0000,2021/09/10,0.5000,深交所,可转债,A+,3.398822
