代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123163.SZ,金沃转债,2024/12/04,123.0110,123.9900,140.8000,123.3100,137.3180,14.3070,11.6306671800,52,0.142465753425,3.86027397260274,0.728236647781062900,-3.3937,90.356748223576,46.96125177642401,51.97315385921647,26.930,3.71333086,141.477905681396,-4.159905681396,-2.940321784800,102.7448,4.4201,4.159905681396,156.5770221514915,6.0000,2022/10/14,0.5000,深交所,可转债,A,2.99952
123219.SZ,宇瞳转债,2024/12/04,157.0000,158.0000,184.2000,158.0000,172.0000,15.0000,9.5541401300,116,0.158904109589,0.040983606557377046,0.103536158012104700,-1016.0853,99.997032547545,72.002967452455,72.0051041696864,12.450,8.03212851,141.124497991968,30.875502008032,21.878201479800,35.5563,3.7022,-30.875502008032,141.12868591862303,6.0000,2023/08/11,0.3000,深交所,可转债,A+,0.994084
127093.SZ,章鼓转债,2024/12/04,120.8870,120.8870,137.7770,120.8870,131.0000,10.1130,8.3656638000,49,0.060410958904,4.868493150684931,0.343511450381679400,-2.0663,89.996556003703,41.003443996296994,45.56112568864287,10.250,9.75609756,109.756097560976,21.243902439024,19.355555555600,25.8689,2.8771,-21.243902439024,121.95588635242882,6.0000,2023/10/17,0.2500,深交所,可转债,A+,2.427166
117222.SZ,24广州数字科技EB,2024/12/04,100.9950,107.0000,112.0080,100.9900,107.5458,6.5508,6.4862617000,223,0.183287671233,2.3917808219178083,0.278950921374893300,-0.7159,100.53566727458,7.010132725419993,6.972781815108591,14.320,6.98324022,92.458100558659,15.087699441341,16.318418126900,36.6464,2.6738,-15.087699441341,91.96547162326003,3.0000,2024/04/24,0.3000,深交所,可交换债券(私募),,30.0
123213.SZ,天源转债,2024/12/04,212.2590,211.5270,229.8000,210.0000,224.6490,12.3900,5.8372083200,130,0.178082191781,4.646575342465754,0.222569430533855000,-13.2919,99.156662060263,125.492337939737,126.55966359927318,7.240,13.81215470,224.447513812155,0.201486187845,0.089769846200,41.1209,3.9825,-0.201486187845,226.35646375000582,6.0000,2023/07/28,0.3000,深交所,可转债,AA-,5.682315
128063.SZ,未来转债,2024/12/04,145.1020,152.0000,166.3560,149.3000,153.0800,7.9780,5.4982012700,246,2.695890410959,0.060109289617486336,1.911436763300431100,-543.5719,102.77202366367,50.307976336330015,48.95104187202449,3.570,28.01120448,148.739495798319,4.340504201681,2.918192090400,2414.9560,2.3292,-4.340504201681,144.72761214188154,6.0000,2019/04/03,0.5000,深交所,可转债,AA-,0.95558
128076.SZ,金轮转债,2024/12/04,126.3400,126.3390,134.1430,125.0000,133.0000,6.6600,5.2714896300,52,0.284931506849,0.8602739726027397,7.518796992481203000,-20.1020,107.41685018612,25.58314981388,23.816700796525268,13.570,7.36919676,128.887251289609,4.112748710391,3.190966266400,23.9020,1.4232,-4.112748710391,119.98792653693296,6.0000,2019/10/14,0.4000,深交所,可转债,AA-,2.132805
404004.NQ,汇车退债,2024/12/04,29.7410,0.0000,0.0000,0.0000,31.2680,1.5270,5.1343263500,91,null,1.7041095890410958,5.756684149929640500,null,99.106332414625,-67.838332414625,-68.45004830853188,1.500,66.66666667,null,null,null,null,null,null,0.0,6.0000,2020/08/18,0.2000,代办转让,可转债,A,28.81556
113610.SH,灵康转债,2024/12/04,119.8590,119.8590,124.7700,118.9840,124.5070,4.6480,3.8778898500,4,0.027397260274,1.9917808219178084,2.007919233456753400,-2.8963,98.015358179323,26.491641820677003,27.02805184082426,8.000,12.50000000,100.000000000000,24.507000000000,24.507000000000,-92.2895,7.2556,-24.507000000000,102.02482739189303,6.0000,2020/12/01,0.4000,上交所,可转债,A-,2.53004
127106.SZ,伟隆转债,2024/12/04,220.4700,221.5000,230.8990,219.5000,228.5000,8.0300,3.6422189000,114,0.156164383562,5.69041095890411,0.218818380743982500,-10.6866,78.392913557793,150.107086442207,191.4804280511206,8.600,11.62790698,117.906976744186,110.593023255814,93.796844181500,18.6597,2.8673,-110.593023255814,150.40514683417445,6.0000,2024/08/13,0.5000,深交所,可转债,A,2.6971
