代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123031.SZ,晶瑞转债,2024/09/23,292.9000,292.1000,312.8000,288.2010,311.0000,18.1000,6.17958347558893820400,26,0.142465753425,0.93150684931506849315,3.53697749196141479100,-69.0373,106.21166455958,204.78833544041998,192.81152996669485,3.830,26.1096605744125326,166.8407310704960836,144.1592689295039164,86.40532081377151794200,-680.2444,2.6282,-144.1592689295039164,157.08324670583227,6.0000,2019/08/29,0.4000,深交所,可转债,A+,0.526637
123238.SZ,卡倍转02,2024/09/23,154.7880,154.2800,162.1950,154.1990,161.9990,7.2110,4.65862986794841977400,257,0.140273972603,5.30054644808743169399,0.12345755220711239000,-5.5988,90.729722960789,71.26927703921099,78.55118996672313,29.240,3.4199726402188782,144.1860465116279070,17.8129534883720930,12.35414516129032256300,28.9763,4.2255,-17.8129534883720930,158.91820431760968,6.0000,2024/01/11,0.2000,深交所,可转债,A+,5.286639
110077.SH,洪城转债,2024/09/23,158.1990,157.1110,169.2100,157.1110,165.5040,7.3050,4.61760188117497582200,309,0.675068493151,2.15846994535519125683,0.48337200309358082000,-16.6159,107.31436956502,58.18963043497999,54.22352166894468,5.340,18.7265917602996255,162.9213483146067416,2.5826516853932584,1.58521379310344825900,9.1096,1.3178,-2.5826516853932584,151.8168992419001,6.0000,2020/11/20,0.2000,上交所,可转债,AA+,7.35649
123018.SZ,溢利转债,2024/09/23,272.9950,272.9890,290.7980,271.1540,282.2900,9.2950,3.40482426418066264900,279,1.523287671233,0.24043715846994535519,3.54245633922561904400,-253.8417,109.31729508024,172.97270491976002,158.22995326841584,7.990,12.5156445556946183,71.4643304130162703,210.8256695869837297,295.0082486865148900,33.4866,1.0694,-210.8256695869837297,65.37330653906203,6.0000,2018/12/20,0.4000,深交所,可转债,AA-,0.541252
117196.SZ,22开山EB,2024/09/23,104.0300,107.5537,107.5537,107.5537,107.5537,3.5237,3.38719600115351341000,79,0.216438356164,0.78630136986301369863,9.29768106536548719400,2.6314,108.20339422152,-0.6496942215199937,-0.6004379309856986,15.800,6.3291139240506329,46.9620253164556962,60.5916746835443038,129.0227035040431300,20.7561,1.1464,-60.5916746835443038,43.401619380176214,3.0000,2022/07/05,1.0000,深交所,可交换债券(私募),,4.4495
110083.SH,苏租转债,2024/09/23,141.3620,140.8040,149.0000,140.8040,146.1070,4.7450,3.35663049475813867900,318,0.521095890411,0.06830601092896174863,0.38372955279686804900,-456.3768,100.42330816011,45.68369183989,45.491124199029734,3.050,32.7868852459016393,146.5573770491803279,-0.4503770491803279,-0.30730425055928413800,7.3177,1.1669,0.4503770491803279,145.93960280168866,6.0000,2021/11/11,0.2000,上交所,可转债,AAA,32.82454
123229.SZ,艾录转债,2024/09/23,102.5250,102.5250,108.2880,102.2180,105.9550,3.4300,3.34552548158985613300,337,0.276164383562,5.08196721311475409836,0.28313906847246472600,2.7223,92.863053464346,13.091946535654003,14.098121962660368,10.100,9.9009900990099010,96.1386138613861386,9.8163861386138614,10.21065911431513904800,37.6399,3.2524,-9.8163861386138614,103.5273020591529,6.0000,2023/10/23,0.3000,深交所,可转债,A+,4.99959
118044.SH,赛特转债,2024/09/23,99.1940,98.1000,103.0000,98.1000,102.0630,2.8690,2.89231203500211706400,13,0.014246575342,4.96712328767123287671,0.39191479772297502500,2.9592,90.676644848495,11.386355151505,12.55709799422953,24.200,4.1322314049586777,47.4793388429752066,54.5836611570247934,114.9629765013054800,17.7996,1.9009,-54.5836611570247934,52.36115531436455,6.0000,2023/09/11,0.2000,上交所,可转债,A+,4.41982047
123034.SZ,通光转债,2024/09/23,254.0000,253.5000,263.8670,252.3000,260.0000,6.0000,2.36220472440944881900,325,1.597808219178,1.11475409836065573770,0.69230769230769230800,-52.3233,108.93206241191,151.06793758809,138.68087525677205,7.920,12.6262626262626263,81.1868686868686869,178.8131313131313131,220.2488335925349900,33.7369,1.3050,-178.8131313131313131,74.52981875976323,6.0000,2019/11/04,0.5000,深交所,可转债,A+,0.777591
128076.SZ,金轮转债,2024/09/23,113.9480,116.6600,121.9000,114.8010,116.3500,2.4020,2.10797907817601011000,346,1.701369863014,1.05737704918032786885,1.54705629565964761500,-3.7575,108.71807778528,7.631922214719992,7.019920118338704,13.570,7.3691967575534267,97.5681650700073692,18.7818349299926308,19.24996223564954682400,16.5545,1.0906,-18.7818349299926308,89.74419623450858,6.0000,2019/10/14,0.4000,深交所,可转债,AA-,2.134325
123067.SZ,斯莱转债,2024/09/23,110.6240,111.7360,116.4000,110.8480,112.9020,2.2780,2.05922765403529071400,7,0.047945205479,1.98356164383561643836,2.21430975536305822700,2.0553,111.10802338755,1.7939766124499954,1.6146238208131203,9.560,10.4602510460251046,80.3347280334728033,32.5672719665271967,40.53946875000000008300,136.9266,2.2446,-32.5672719665271967,72.30326450256567,6.0000,2020/09/17,0.4000,深交所,可转债,AA-,2.392666
110048.SH,福能转债,2024/09/23,171.5840,171.7410,176.7120,170.7790,174.9130,3.3290,1.94015759045132413300,292,1.594520547945,0.20491803278688524590,null,-183.8946,108.5542495448,66.35875045520001,61.129574137780715,5.260,19.0114068441064639,172.8136882129277567,2.0993117870722433,1.21478327832783275600,10.0595,1.0671,-2.0993117870722433,159.1956914976489,6.0000,2018/12/07,0.4000,上交所,可转债,AA+,6.50176
113055.SH,成银转债,2024/09/23,116.2010,116.0930,118.5000,115.7990,118.3450,2.1440,1.84507878589685114600,205,0.393150684932,3.44109589041095890411,0.59149097976255862100,-1.9790,102.88687665563,15.458123344369994,15.024387800311482,12.230,8.1766148814390842,112.6737530662305805,5.6712469337694195,5.03333454281567492800,4.2611,0.7765,-5.6712469337694195,109.51226893917479,6.0000,2022/03/03,0.2000,上交所,可转债,AAA,51.96409
118030.SH,睿创转债,2024/09/23,98.6970,99.0000,100.8000,98.3140,100.5160,1.8190,1.84301447865689939900,269,0.367123287671,4.26775956284153005464,0.49743324445859365700,3.2307,103.89067703134,-3.374677031339999,-3.248296312788474,39.750,2.5157232704402516,66.9937106918238994,33.5222893081761006,50.03796470146451364200,26.6158,2.5336,-33.5222893081761006,64.48481481318517,6.0000,2022/12/30,0.3000,上交所,可转债,AA,15.64527
123157.SZ,科蓝转债,2024/09/23,90.4500,91.2000,95.7000,90.6500,92.1000,1.6500,1.82421227197346600300,25,0.054794520548,3.93424657534246575342,0.86862106406080347400,6.9931,97.811513647729,-5.7115136477290065,-5.839306064007135,16.010,6.2460961898813242,73.2667083073079325,18.8332916926920675,25.70511508951406656900,-799.4310,5.3324,-18.8332916926920675,74.90601624996839,6.0000,2022/08/30,0.3000,深交所,可转债,A+,4.944607
113066.SH,平煤转债,2024/09/23,122.1470,121.8800,124.8800,121.5760,124.3600,2.2130,1.81175141427951566600,192,0.210410958904,4.47671232876712328767,0.32164683177870698000,-2.5460,101.00695196122,23.353048038780003,23.120238345323035,8.080,12.3762376237623762,106.3118811881188119,18.0481188118811881,16.97657741559953432200,7.6336,0.8966,-18.0481188118811881,105.25204367015803,6.0000,2023/03/16,0.2000,上交所,可转债,AAA,14.27646
113631.SH,皖天转债,2024/09/23,118.9130,118.6860,121.1600,118.2920,120.8570,1.9440,1.63480864161193477600,321,0.526027397260,3.12568306010928961749,0.49645448753485524200,-1.9134,106.57311514821,14.283884851790006,13.40289699885902,7.210,13.8696255201109570,112.3439667128987517,8.5130332871012483,7.57765061728395065000,10.1963,1.2863,-8.5130332871012483,105.41492247520709,6.0000,2021/11/08,0.2000,上交所,可转债,AA+,9.29554
123227.SZ,雅创转债,2024/09/23,111.5300,111.3000,114.8920,111.3000,113.3370,1.8070,1.62019187662512328500,340,0.278630136986,5.07377049180327868852,0.26469731861616241800,1.2907,92.646962833639,20.69003716636101,22.332126746035875,34.810,2.8727377190462511,87.7621373168629704,25.5748626831370296,29.14111194762684126000,39.4021,3.1725,-25.5748626831370296,94.72748445564542,6.0000,2023/10/20,0.3000,深交所,可转债,A+,3.628448
123216.SZ,科顺转债,2024/09/23,78.2000,78.5000,80.0800,77.4050,79.4000,1.2000,1.53452685421994884900,51,0.069863013699,4.86301369863013698630,0.62972292191435768300,9.0023,106.75440757549,-27.35440757549,-25.623679805582437,7.000,14.2857142857142857,58.2857142857142857,21.1142857142857143,36.22549019607843140600,25.5831,0.9440,-21.1142857142857143,54.59794645434034,6.0000,2023/08/04,0.3000,深交所,可转债,AA,21.978692
127092.SZ,运机转债,2024/09/23,140.0800,139.5280,143.2310,138.9790,142.2000,2.1200,1.51342090234151913200,3,0.003287671233,4.99452054794520547945,0.28129395218002812900,-3.2456,103.08270704657,39.117292953429995,37.94748321438421,17.420,5.7405281285878301,138.3467278989667049,3.8532721010332951,2.78522821576763488200,32.6662,2.0948,-3.8532721010332951,134.20944391425942,6.0000,2023/09/21,0.2000,深交所,可转债,AA-,6.377579
113638.SH,台21转债,2024/09/23,104.1260,104.2800,105.8170,103.9090,105.5450,1.4190,1.36277202619902810100,270,0.736986301370,3.26502732240437158470,0.94746316736936851600,3.0829,108.05878760683,-2.513787606829993,-2.3263148351954173,16.440,6.0827250608272506,58.0900243309002433,47.4549756690997567,81.69212565445026180800,10.0275,1.8363,-47.4549756690997567,53.75779760019127,6.0000,2021/12/29,0.3000,上交所,可转债,AA,5.9975
111009.SH,盛泰转债,2024/09/23,83.6500,83.5990,85.2080,83.5990,84.7870,1.1370,1.35923490735206216400,322,0.439726027397,4.12295081967213114754,0.58971304563199547100,7.8115,104.35569935781,-19.56869935780999,-18.75192201119149,10.610,9.4250706880301602,45.3345900094250707,39.4524099905749293,87.02496257796257791300,52.0075,1.0790,-39.4524099905749293,43.44237093748366,6.0000,2022/11/07,0.3000,上交所,可转债,AA,7.01154
118028.SH,会通转债,2024/09/23,99.9610,99.5000,101.9380,99.4250,101.3040,1.3430,1.34352397434999649900,293,0.400000000000,4.20218579234972677596,0.49356392639974729500,4.2022,105.21885431151,-3.9148543115099983,-3.720677569744027,9.210,10.8577633007600434,72.5298588490770901,28.7741411509229099,39.67213173652694614500,16.0809,1.6652,-28.7741411509229099,68.93237844459496,6.0000,2022/12/06,0.3000,上交所,可转债,AA-,8.2999
113672.SH,福蓉转债,2024/09/23,118.0090,117.8000,122.8900,117.5620,119.5860,1.5770,1.33633875382386089200,68,0.093150684932,4.81643835616438356164,0.41810914321074373300,-1.2273,100.64949406653,18.936505933470002,18.814308118581145,10.860,9.2081031307550645,99.5395948434622468,20.0464051565377532,20.13912673450508785400,38.5771,4.4240,-20.0464051565377532,98.89726298839207,6.0000,2023/07/18,0.3000,上交所,可转债,AA,6.38381
