代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
404003.NQ,鸿达退债,2024/12/06,8.1470,0.0000,0.0000,0.0000,12.8780,4.7310,58.0704553800,357,null,1.0273224043715847,23.295542786146917200,null,63.712993677248,-50.834993677248,-79.78748249495808,3.910,25.57544757,null,null,null,null,null,null,0.0,6.0000,2019/12/13,0.4000,代办转让,可转债,C,1.569997
127107.SZ,领益转债,2024/12/06,100.0000,119.0000,127.8290,119.0000,124.5000,24.5000,24.5000000000,19,0.010410958904,5.950684931506849,0.160642570281124500,-1.7116,98.264346585932,26.235653414067997,26.699056499729494,9.150,10.92896175,97.486338797814,27.013661202186,27.710201793700,33.3680,3.2232,-27.013661202186,99.2082501790844,6.0000,2024/11/18,0.2000,深交所,可转债,AA+,21.374181
113609.SH,永安转债,2024/12/06,141.3710,160.0000,169.6450,158.0000,167.1520,25.7810,18.2364134100,13,0.071232876712,1.967123287671233,1.196515746147219300,-16.7065,110.02096578995,57.13103421004999,51.92740656278505,14.470,6.91085003,131.444367657222,35.707632342778,27.165585699300,-109.3731,1.5328,-35.707632342778,119.47210853263472,6.0000,2020/11/24,0.4000,上交所,可转债,AA-,7.33863
123244.SZ,松原转债,2024/12/06,194.0100,193.0000,224.2190,181.1420,215.5000,21.4900,11.0767486200,128,0.070136986301,5.652054794520548,0.092807424593967500,-9.9760,86.776519816502,128.723480183498,148.3390673602689,28.690,3.48553503,107.633321714883,107.866678285117,100.216806994800,27.4855,5.7111,-107.866678285117,124.03507532047249,6.0000,2024/08/01,0.2000,深交所,可转债,A+,4.0987
110052.SH,贵广转债,2024/12/06,137.3220,137.6050,160.2590,136.9380,147.7490,10.4270,7.5931023400,277,1.669589041096,0.24383561643835616,8.798705913407197300,-96.4541,112.50105645172,35.24794354827999,31.33121115480964,7.250,13.79310345,141.793103448276,5.955896551724,4.200413424100,-13.8534,3.8352,-5.955896551724,126.03713060163729,6.0000,2019/03/04,0.5000,上交所,可转债,AA+,1.6751
123103.SZ,震安转债,2024/12/06,132.8300,135.4980,141.4990,130.3300,141.0000,8.1700,6.1507189600,270,1.331506849315,0.0546448087431694,1.010784027980212800,-512.2270,101.16918896532,39.830811034679996,39.370495545174016,8.520,11.73708920,130.516431924883,10.483568075117,8.032374100700,-38.7075,2.0624,-10.483568075117,129.00808364651712,6.0000,2021/03/12,0.5000,深交所,可转债,A+,1.078202
123248.SZ,恒辉转债,2024/12/06,139.9800,139.5630,154.3400,135.9640,147.0950,7.1150,5.0828689800,108,0.059178082192,5.706849315068493,0.135966552228151900,-4.0559,94.345685159352,52.749314840648,55.91068076039005,18.260,5.47645126,143.592552026287,3.502447973713,2.439157132000,30.3923,3.2319,-3.502447973713,152.19832447425225,6.0000,2024/08/21,0.2000,深交所,可转债,AA-,5.0
127104.SZ,姚记转债,2024/12/06,160.1500,160.8080,169.0000,158.4010,168.1680,8.0180,5.0065563500,317,0.259726027397,5.136612021857924,0.178393035535892700,-6.3197,90.598842362703,77.56915763729701,85.618265768515,20.610,4.85201359,155.507035419699,12.660964580301,8.141731045200,23.4637,4.0002,-12.660964580301,171.64351261481116,6.0000,2024/01/25,0.3000,深交所,可转债,A+,5.828204
113691.SH,和邦转债,2024/12/06,107.0260,106.9000,116.4260,106.8560,112.2980,5.2720,4.9259058500,40,0.032876712329,5.8931506849315065,0.267146342766567500,0.4262,99.000475496987,13.297524503013008,13.431778419506388,2.000,50.00000000,115.500000000000,-3.202000000000,-2.772294372300,69.1317,1.0872,3.202000000000,116.66610631937336,6.0000,2024/10/28,0.3000,上交所,可转债,AA,46.0
123202.SZ,祥源转债,2024/12/06,161.6000,162.0000,171.3230,157.3760,167.9700,6.3700,3.9418316800,157,0.172054794521,0.0546448087431694,0.114828071875198000,-736.4006,99.939970830451,68.030029169549,68.07089156045734,15.180,6.58761528,167.654808959157,0.315191040843,0.188000000000,118.7937,3.6312,-0.315191040843,167.7555111994027,6.0000,2023/07/03,0.2000,深交所,可转债,A+,0.959279
