代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123241.SZ,欧通转债,2024/12/19,200.5190,198.5500,240.6230,197.9000,240.6230,40.1040,20.0000997400,168,0.046027397260,5.542465753424658,0.041558786982125600,-12.5120,95.038770157743,145.584229842257,153.18404226045843,44.560,2.24416517,254.443447037702,-13.820447037702,-5.431638031400,54.9472,5.8836,13.820447037702,267.7259465956715,6.0000,2024/07/05,0.1000,深交所,可转债,AA-,6.445265
118051.SH,皓元转债,2024/12/19,100.0000,119.9800,119.9980,118.0410,119.0050,19.0050,19.0050000000,22,0.012054794521,5.942465753424657,0.168060165539263100,-0.2602,94.974404160256,24.030595839743995,25.30218120578649,40.730,2.45519273,90.621163761355,28.383836238645,31.321421024100,40.7333,2.8790,-28.383836238645,95.41640672832702,6.0000,2024/11/28,0.2000,上交所,可转债,AA-,8.2235
113597.SH,佳力转债,2024/12/19,122.1940,120.7070,146.6330,120.3780,140.1430,17.9490,14.6889372600,143,0.979452054795,1.610958904109589,1.783892167286271900,-9.0544,114.9811334441,25.161866555900005,21.88347409893369,10.710,9.33706816,97.198879551821,42.944120448179,44.181703170000,346.5611,3.1085,-42.944120448179,84.53463332667168,6.0000,2020/07/30,0.5000,上交所,可转债,AA-,2.97796
123038.SZ,联得转债,2024/12/19,169.5000,169.3000,185.9980,168.7100,185.0000,15.5000,9.1445427700,361,2.071232876712,1.0163934426229508,1.135135135135135100,-37.7304,109.67842541923,75.32157458077,68.67492334327751,23.780,4.20521447,138.477712363331,46.522287636669,33.595505618000,22.6012,3.2475,-46.522287636669,126.25793252776913,6.0000,2019/12/25,0.5000,深交所,可转债,A+,1.098739
123131.SZ,奥飞转债,2024/12/19,130.0500,132.9960,147.0000,132.9960,140.8500,10.8000,8.3044982700,17,0.083835616438,2.956164383561644,1.277955271565495200,-5.5517,102.43467774847,38.41532225153,37.50226299911779,10.070,9.93048659,143.197616683217,-2.347616683217,-1.639424410500,98.8421,4.4908,2.347616683217,139.79408129231496,6.0000,2021/12/03,0.5000,深交所,可转债,A+,3.962826
128083.SZ,新北转债,2024/12/19,131.3690,130.0930,137.8000,129.9000,136.8100,5.4410,4.1417686100,8,0.043835616438,0.02185792349726776,0.060077319510209600,-1224.8428,99.98568368146,36.82431631854,36.82958895981246,5.400,18.51851852,137.962962962963,-1.152962962963,-0.835704698000,103.3124,1.8842,1.152962962963,137.98271700826004,6.0000,2019/12/12,0.3000,深交所,可转债,AA,0.720542
123025.SZ,精测转债,2024/12/19,149.9230,149.2950,162.1780,148.7300,156.0010,6.0780,4.0540810900,266,1.821917808219,0.273972602739726,7.692258382959083600,-102.9504,111.44207369082,44.55892630918001,39.98393500178607,48.680,2.05423172,149.835661462613,6.165338537387,4.114733753800,182.3868,6.0964,-6.165338537387,134.4516092533512,6.0000,2019/03/29,0.5000,深交所,可转债,AA-,2.73266
117225.SZ,24锦隆EB01,2024/12/19,100.0050,100.3701,107.6590,100.3701,104.0146,4.0096,4.0093995300,18,0.024657534247,2.9534246575342467,0.480701747639273700,1.1195,100.98587948784,3.0287205121600067,2.9991524830208602,9.800,10.20408163,84.693877551020,19.320722448980,22.812419277100,9.3898,1.4623,-19.320722448980,83.86704951281652,3.0000,2024/11/28,0.5000,深交所,可交换债券(私募),AA,11.5
113684.SH,湘泵转债,2024/12/19,159.7120,158.9420,168.5000,158.1900,166.0790,6.3670,3.9865507900,263,0.144109589041,5.282191780821917,0.120424617200248100,-6.3717,98.112895599558,67.966104400442,69.2733651219934,16.590,6.02772755,163.230861965039,2.848138034961,1.744852658800,31.0450,3.3201,-2.848138034961,166.3704459720118,6.0000,2024/04/01,0.2000,上交所,可转债,AA-,3.77519
123177.SZ,测绘转债,2024/12/19,155.5280,155.4480,160.9000,152.8000,160.9000,5.3720,3.4540404300,293,0.321095890411,4.2,0.248601615910503400,-6.8800,95.685802454141,65.21419754585901,68.15451809281109,13.180,7.58725341,163.125948406677,-2.225948406677,-1.364558139500,164.8359,2.8531,2.225948406677,170.4808281091208,6.0000,2023/03/02,0.2000,深交所,可转债,A+,1.514175
