代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
127072.SZ,博实转债,2022-11-03,100.0,130.0,130.1,130.0,130.1,30.1,30.1,43,0.035342465753,5.884931506849315,0.2305918524212144,-1.8015,94.4540129,35.6459871,37.73898641843729,15.81,6.325110689437065,101.5180265654649,28.5819734345351,28.15457943925234,28.7837,5.2804,-28.5819734345351,107.4787861823761,6,2022-09-22,0.3,深交所,可转债
123085.SZ,万顺转2,2022-11-03,160.336,160.2,172.7,159.986,170.886,10.55,6.579932142500748,328,0.539178082192,4.104109589041096,0.3511112671605632,-9.787,89.98416566,80.90183434,89.90674497742518,6.2,16.12903225806452,159.0322580645161,11.85374193548387,7.45367139959432,32.7151,1.8303,-11.85374193548387,176.7336029601146,6,2020-12-11,0.4,深交所,可转债
123046.SZ,天铁转债,2022-11-03,351.002,349.668,378.58,346.008,373.0,21.998,6.267200756690845,230,0.630136986301,0.9315068493150684,0.2680965147453083,-29.478,96.88037226,276.11962774,285.0109070586265,3.94,25.38071065989848,302.2842639593908,70.71573604060914,23.39378673383711,28.5626,4.5462,-70.71573604060914,312.0180661033629,6,2020-03-19,0.5,深交所,可转债
111007.SH,永和转债,2022-11-03,147.945,150.55,165.562,150.503,155.897,7.952,5.374970428199669,24,0.019726027397,5.936986301369863,0.192434748584001,-4.3364,84.73331015,71.16368985,83.985494870933,33.64,2.972651605231867,124.2271105826397,31.66988941736029,25.49354103852596,37.115,5.1005,-31.66988941736029,146.609533326062,6,2022-10-11,0.3,上交所,可转债
123110.SZ,九典转债,2022-11-03,139.0,137.669,149.799,137.22,146.23,7.23,5.201438848920863,217,0.356712328767,0.0684931506849315,0.2709186784939069,-4.2951,99.8499881,46.3800119,46.44969196546154,18.7,5.347593582887701,145.24064171123,0.9893582887700535,0.6811855670103093,32.117,7.4699,-0.9893582887700535,145.4588472917704,6,2021-04-01,0.4,深交所,可转债
123012.SZ,万顺转债,2022-11-03,194.001,193.46,207.6,193.0,204.0,9.999,5.154097143829156,107,0.527671232877,1.709589041095891,0.8823529411764706,-31.3512,99.14056224,104.85943776,105.768451772702,5.27,18.9753320683112,187.0967741935484,16.90322580645161,9.03448275862069,32.7151,1.8303,-16.90322580645161,188.7186939091827,6,2018-07-20,0.4,深交所,可转债
127070.SZ,大中转债,2022-11-03,128.999,129.7,147.0,128.75,134.65,5.651,4.38065411359778,79,0.064931506849,5.786301369863014,0.2227998514667657,-2.4232,94.90392437,39.74607563,41.88032886294858,11.36,8.80281690140845,111.9718309859155,22.67816901408451,20.25345911949686,15.4281,3.2336,-22.67816901408451,117.9844055229721,6,2022-08-17,0.3,深交所,可转债
123121.SZ,帝尔转债,2022-11-03,175.182,174.9,182.91,173.871,181.66,6.478,3.697868502471715,91,0.149589041096,4.753424657534247,0.3302873499944952,-8.3952,92.08081565,89.57918435,97.28322204539464,119.68,0.8355614973262032,155.5564839572193,26.10351604278075,16.78073158940753,70.6095,13.0123,-26.10351604278075,168.934737229621,6,2021-08-05,0.4,深交所,可转债
123123.SZ,江丰转债,2022-11-03,173.99,175.0,184.122,173.86,180.25,6.26,3.597907925742859,84,0.138082191781,0.1342465753424658,0.1203807497197559,-8.1439,99.14278351,81.10721649,81.80849237687497,53.59,1.866019779809666,168.1657025564471,12.0842974435529,7.185946515756768,77.4986,6.5704,-12.0842974435529,169.6197106867442,6,2021-08-12,0.4,深交所,可转债
123092.SZ,天壕转债,2022-11-03,250.789,250.191,266.27,249.101,259.525,8.736,3.483406369497865,315,0.604109589041,4.13972602739726,0.2697235333782873,-17.1277,88.10859341,171.41640659,194.5512917137829,5.14,19.45525291828794,250,9.525,3.81,32.2098,2.9632,-9.525,283.7407684363577,6,2020-12-24,0.5,深交所,可转债
128069.SZ,华森转债,2022-11-03,138.705,136.707,145.3,132.926,143.2,4.495,3.240690674452976,133,0.546575342466,0.1178082191780822,0.5022193311395112,-7.0833,100.11004349,43.08995651,43.04259094074239,17.97,5.564830272676684,136.2270450751252,6.972954924874792,5.118627450980392,101.0871,7.9395,-6.972954924874792,136.0773008641565,6,2019-06-21,0.5,深交所,可转债
110038.SH,济川转债,2022-11-03,135.744,134.5,141.5,134.0,140.054,4.31,3.1750942951438,356,5.852054794521,0.0273972602739726,null,-887.4932,105.94189201,34.11210799,32.19888501404158,22.67,4.411116012351124,139.7000441111601,0.3539558888398765,0.2533684875276287,13.4687,2.8575,-0.3539558888398765,131.8647812123024,5,2017-11-13,0.2,上交所,可转债
110068.SH,龙净转债,2022-11-03,141.262,140.7,149.5,140.6,145.638,4.376,3.09778992227209,225,0.616438356164,3.386301369863014,0.6866339828890812,-7.0321,104.11920963,41.51879037,39.87620585820999,10.3,9.70873786407767,143.3009708737864,2.337029126213592,1.630853658536585,18.6059,2.2767,-2.337029126213592,137.6316352986384,6,2020-03-24,0.2,上交所,可转债
118014.SH,高测转债,2022-11-03,138.382,137.991,143.47,136.8,142.505,4.123,2.97943374138255,109,0.059726027397,5.704109589041096,0.1403459527735869,-3.8571,72.0112732,70.4937268,97.89262662279938,84.81,1.179106237471996,110.0106119561373,32.49438804386275,29.53750321543408,37.2516,13.5283,-32.49438804386275,152.7685972869832,6,2022-07-18,0.2,上交所,可转债
128079.SZ,英联转债,2022-11-03,134.1,134.0,140.94,133.0,137.9,3.8,2.833706189410887,14,0.065205479452,0.7671232876712328,0.9895993721875272,-5.7818,92.85408678,45.04591322,48.51258009432334,8.29,12.0627261761158,98.91435464414958,38.98564535585042,39.41353658536585,-246.4891,3.3273,-38.98564535585042,106.5266571179664,6,2019-10-21,0.4,深交所,可转债
123152.SZ,润禾转债,2022-11-03,130.665,130.86,134.77,130.001,134.299,3.634,2.781157922932691,106,0.116164383562,5.712328767123288,0.2978428729923529,-1.3435,78.70365937,55.59534063,70.63882553241437,29.27,3.41646737273659,97.16433208062863,37.13466791937137,38.21841526019691,37.9259,4.8372,-37.13466791937137,123.4559267744359,6,2022-07-21,0.4,深交所,可转债
113582.SH,火炬转债,2022-11-03,232.639,232.98,244.442,230.502,239.013,6.374,2.739867348123058,161,0.441095890411,3.561643835616438,0.4183872843736533,-18.9735,102.27165933,136.74134067,133.7040403625179,24.51,4.079967360261118,189.5960832313342,49.41691676866585,26.06431310522918,22.3286,4.171,-49.41691676866585,185.3847727448759,6,2020-05-27,0.4,上交所,可转债
118006.SH,阿拉转债,2022-11-03,124.744,124.5,128.5,124.0,128.001,3.257,2.610947219906368,234,0.256438356164,5.361643835616438,0.3124975586128234,-0.9735,79.4067218,48.5942782,61.19668095906712,45.23,2.210921954455008,87.41985407915101,40.581145920849,46.42097192716237,63.9389,6.2652,-40.581145920849,110.0912518455724,6,2022-03-15,0.4,上交所,可转债
127019.SZ,国城转债,2022-11-03,113.386,113.3,116.5,113.256,116.146,2.76,2.434162947806608,112,0.306849315068,3.695890410958904,0.8609853115905842,-0.4406,101.68841383,14.45758617,14.21753533708355,21.06,4.748338081671415,82.5735992402659,33.57240075973409,40.65754801610121,93.4503,7.585,-33.57240075973409,81.20256392071398,6,2020-07-15,0.3,深交所,可转债
128119.SZ,龙大转债,2022-11-03,120.049,119.796,123.39,119.65,122.931,2.882,2.400686386392223,114,0.312328767123,3.690410958904109,0.8134644638048987,-0.8235,97.71673113,25.21426887,25.80343056754072,9.3,10.75268817204301,110.3225806451613,12.60841935483871,11.42868421052632,168.3692,3.504,-12.60841935483871,112.9004003402353,6,2020-07-13,0.3,深交所,可转债
127039.SZ,北港转债,2022-11-03,115.849,116.02,118.92,116.02,118.498,2.649,2.286597208435118,128,0.175342465753,4.652054794520548,0.4219480497561141,-1.0734,99.07824589,19.41975411,19.60042180355157,8.17,12.23990208078335,91.18727050183598,27.31072949816402,29.95015570469799,12.7624,1.058,-27.31072949816402,92.03561254311583,6,2021-06-29,0.2,深交所,可转债
123125.SZ,元力转债,2022-11-03,131.3,131.4,135.726,129.13,134.161,2.861,2.178979436405179,59,0.048493150685,0.1835616438356164,0.07657942772295973,-4.2228,99.04423211,35.11676789,35.45564152690769,17.51,5.711022272986865,112.5642490005711,21.5967509994289,19.18615474378488,27.7533,3.2172,-21.5967509994289,113.6504838318657,6,2021-09-06,0.1,深交所,可转债
118021.SH,新致转债,2022-11-03,125.566,127.0,130.55,126.15,128.184,2.618,2.084959304270264,38,0.052054794521,5.898630136986301,0.3900642825937715,-1.3927,65.07316456,63.11083544,96.98442647861292,10.7,9.345794392523365,99.34579439252336,28.83820560747664,29.02810912511759,107.9761,2.2293,-28.83820560747664,152.6678394454332,6,2022-09-27,0.5,上交所,可转债
118015.SH,芯海转债,2022-11-03,118.004,117.9,120.68,117.878,120.395,2.391,2.026202501610115,106,0.116164383562,5.712328767123288,0.3322397109514515,0.1635,76.84584469,43.54915531,56.67080046511231,55.71,1.795009872554299,72.69789983844912,47.69710016155089,65.6100111111111,1348.7658,5.4305,-47.69710016155089,94.60225225152524,6,2022-07-21,0.4,上交所,可转债
113636.SH,甬金转债,2022-11-03,119.486,118.829,124.5,118.829,121.901,2.415,2.021157290393854,326,0.267945205479,5.109589041095891,0.246101344533679,-0.2137,89.98007866,31.92092134,35.47554282611471,36.05,2.773925104022192,74.61858529819695,47.28241470180305,63.36546654275093,19.4724,2.397,-47.28241470180305,82.92789516238565,6,2021-12-13,0.3,上交所,可转债
128137.SZ,洁美转债,2022-11-03,124.0,123.65,127.232,123.65,126.432,2.432,1.961290322580645,365,0.6,4.002739726027397,0.4745634016704632,-1.981,93.81379493,32.61820507,34.76909242861177,27.43,3.645643456069996,89.35472110827561,37.07727889172439,41.49448225214199,50.3219,4.6249,-37.07727889172439,95.24688898359611,6,2020-11-04,0.4,深交所,可转债
113504.SH,艾华转债,2022-11-03,142.588,142.8,146.87,140.0,145.379,2.791,1.957387718461582,247,1.218082191781,1.326027397260274,1.238143060552074,-20.3962,104.20149929,41.17750071,39.51718640381571,20.51,4.875670404680643,121.2091662603608,24.1698337396392,19.9405989541432,21.9711,3.1642,-24.1698337396392,116.3219023586477,6,2018-03-02,0.3,上交所,可转债
118005.SH,天奈转债,2022-11-03,119.492,119.492,121.951,119.0,121.825,2.333,1.95243196197235,281,0.23095890411,5.232876712328767,0.2462548737943772,-1.0995,85.1944307,36.6305693,42.99643650297906,153.6,0.6510416666666666,68.03385416666667,53.79114583333333,79.06526315789473,55.5128,10.446,-53.79114583333333,79.8571615628704,6,2022-01-27,0.3,上交所,可转债
128132.SZ,交建转债,2022-11-03,108.6,108.452,111.1,108.328,110.7,2.1,1.933701657458564,50,0.13698630137,3.865753424657534,0.9033423667570009,1.3079,102.5919312,8.1080688,7.903222704906056,18.43,5.425935973955507,67.01030927835052,43.68969072164948,65.19846153846154,26.921,2.8598,-43.68969072164948,65.3173290477551,6,2020-09-15,0.4,深交所,可转债
113621.SH,彤程转债,2022-11-03,146.054,146.054,154.8,145.404,148.833,2.779,1.902720911443713,282,0.386301369863,4.23013698630137,0.3359470010011221,-6.0632,99.7138367,49.1191633,49.26012770703066,32.53,3.074085459575776,113.5259760221334,35.30702397786659,31.10039236393176,91.5616,7.2251,-35.30702397786659,113.8517780272449,6,2021-01-26,0.3,上交所,可转债
123031.SZ,晶瑞转债,2022-11-03,344.5,346.22,356.3,345.207,350.63,6.13,1.779390420899855,67,0.275342465753,2.819178082191781,0.4278013860764909,-33.1052,92.97717578,257.65282422,277.1140573570991,6.25,16.0,269.44,81.19,30.13286817102138,67.7349,5.4045,-81.19,289.7915512486004,6,2019-08-29,0.4,深交所,可转债
127053.SZ,豪美转债,2022-11-03,113.49,113.399,115.8,112.99,115.5,2.01,1.771081152524451,284,0.233424657534,5.224657534246576,0.2597402597402597,1.3963,91.84491758,23.65508242,25.7554615359044,21.29,4.697040864255519,65.24189760450916,50.25810239549084,77.03347732181426,97.7953,1.4665,-50.25810239549084,71.03484800634861,6,2022-01-24,0.3,深交所,可转债
