代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123061.SZ,航新转债,2024/10/23,126.5700,126.5700,151.8840,126.4000,151.8840,25.3140,20.00000000000000000000,94,0.643835616438,1.74520547945205479452,1.64599299465381475300,-12.5519,106.23558126853,45.64841873146999,42.969048774802864,14.820,6.7476383265856950,131.8488529014844804,20.0351470985155196,15.19554145342886389700,145.5249,6.2853,-20.0351470985155196,124.10988044411621,6.0000,2020/07/22,0.5000,深交所,可转债,A,2.493111
123050.SZ,聚飞转债,2024/10/23,147.7920,146.4980,172.7730,143.0330,167.6680,19.8760,13.44863050774060842300,193,1.321917808219,1.47397260273972602740,1.49104182074098814300,-20.3061,115.09729182885,52.57070817115,45.675017488094156,4.770,20.9643605870020964,173.1656184486373166,-5.4976184486373166,-3.17477481840193706700,37.1919,3.6025,5.4976184486373166,150.45151427727342,6.0000,2020/04/14,0.4000,深交所,可转债,AA-,1.81453
113686.SH,泰瑞转债,2024/10/23,222.0100,222.0010,250.6800,220.0010,246.8870,24.8770,11.20535111031034638100,114,0.093698630137,5.69041095890410958904,0.12151308088315707200,-12.0292,97.337941074476,149.54905892552398,153.63902017518512,8.290,12.0627261761158022,99.5174909529553679,147.3695090470446321,148.0840278787878800,27.3564,1.7463,-147.3695090470446321,102.2391575724945,6.0000,2024/07/02,0.3000,上交所,可转债,AA-,3.378
113546.SH,迪贝转债,2024/10/23,135.2840,135.7200,151.4000,135.5000,150.0760,14.7920,10.93403506697022559900,1,0.008219178082,1.00000000000000000000,1.33265811988592446500,-23.3722,109.27559780879,40.80040219121,37.33715761738717,11.930,8.3822296730930427,121.4585079631181894,28.6174920368818106,23.56153761214630783800,25.5103,2.3799,-28.6174920368818106,111.14879295892372,6.0000,2019/10/23,0.5000,上交所,可转债,A+,2.0119
117222.SZ,24广州数字科技EB,2024/10/23,102.6000,111.5520,111.5520,111.5420,111.5470,8.9470,8.72027290448343079900,181,0.148767123288,2.50684931506849315068,0.26894492904336288700,-2.1100,99.560153091017,11.986846908982997,12.0398036130225,14.320,6.9832402234636872,84.2178770949720670,27.3291229050279330,32.45050082918739641300,30.0527,2.4569,-27.3291229050279330,84.58994334609031,3.0000,2024/04/24,0.3000,深交所,可交换债券(私募),,30.0
118045.SH,盟升转债,2024/10/23,149.1840,148.7500,172.8800,147.7960,156.6640,7.4800,5.01394251394251394300,42,0.046027397260,4.88767123287671232877,0.25532349486799775300,-5.9916,87.748333441871,68.91566655812899,78.53786374618986,21.100,4.7393364928909953,161.2796208530805687,-4.6156208530805687,-2.86187481633852481900,-63.4075,3.3499,4.6156208530805687,183.79793043012089,6.0000,2023/09/12,0.2000,上交所,可转债,A+,2.32805
118023.SH,广大转债,2024/10/23,81.2710,81.7710,85.5820,80.6010,85.2730,4.0020,4.92426572824254654200,11,0.030136986301,3.97260273972602739726,1.17270413847290467100,8.9891,103.63559951367,-18.362599513670006,-17.718428416335737,33.010,3.0293850348379279,41.0481672220539231,44.2248327779460769,107.7388730627306300,33.9291,0.8758,-44.2248327779460769,39.608172688420154,6.0000,2022/10/13,0.3000,上交所,可转债,AA-,15.49952
118008.SH,海优转债,2024/10/23,82.4440,82.9990,93.4850,82.0800,86.4870,4.0430,4.90393479210130512800,123,0.269589041096,3.66575342465753424658,0.92499450784510967000,9.4377,97.577782579111,-11.090782579111007,-11.366094090239422,109.820,0.91058095064651247496,37.7526862138044072,48.7343137861955928,129.0883342981186700,-12.6022,1.8750,-48.7343137861955928,38.68983821516593,6.0000,2022/06/23,0.3000,上交所,可转债,A+,6.93952
118020.SH,芳源转债,2024/10/23,79.0660,79.6000,84.3660,79.1110,82.9020,3.8360,4.85164293122201704900,31,0.101917808219,3.91780821917808219178,1.44749221972931895500,11.8896,87.752785324298,-4.850785324298002,-5.527785022858825,18.630,5.3676865271068170,26.1406333870101986,56.7613666129898014,217.1384517453798800,-18.7671,3.2885,-56.7613666129898014,29.78895004916964,6.0000,2022/09/23,0.5000,上交所,可转债,A-,6.41811
127099.SZ,盛航转债,2024/10/23,127.2400,126.9990,133.9980,126.9600,133.4000,6.1600,4.84124489154353976700,323,0.264657534247,5.12021857923497267760,0.22488755622188905500,-2.0033,99.698320566395,33.70167943360501,33.80365811795302,15.600,6.4102564102564103,125.5769230769230769,7.8230769230769231,6.22970903522205208700,17.1164,1.9515,-7.8230769230769231,125.9569091670847,6.0000,2023/12/06,0.3000,深交所,可转债,AA-,7.399749
