代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
117207.SZ,23华强E1,2024/10/31,102.4500,123.1900,123.1900,123.1900,123.1900,20.7400,20.24402147388970229400,138,1.814794520548,0.62465753424657534247,7.14343696728630570700,-20.7527,107.2871063044,15.9028936956,14.822744543486488,30.750,3.2520325203252033,125.3008130081300813,-2.1108130081300813,-1.68459641837529198000,113.5185,5.6074,2.1108130081300813,116.79018786527875,2.0000,2023/06/14,4.8000,深交所,可交换债券(私募),,8.7800002075
123245.SZ,集智转债,2024/10/31,128.7580,128.8500,154.0000,128.8500,149.5500,20.7920,16.14812283508597524000,79,0.086575342466,5.78630136986301369863,0.26746907388833166200,-3.6447,76.906154542831,72.64384545716901,94.45777895020325,23.540,4.2480883602378929,142.2259983007646559,7.3240016992353441,5.14955197132616487800,149.5177,3.8295,-7.3240016992353441,184.93448170205332,6.0000,2024/08/14,0.4000,深交所,可转债,A,2.546
117222.SZ,24广州数字科技EB,2024/10/31,104.5000,116.3000,116.3000,116.3000,116.3000,11.8000,11.29186602870813397100,189,0.155342465753,2.48493150684931506849,0.25795356835769561500,-3.7636,99.443124746148,16.856875253851996,16.95127269671296,14.320,6.9832402234636872,86.0335195530726257,30.2664804469273743,35.17987012987012986700,34.1000,2.4880,-30.2664804469273743,86.51530185992591,3.0000,2024/04/24,0.3000,深交所,可交换债券(私募),,30.0
127106.SZ,伟隆转债,2024/10/31,207.0000,206.0000,231.1800,205.0020,230.0000,23.0000,11.11111111111111111100,80,0.109589041096,5.78356164383561643836,0.21739130434782608700,-10.6241,77.254215336257,152.745784663743,197.7183820959168,8.600,11.6279069767441860,110.4651162790697674,119.5348837209302326,108.2105263157894700,17.4819,2.6864,-119.5348837209302326,142.98911172453032,6.0000,2024/08/13,0.5000,深交所,可转债,A,2.6971
117217.SZ,23华强E2,2024/10/31,103.8200,115.0000,115.0000,115.0000,115.0000,11.1800,10.76863802735503756500,315,3.785205479452,1.14207650273224043716,3.82608695652173913000,-4.5753,109.91977540551,5.080224594490005,4.621756709152943,30.800,3.2467532467532468,125.0974025974025974,-10.0974025974025974,-8.07163249416039449600,113.5185,5.6074,10.0974025974025974,113.8079132129775,2.0000,2023/12/20,4.4000,深交所,可交换债券(私募),,8.810000728
110095.SH,双良转债,2024/10/31,106.6980,115.0000,118.0000,109.4110,117.7970,11.0990,10.40225683705411535400,85,0.116438356164,4.76986301369863013699,0.42445902697012657400,-0.5486,100.64762245024,17.149377549760004,17.039028972829065,7.200,13.8888888888888889,100.1388888888888889,17.6581111111111111,17.63361997226074894700,-7.5520,2.5252,-17.6581111111111111,99.494539911658,6.0000,2023/08/08,0.2000,上交所,可转债,AA,25.98848
117208.SZ,23焦煤EB,2024/10/31,105.2732,109.1000,113.2100,109.0000,112.6131,7.3399,6.97223984831847041800,97,0.002657534247,1.73698630136986301370,null,-4.2043,100.20067788291,12.412422117090003,12.387563017881575,9.820,10.1832993890020367,83.8085539714867617,28.8045460285132383,34.36945832320777644500,12.3133,1.2724,-28.8045460285132383,83.64070557428929,3.0000,2023/07/25,0.0100,深交所,可交换债券(私募),,23.8050006424
123115.SZ,捷捷转债,2024/10/31,147.0000,147.0000,161.8000,146.0010,156.0060,9.0060,6.12653061224489795900,146,0.600000000000,2.60273972602739726027,0.96150148071228029700,-10.7664,106.69624140359,49.309758596410006,46.21508494370533,28.070,3.5625222657641610,159.2091200570003563,-3.2031200570003563,-2.01189483105840235700,78.2167,9.2674,3.2031200570003563,149.21717762744308,6.0000,2021/06/08,0.4000,深交所,可转债,AA-,3.164775
127033.SZ,中装转2,2024/10/31,70.3000,71.0000,79.7620,71.0000,74.3200,4.0200,5.71834992887624466600,199,0.817808219178,2.45753424657534246575,2.01829924650161463900,19.9952,72.900685469678,1.4193145303219978,1.9469152054987762,5.140,19.4552529182879377,48.0544747081712062,26.2655252918287938,54.65781376518218631700,-1.6624,0.9834,-26.2655252918287938,65.91772683421307,6.0000,2021/04/16,0.3000,深交所,可转债,BB,11.587282
123160.SZ,泰福转债,2024/10/31,109.0970,108.8250,116.0790,108.6630,114.8620,5.7650,5.28428829390359038300,34,0.093150684932,3.90958904109589041096,0.87060994933050094900,1.2141,89.208706414058,25.653293585941995,28.756490949295287,19.750,5.0632911392405063,106.5822784810126582,8.2797215189873418,7.76838479809976249800,73.2462,2.5983,-8.2797215189873418,119.4751978425918,6.0000,2022/09/28,0.5000,深交所,可转债,A,3.348864
