代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
110074.SH,精达转债,2024/08/16,135.7690,146.6400,158.8990,141.3340,144.0760,8.3070,6.11848065464133933400,364,1.491780821918,2.00819672131147540984,1.04111718815069824300,-10.6934,110.60073817,33.47526183,30.26676167255457658600,3.440,29.0697674418604651,146.5116279069767442,-2.4356279069767442,-1.66241269841269842200,18.1390,2.0109,2.4356279069767442,132.4689421889567700,6.0000,2020/08/19,0.4000,上交所,可转债
123213.SZ,天源转债,2024/08/16,121.3000,121.6000,127.9000,120.5190,126.7950,5.4950,4.53009068425391591100,20,0.027397260274,4.94794520547945205479,0.39433731614022635000,-1.6393,100.23839350,26.55660650,26.49344784241778575600,7.260,13.7741046831955923,132.5068870523415978,-5.7118870523415978,-4.31063409563409563700,52.9388,2.3695,5.7118870523415978,132.1917505115857600,6.0000,2023/07/28,0.3000,深交所,可转债
123096.SZ,思创转债,2024/08/16,111.7300,111.6380,127.1200,109.6600,116.6600,4.9300,4.41242280497628210900,204,0.834246575342,2.44535519125683060109,1.28578775930053145900,1.8827,71.17153603,45.48846397,63.91384324040139730600,2.380,42.0168067226890756,120.1680672268907563,-3.5080672268907563,-2.91930069930069929900,-9.8378,6.8344,3.5080672268907563,168.8428744550881900,6.0000,2021/01/26,0.4000,深交所,可转债
128062.SZ,亚药转债,2024/08/16,105.8100,106.0840,111.8000,104.8500,109.9940,4.1840,3.95425763160381816500,137,0.750684931507,0.62739726027397260274,13.63710747858974125900,7.2541,92.01306916,17.98093084,19.54171402405158071800,3.000,33.3333333333333333,102.0000000000000000,7.9940000000000000,7.83725490196078431400,-155.4245,4.2509,-7.9940000000000000,110.8538177578164400,6.0000,2019/04/02,0.3000,深交所,可转债
113561.SH,正裕转债,2024/08/16,167.6670,170.0000,184.3500,153.0410,173.0220,5.3550,3.19383062856733883200,230,1.380273972603,1.37431693989071038251,1.27151460507912288600,-26.3623,106.82550245,66.19649755,61.96694237968454320200,9.880,10.1214574898785425,82.0850202429149798,90.9369797570850202,110.7838914919852000,29.2974,1.5620,-90.9369797570850202,76.84028472633219971300,6.0000,2019/12/31,0.5000,上交所,可转债
123238.SZ,卡倍转02,2024/08/16,150.5330,153.8800,161.0000,150.0510,155.0000,4.4670,2.96745564095580371100,219,0.119452054795,5.40437158469945355191,0.12903225806451612900,-4.7067,88.13184112,66.86815888,75.87287185905097996200,29.240,3.4199726402188782,140.0478796169630643,14.9521203830369357,10.67643467643467643100,28.8454,4.0537,-14.9521203830369357,158.9072437806835000,6.0000,2024/01/11,0.2000,深交所,可转债
113683.SH,伟24转债,2024/08/16,201.7930,201.5000,218.3750,196.2000,206.5390,4.7460,2.35191508129617974900,142,0.077808219178,5.61369863013698630137,0.09683401197836728200,-10.0745,101.02857527,105.51042473,104.4362196022483800,18.030,5.5463117027176927,103.1059345535219079,103.4330654464780921,100.31727649273803126000,11.1203,2.7440,-103.4330654464780921,102.0562096198725400,6.0000,2024/03/28,0.2000,上交所,可转债
113615.SH,金诚转债,2024/08/16,336.9830,344.0000,349.9590,338.0010,343.7910,6.8080,2.02027995477516670000,238,0.973972602740,2.35245901639344262295,0.43631159628960618500,-37.5190,109.75656868,234.03443132,213.2304554840243400,12.230,8.1766148814390842,337.9394930498773508,5.8515069501226492,1.73152504234212435800,23.3123,3.4010,-5.8515069501226492,307.8991053694057100,6.0000,2020/12/23,0.4000,上交所,可转债
123034.SZ,通光转债,2024/08/16,270.9000,271.3260,279.7790,270.9000,274.4870,3.5870,1.32410483573274270900,287,1.410410958904,1.21857923497267759563,0.65576876136210458100,-51.4218,108.25468748,166.23231252,153.5566878346134800,7.920,12.6262626262626263,88.7626262626262626,185.7243737373737374,209.2371322901849200,72.8773,1.4321,-185.7243737373737374,81.99425662655495996400,6.0000,2019/11/04,0.5000,深交所,可转债
123099.SZ,普利转债,2024/08/16,78.1030,78.1200,81.1950,77.8470,79.0960,0.9930,1.27139802568403262400,190,0.776712328767,2.48360655737704918033,1.89642965510266005900,19.2673,101.68331240,-22.58731240,-22.21339162432713983900,19.760,5.0607287449392713,52.8340080971659919,26.2619919028340081,49.70660536398467433800,17.6807,1.6226,-26.2619919028340081,51.95936958596363733300,6.0000,2021/02/09,0.4000,深交所,可转债
110060.SH,天路转债,2024/08/16,145.5140,153.5000,158.0000,141.6600,147.0260,1.5120,1.03907527798012562400,294,1.444931506849,1.19945355191256830601,1.22427325779113898200,-20.6361,109.04738866,37.97861134,34.82762109821255026500,4.170,23.9808153477218225,144.1247002398081535,2.9012997601918465,2.01304825291181362800,-26.3408,2.2819,-2.9012997601918465,132.1670349110110900,6.0000,2019/10/25,0.4000,上交所,可转债
123220.SZ,易瑞转债,2024/08/16,88.9000,88.9100,93.6140,88.0000,89.8000,0.9000,1.01237345331833520800,365,0.199452054795,5.00546448087431693989,0.22271714922048997800,5.9766,91.48547971,-1.68547971,-1.84234669298647764600,12.870,7.7700077700077700,60.9168609168609169,28.8831390831390831,47.41403061224489786500,-110.4890,4.0685,-28.8831390831390831,66.58637098473046515800,6.0000,2023/08/18,0.2000,深交所,可转债
118046.SH,诺泰转债,2024/08/16,150.9740,151.1100,153.9440,150.3040,152.1220,1.1480,0.76039582974551909600,246,0.134246575342,5.33060109289617486339,0.13147342264761178500,-4.4310,107.16565609,44.95634391,41.95032769849764655100,42.330,2.3623907394283014,148.1927710843373494,3.9292289156626506,2.65143089430894308800,51.5915,6.4895,-3.9292289156626506,138.2838275724098600,6.0000,2023/12/15,0.2000,上交所,可转债
113050.SH,南银转债,2024/08/16,119.1190,119.0090,119.9820,118.6600,119.9330,0.8140,0.68335026318219595500,63,0.207123287671,2.83013698630136986301,1.00055864524359434000,-3.0787,103.84711326,16.08588674,15.48997004830175478700,8.570,11.6686114352392065,118.3197199533255543,1.6132800466744457,1.36349211045364888000,4.5232,0.7210,-1.6132800466744457,113.9364554670776200,6.0000,2021/06/11,0.2000,上交所,可转债
113677.SH,华懋转债,2024/08/16,96.0670,96.1010,97.6140,94.0000,96.7150,0.6480,0.67452923480487576400,338,0.276986301370,5.07923497267759562842,0.31018973271984697300,3.9174,99.79776211,-3.08276211,-3.08900925714355179300,33.960,2.9446407538280330,51.2367491166077739,45.4782508833922261,88.76099999999999982200,26.3173,1.6973,-45.4782508833922261,51.34057922073757200800,6.0000,2023/09/14,0.3000,上交所,可转债
123202.SZ,祥源转债,2024/08/16,106.9990,109.5000,110.3200,107.3500,107.6600,0.6610,0.61776278282974607200,45,0.049315068493,4.87945205479452054795,0.37154003343860300900,2.2700,92.44748405,15.21251595,16.45530552434758228600,15.180,6.5876152832674572,101.2516469038208169,6.4083530961791831,6.32913467794404680700,75.6687,1.8059,-6.4083530961791831,109.5234207229037300,6.0000,2023/07/03,0.2000,深交所,可转债
123156.SZ,博汇转债,2024/08/16,72.0380,72.0010,77.8000,71.8800,72.3150,0.2770,0.38451928149032455100,1,0.003013698630,4.00000000000000000000,0.82970338104127774300,13.8964,97.46793786,-25.15293786,-25.80637121524918245600,10.690,9.3545369504209542,61.5528531337698784,10.7621468662301216,17.48439969604863220200,-4.0614,2.6502,-10.7621468662301216,63.15189844498663367900,6.0000,2022/08/16,0.4000,深交所,可转债
