代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
128118.SZ,瀛通转债,2024/12/11,130.8000,130.0000,156.5000,129.9000,151.0010,20.2010,15.4441896000,163,1.339726027397,0.02185792349726776,0.925331801758001600,-1498.7791,101.29948406928,49.70151593072001,49.063937874282274,9.680,10.33057851,140.185950413223,10.815049586777,7.714788504100,-55.4542,3.0506,-10.815049586777,138.38762526899748,6.0000,2020/07/02,0.4000,深交所,可转债,A+,0.77567
123213.SZ,天源转债,2024/12/11,259.1880,261.0000,294.5590,260.4940,290.0000,30.8120,11.8878960400,137,0.187671232877,4.627397260273972,0.172413793103448300,-18.0527,99.784195390288,190.215804609712,190.62718686633383,7.240,13.81215470,292.127071823204,-2.127071823204,-0.728132387700,53.5204,5.1834,2.127071823204,292.7588589361284,6.0000,2023/07/28,0.3000,深交所,可转债,AA-,5.482082
123035.SZ,利德转债,2024/12/11,151.6180,152.3460,169.2020,149.5000,166.5000,14.8820,9.8154572700,28,0.153424657534,0.9260273972602739,6.006006006006006000,-36.6446,108.13740240361,58.36259759639,53.970778194355496,4.270,23.41920375,165.573770491803,0.926229508197,0.559405940600,73.9456,2.1603,-0.926229508197,153.1142479951743,6.0000,2019/11/14,0.5000,深交所,可转债,AA+,3.273102
123142.SZ,申昊转债,2024/12/11,112.8470,113.1200,128.2800,110.4350,122.2220,9.3750,8.3077086700,269,0.736986301370,3.265753424657534,0.818183305787828700,-1.8383,91.028528836903,31.193471163096987,34.267796658547276,33.710,2.96647879,87.036487689113,35.185512310887,40.426162917500,-27.2760,5.0163,-35.185512310887,95.61451646116066,6.0000,2022/03/18,0.3000,深交所,可转债,A,5.49602
113596.SH,城地转债,2024/12/11,164.6500,165.0000,190.0000,164.6000,175.8850,11.2350,6.8235651400,137,0.750684931507,0.01912568306010929,0.445496570961491900,-2226.4566,100.69852014758,75.18647985241999,74.66493027129842,8.280,12.07729469,176.932367149758,-1.047367149758,-0.591959044400,-49.0219,3.6058,1.047367149758,175.70503210022602,6.0000,2020/07/28,0.4000,上交所,可转债,BBB,0.83906
123241.SZ,欧通转债,2024/12/11,180.4500,180.4990,195.9000,177.8790,191.9090,11.4590,6.3502355200,160,0.043835616438,5.564383561643836,0.052108030368560100,-8.8029,94.53070115811,97.37829884188999,103.01235222937481,44.560,2.24416517,198.159784560144,-6.250784560144,-3.154416308000,42.7927,4.5822,6.250784560144,209.62479081659006,6.0000,2024/07/05,0.1000,深交所,可转债,AA-,6.445265
128063.SZ,未来转债,2024/12/11,154.7630,155.8000,167.9990,155.0000,163.9800,9.2170,5.9555578500,253,2.772602739726,0.040983606557377046,1.784380654506830100,-905.9926,102.7400114521,61.23998854789998,59.60675659107905,3.570,28.01120448,145.658263305322,18.321736694678,12.578576923100,2364.9286,2.2809,-18.321736694678,141.77364908435072,6.0000,2019/04/03,0.5000,深交所,可转债,AA-,0.95518
123245.SZ,集智转债,2024/12/11,137.1330,137.0000,148.8000,136.3000,145.2000,8.0670,5.8826103100,120,0.131506849315,5.673972602739726,0.275482093663911800,-3.2057,78.670363650315,66.52963634968499,84.56759732979651,23.540,4.24808836,142.480883602379,2.719116397621,1.908407871200,149.7857,3.8363,-2.719116397621,181.1112558672004,6.0000,2024/08/14,0.4000,深交所,可转债,A,2.546
110092.SH,三房转债,2024/12/11,87.5130,87.5800,92.7830,87.3500,92.4120,4.8990,5.5980254400,341,0.465753424658,4.0710382513661205,0.541055274206813000,5.6024,100.25271611558,-7.840716115579994,-7.820951311224864,3.020,33.11258278,79.470198675497,12.941801324503,16.285100000000,-22.8613,1.6873,-12.941801324503,79.26987093684014,6.0000,2023/01/06,0.3000,上交所,可转债,AA-,24.99492
123237.SZ,佳禾转债,2024/12/11,137.5340,137.4780,147.7310,137.2130,144.4630,6.9290,5.0380269600,343,0.187397260274,5.065573770491803,0.138443753763939600,-3.9940,88.88994687363,55.57305312637,62.51894064620737,13.580,7.36377025,147.054491899853,-2.591491899853,-1.762266399600,75.3223,2.9540,2.591491899853,165.4343343335691,6.0000,2024/01/04,0.2000,深交所,可转债,A+,5.387093
