代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123244.SZ,松原转债,2024/12/16,237.0100,234.2990,273.4330,212.8660,265.0000,27.9900,11.8096282900,138,0.075616438356,5.624657534246575,0.075471698113207500,-13.3053,87.841335943692,177.158664056308,201.68029339839518,28.690,3.48553503,105.193447194144,159.806552805856,151.916832339300,26.8624,5.5817,-159.806552805856,119.7539245778036,6.0000,2024/08/01,0.2000,深交所,可转债,A+,4.0987
113576.SH,起步转债,2024/12/16,130.1900,130.2000,149.6650,130.2000,139.5370,9.3470,7.1795068700,251,1.719178082192,1.3150684931506849,1.791639493467682400,-12.4292,86.869586002712,52.66741399728801,60.628139744609555,1.750,57.14285714,135.428571428571,4.108428571429,3.033649789000,-17.1486,-45.4127,-4.108428571429,155.89871859679755,6.0000,2020/04/10,0.5000,上交所,可转债,B-,1.46413
128063.SZ,未来转债,2024/12/16,150.9500,151.3770,163.5450,150.2600,160.5600,9.6100,6.3663464700,258,2.827397260274,0.0273224043715847,1.822388762618522700,-1310.1893,102.80197938351,57.75802061649,56.18376315597937,3.570,28.01120448,157.983193277311,2.576806722689,1.631063829800,2565.0380,2.4739,-2.576806722689,153.67719009372726,6.0000,2019/04/03,0.5000,深交所,可转债,AA-,0.93062
123160.SZ,泰福转债,2024/12/16,127.4200,127.9880,138.7330,127.5000,134.9320,7.5120,5.8954638200,80,0.219178082192,3.7835616438356166,0.741114042628879700,-3.0463,91.435210524725,43.496789475274994,47.57115910343207,19.750,5.06329114,138.987341772152,-4.055341772152,-2.917777777800,95.5263,3.3886,4.055341772152,152.006367103588,6.0000,2022/09/28,0.5000,深交所,可转债,A,2.849398
110074.SH,精达转债,2024/12/16,189.8750,192.0000,212.6000,191.5480,199.6690,9.7940,5.1581303500,120,0.591780821918,1.6739726027397261,0.901491969209041000,-28.7217,110.15945525523,89.50954474477001,81.2545273915744,3.400,29.41176471,197.058823529412,2.610176470588,1.324567164200,25.4805,2.6332,-2.610176470588,178.88507443400442,6.0000,2020/08/19,0.4000,上交所,可转债,AA,2.72821
123241.SZ,欧通转债,2024/12/16,185.0140,187.0500,199.9960,184.5700,193.8000,8.7860,4.7488298200,165,0.045205479452,5.550684931506849,0.051599587203302400,-8.9861,95.09708831615,98.70291168385,103.79172846566284,44.560,2.24416517,202.333931777379,-8.533931777379,-4.217746228900,43.6941,4.6787,8.533931777379,212.76564336514744,6.0000,2024/07/05,0.1000,深交所,可转债,AA-,6.445265
127019.SZ,国城转债,2024/12/16,127.4890,129.7840,133.7800,128.2000,133.1880,5.6990,4.4701895800,155,0.764383561644,1.5780821917808219,1.351473105685196900,-10.5963,106.76702921179,26.420970788209985,24.74637627670583,12.580,7.94912560,135.612082670906,-2.424082670906,-1.787512309500,274.9124,6.5456,2.424082670906,127.0168175250967,6.0000,2020/07/15,0.3000,深交所,可转债,AA-,7.950682
123177.SZ,测绘转债,2024/12/16,143.7040,143.7100,152.5760,143.2370,149.2000,5.4960,3.8245282000,290,0.317808219178,4.208219178082191,0.268096514745308300,-5.1525,95.791922589472,53.408077410527994,55.75425982357076,13.180,7.58725341,149.241274658574,-0.041274658574,-0.027656329400,150.8057,2.6103,0.041274658574,155.79734765128973,6.0000,2023/03/02,0.2000,深交所,可转债,A+,1.620505
127054.SZ,双箭转债,2024/12/16,121.5810,122.2240,131.2240,122.2240,125.5000,3.9190,3.2233654900,310,0.846575342466,3.1557377049180326,0.796812749003984100,-2.4334,108.92549479464,16.574505205359998,15.216368983779539,7.260,13.77410468,108.402203856749,17.097796143251,15.772554002500,17.4001,1.5151,-17.097796143251,99.51958819294089,6.0000,2022/02/11,0.3000,深交所,可转债,AA,5.136014
117223.SZ,24明德EB,2024/12/16,102.2181,105.2000,105.2000,105.1000,105.1500,2.9319,2.8682787100,208,1.652602739726,2.432876712328767,2.757964812173086100,0.7514,103.6443268733,1.5056731267000032,1.4527308653763684,57.680,1.73370319,69.694868238558,35.455131761442,50.871940298500,19.7363,2.2118,-35.455131761442,67.24426733337415,3.0000,2024/05/23,2.9000,深交所,可交换债券(私募),,80.0
123146.SZ,中环转2,2024/12/16,120.5000,120.6230,130.0000,120.6230,123.8440,3.3440,2.7751037300,225,0.616438356164,3.3863013698630136,0.807467459061399800,-0.9219,108.01377758576,15.830222414239998,14.655743709797791,6.260,15.97444089,125.079872204473,-1.235872204473,-0.988066411200,33.4867,1.5441,1.235872204473,115.7999238617157,6.0000,2022/05/06,0.3000,深交所,可转债,AA-,8.593483
123246.SZ,远信转债,2024/12/16,241.8000,241.9000,251.8800,238.0000,248.4600,6.6600,2.7543424300,123,0.168493150685,5.6657534246575345,0.201239636158737800,-11.6810,81.322191581206,167.137808418794,205.5254601099812,23.250,4.30107527,97.720430107527,150.739569892473,154.255941901400,39.3993,3.0098,-150.739569892473,120.16453099391227,6.0000,2024/08/16,0.5000,深交所,可转债,A,2.86467
123163.SZ,金沃转债,2024/12/16,143.6490,143.1460,149.0710,142.8000,147.2500,3.6010,2.5068047800,64,0.175342465753,3.8273972602739725,0.679117147707979600,-5.2023,91.315053116177,55.934946883823,61.25490264201993,26.930,3.71333086,150.798366134423,-3.548366134423,-2.353053435100,114.8131,4.9393,3.548366134423,165.14075279851988,6.0000,2022/10/14,0.5000,深交所,可转债,A,1.7512
123238.SZ,卡倍转02,2024/12/16,154.0100,154.9990,160.9540,153.8000,157.3200,3.3100,2.1492110900,341,0.186301369863,5.0710382513661205,0.127129417747266700,-5.2946,90.819173623636,66.50082637636399,73.22333349117473,29.240,3.41997264,157.900136798906,-0.580136798906,-0.367407407400,32.9017,5.0111,0.580136798906,173.86211578323804,6.0000,2024/01/11,0.2000,深交所,可转债,A+,2.907576
113055.SH,成银转债,2024/12/16,131.2580,131.4240,135.1200,131.2060,133.9920,2.7340,2.0829206600,289,0.554246575342,3.210958904109589,0.522419248910382700,-5.8942,104.41022373742,29.581776262579993,28.332260197981036,12.230,8.17661488,134.914145543745,-0.922145543745,-0.683505454500,5.4441,0.9302,0.922145543745,129.21545488020308,6.0000,2022/03/03,0.2000,上交所,可转债,AAA,27.66626
128143.SZ,锋龙转债,2024/12/16,136.8120,136.8120,140.1300,135.0100,139.3100,2.4980,1.8258632300,344,1.691506849315,2.0628415300546448,1.292082406144569700,-7.4080,107.7748745954,31.53512540460001,29.260182879346146,12.530,7.98084597,122.505985634477,16.804014365523,13.716892508100,1988.5336,4.4500,-16.804014365523,113.66840935271732,6.0000,2021/01/08,0.5000,深交所,可转债,A+,1.730174
127106.SZ,伟隆转债,2024/12/16,221.0000,219.0010,227.4220,219.0010,224.8810,3.8810,1.7561086000,126,0.172602739726,5.657534246575342,0.222339815280081500,-10.4900,79.507487479157,145.373512520843,182.84254367735224,8.600,11.62790698,121.744186046512,103.136813953488,84.716007640900,19.2669,2.9607,-103.136813953488,153.12291949664163,6.0000,2024/08/13,0.5000,深交所,可转债,A,2.6971
123239.SZ,锋工转债,2024/12/16,124.5000,124.6010,134.7000,123.0210,126.4500,1.9500,1.5662650600,333,0.181917808219,5.092896174863388,0.158165282720442900,-1.0559,90.708486468085,35.741513531915004,39.402612614962266,24.390,4.10004100,118.696186961870,7.753813038130,6.532487046600,37.2226,3.4463,-7.753813038130,130.8545557130779,6.0000,2024/01/19,0.2000,深交所,可转债,A+,6.199475
123242.SZ,赛龙转债,2024/12/16,170.8500,170.0010,177.6430,169.7000,173.5000,2.6500,1.5510681900,162,0.133150684932,5.558904109589041,0.172910662824207500,-6.4087,88.930000755727,84.569999244273,95.09726585583863,36.810,2.71665308,106.112469437653,67.387530562347,63.505760368700,53.2631,2.2894,-67.387530562347,119.3213409826936,6.0000,2024/07/08,0.3000,深交所,可转债,A+,2.5
123039.SZ,开润转债,2024/12/16,122.8500,123.4000,128.9990,121.5500,124.6960,1.8460,1.5026455000,357,2.243287671233,1.0273224043715847,1.844485789439917900,-5.8839,111.73780542699,12.958194573010005,11.59696534533869,29.500,3.38983051,98.745762711864,25.950237288136,26.279848953000,16.3440,3.4007,-25.950237288136,88.37274218383048,6.0000,2019/12/26,0.5000,深交所,可转债,A+,2.216249
