代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
113690.SH,豪24转债,2024/11/20,100.0000,130.0000,157.3000,130.0000,146.1900,46.1900,46.19000000000000000000,29,0.015890410959,5.92328767123287671233,0.13680826321909843400,-3.6278,93.513893996383,52.676106003616994,56.329710754697516,8.430,11.8623962040332147,148.9916963226571767,-2.8016963226571767,-1.88043789808917194200,23.4963,3.2754,2.8016963226571767,159.3257322044786,6.0000,2024/10/23,0.2000,上交所,可转债,AA-,5.5
113575.SH,东时转债,2024/11/20,166.6280,167.6660,199.9540,167.0660,199.9540,33.3260,20.00024005569292075800,226,1.238356164384,1.38356164383561643836,1.00023005291216979900,-35.3769,97.001313709575,102.952686290425,106.13535255684124,12.150,8.2304526748971193,18.2716049382716049,181.6823950617283951,994.3428378378378400,-10.9619,0.9435,-181.6823950617283951,18.83645101238254,6.0000,2020/04/09,0.4000,上交所,可转债,A-,0.98018
128118.SZ,瀛通转债,2024/11/20,138.5490,138.6990,166.2590,138.2690,166.2590,27.7100,20.00014435326130105600,142,1.167123287671,0.07923497267759562842,0.84041181167491684700,-491.0191,101.01597075265,65.24302924734998,64.58684578412411,9.680,10.3305785123966942,137.8099173553719008,28.4490826446280992,20.64371214392803600500,-51.4338,2.8295,-28.4490826446280992,136.42389052798038,6.0000,2020/07/02,0.4000,深交所,可转债,A+,0.784141
123101.SZ,拓斯转债,2024/11/20,210.0000,225.2800,252.0000,207.2130,252.0000,42.0000,20.00000000000000000000,256,1.052054794521,2.30136986301369863014,0.59523809523809523800,-29.6960,107.45322093059,144.54677906940998,134.5206572846995,12.800,7.8125000000000000,238.5156250000000000,13.4843750000000000,5.65345561742548313100,1146.2312,6.0085,-13.4843750000000000,221.97159185583692,6.0000,2021/03/10,0.3000,深交所,可转债,AA,2.395154
123143.SZ,胜蓝转债,2024/11/20,139.1070,140.4450,159.8600,140.4450,149.9530,10.8460,7.79687578626524905300,235,0.643835616438,0.03825136612021857923,0.45311001099979326900,-856.6900,100.50961644246,49.44338355754,49.19268952324127,23.170,4.3159257660768235,135.6927060854553302,14.2602939145446698,10.50925604325699743000,43.0882,4.1905,-14.2602939145446698,135.00469993648522,6.0000,2022/03/31,0.4000,深交所,可转债,AA-,0.830014
123211.SZ,阳谷转债,2024/11/20,150.9990,150.2710,164.3000,148.5050,162.1930,11.1940,7.41329412777568063400,117,0.160273972603,4.68219178082191780822,0.30827470975936076200,-6.3332,100.57844339389,61.614556606110014,61.26020102022479,9.580,10.4384133611691023,163.1524008350730689,-0.9594008350730689,-0.58803966730646193600,28.4359,2.2667,0.9594008350730689,162.21408418116795,6.0000,2023/07/27,0.3000,深交所,可转债,AA-,3.085255
118003.SH,华兴转债,2024/11/20,125.3690,125.5570,140.0000,124.6990,133.6790,8.3100,6.62843286617903947500,358,0.978082191781,3.02459016393442622951,0.74806065275772559600,-5.1536,106.36369129434,27.31530870566,25.6810462040758,26.190,3.8182512409316533,135.9679266895761741,-2.2889266895761741,-1.68343133951137320100,-231.3160,4.2564,2.2889266895761741,127.83302745042238,6.0000,2021/11/29,0.3000,上交所,可转债,AA,7.2011
128082.SZ,华锋转债,2024/11/20,155.8000,155.4870,165.9860,154.4040,165.5560,9.7560,6.26187419768934531500,353,2.218082191781,1.03825136612021857923,1.38925801541472371900,-28.6307,106.93177738482,58.62422261518002,54.82394854824726,8.700,11.4942528735632184,158.8505747126436782,6.7054252873563218,4.22121562952243123300,386.1356,3.2360,-6.7054252873563218,148.55319774680382,6.0000,2019/12/04,0.6000,深交所,可转债,A-,1.437615
113689.SH,洛凯转债,2024/11/20,161.3130,161.5270,173.5800,161.2130,171.2300,9.9170,6.14767563680546515200,35,0.019178082192,5.90684931506849315068,0.11680196227296618600,-5.9297,95.239699619205,75.99030038079499,79.78847128311565,15.450,6.4724919093851133,95.2750809061488673,75.9549190938511327,79.72170516304347828700,21.0392,2.3468,-75.9549190938511327,100.03714972546673,6.0000,2024/10/17,0.2000,上交所,可转债,AA-,4.03431
123050.SZ,聚飞转债,2024/11/20,156.4000,155.9000,184.2830,153.4990,165.9800,9.5800,6.12531969309462915600,221,1.513698630137,0.02459016393442622951,0.94498924610489215600,-1573.8308,101.45831580523,64.52168419476999,63.59427877615529,4.770,20.9643605870020964,150.1048218029350105,15.8751781970649895,10.57606145251396646700,32.7654,3.1820,-15.8751781970649895,147.94728318878458,6.0000,2020/04/14,0.4000,深交所,可转债,AA-,0.469284
