代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
128124.SZ,科华转债,2024/09/20,100.0650,100.0650,120.0780,100.0650,120.0780,20.0130,20.00000000000000000000,55,0.226027397260,1.85205479452054794521,1.24918802778194173800,-5.8410,98.268843036075,21.809156963925005,22.193358841030367,20.640,4.8449612403100775,27.6647286821705426,92.4132713178294574,334.0472714535901900,-27.9882,0.7559,-92.4132713178294574,28.152085470279403,6.0000,2020/07/28,0.3000,深交所,可转债,A+,7.371662
123246.SZ,远信转债,2024/09/20,227.3900,227.1440,262.8000,224.3900,247.0000,19.6100,8.62395004177844232400,36,0.049315068493,5.90410958904109589041,0.20242914979757085000,-11.1408,81.172149771223,165.82785022877698,204.29155898439188,23.250,4.3010752688172043,74.6236559139784946,172.3763440860215054,230.9942363112391900,31.1572,2.3463,-172.3763440860215054,91.93258540558443,6.0000,2024/08/16,0.5000,深交所,可转债,A,2.86467
113615.SH,金诚转债,2024/09/20,324.0980,323.6600,350.0000,320.1090,348.5310,24.4330,7.53876913772994588100,273,1.117808219178,2.25683060109289617486,0.43037778562021742700,-39.1363,109.74301768696,238.78798231304,217.58831436017044,12.230,8.1766148814390842,343.5813573180703189,4.9496426819296811,1.44060280818657781700,21.1798,3.2999,-4.9496426819296811,313.0781024248213,6.0000,2020/12/23,0.4000,上交所,可转债,AA,4.96185
113667.SH,春23转债,2024/09/20,110.9930,111.9690,115.0000,110.7620,114.7540,3.7610,3.38850197760219112900,188,0.257534246575,4.48767123287671232877,0.43571465918399358600,1.0203,104.23110337308,10.522896626920001,10.095735616704383,10.300,9.7087378640776699,87.4757281553398058,27.2782718446601942,31.18381798002219759600,73.8514,1.5136,-27.2782718446601942,83.9247837972445,6.0000,2023/03/17,0.3000,上交所,可转债,AA-,5.69979
123118.SZ,惠城转债,2024/09/20,574.0000,569.0000,595.7390,561.7990,591.0000,17.0000,2.96167247386759581900,76,0.374794520548,2.79452054794520547945,0.30456852791878172600,-43.9925,104.01852487455,486.98147512545,468.16802652485876,11.290,8.8573959255978742,472.8077945084145261,118.1922054915854739,24.99793930310977895100,148.8475,7.9990,-118.1922054915854739,454.5419146047662,6.0000,2021/07/07,0.5000,深交所,可转债,A+,1.239366
113577.SH,春秋转债,2024/09/20,119.0950,119.2250,128.4800,119.0000,122.5150,3.4200,2.87165708048196817700,160,1.095890410959,1.56438356164383561644,2.04056646124964290100,-4.2901,109.74834995019,12.766650049809996,11.63265785372101,10.650,9.3896713615023474,84.6009389671361502,37.9140610328638498,44.81517758046614878300,73.8514,1.5136,-37.9140610328638498,77.08629697442633,6.0000,2020/04/14,0.5000,上交所,可转债,AA-,1.77692
113601.SH,塞力转债,2024/09/20,81.0530,81.2500,84.8170,80.9000,82.9720,1.9190,2.36758664083994423400,31,0.212328767123,1.91780821917808219178,3.01306464831509424900,20.1601,95.189811743203,-12.217811743203,-12.83520948246377,13.710,7.2939460247994165,41.6484318016046681,41.3235681983953319,99.21998598949211921100,-120.4453,1.1156,-41.3235681983953319,43.753035160906876,6.0000,2020/08/21,0.5000,上交所,可转债,BBB+,5.42195
123044.SZ,红相转债,2024/09/20,117.1310,117.2310,120.3960,116.3800,119.8830,2.7520,2.34950610854513322700,193,1.586301369863,1.47397260273972602740,2.50243987888190986200,0.6421,106.39158570488,13.491414295119995,12.680903480980044,3.700,27.0270270270270270,120.0000000000000000,-0.1170000000000000,-0.09750000000000000000,103.2726,1.6286,0.1170000000000000,112.79087458369916,6.0000,2020/03/12,0.5000,深交所,可转债,A-,3.875439
123238.SZ,卡倍转02,2024/09/20,151.4000,152.0000,156.0340,151.5000,154.7880,3.3880,2.23778071334214002600,254,0.138630136986,5.30874316939890710383,0.12920898260847094100,-4.7657,90.760579649472,64.027420350528,70.54540704544793,29.240,3.4199726402188782,138.0642954856361149,16.7237045143638851,12.11298290810007432200,27.7460,4.0461,-16.7237045143638851,152.1192306382976,6.0000,2024/01/11,0.2000,深交所,可转债,A+,5.286639
113537.SH,文灿转债,2024/09/20,178.2550,178.6000,188.2900,178.4280,181.2370,2.9820,1.67288435107009621000,103,0.987671232877,0.72054794520547945205,8.27645569061505101100,-50.7213,112.85483789067,68.38216210933,60.593026747844306,19.650,5.0890585241730280,103.8676844783715013,77.3693155216284987,74.48834149926506609700,38.4511,1.9745,-77.3693155216284987,92.03653686428139,6.0000,2019/06/06,0.5000,上交所,可转债,AA-,1.22757
