代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
113596.SH,城地转债,2024/10/15,95.4450,114.5340,114.5340,114.5340,114.5340,19.0890,20.00000000000000000000,80,0.438356164384,1.78356164383561643836,1.74620636666841287300,-2.2617,86.378059600314,28.155940399686003,32.59617144674045,8.280,12.0772946859903382,98.1884057971014493,16.3455942028985507,16.64717343173431731400,-27.2467,1.5259,-16.3455942028985507,113.67285425423532,6.0000,2020/07/28,0.4000,上交所,可转债,BBB,11.9839
123048.SZ,应急转债,2024/10/15,142.7010,138.0000,168.8800,136.8250,166.5000,23.7990,16.67752853869279122100,189,0.932054794521,1.48493150684931506849,1.08108108108108108100,-24.6556,106.33669058835,60.163309411650005,56.57812846983726,7.060,14.1643059490084986,170.2549575070821530,-3.7549575070821530,-2.20549084858569053000,-4531.8943,4.7425,3.7549575070821530,160.10932498000355,6.0000,2020/04/10,0.3000,深交所,可转债,AA+,2.585877
123246.SZ,远信转债,2024/10/15,303.8000,308.0000,364.5600,305.8000,352.0000,48.2000,15.86570111915734035500,61,0.083561643836,5.83561643835616438356,0.14204545454545454500,-16.5587,79.711604488327,272.288395511673,341.59191407512947,23.250,4.3010752688172043,99.3118279569892473,252.6881720430107527,254.4391511476829800,41.4651,3.1226,-252.6881720430107527,124.58892101655353,6.0000,2024/08/16,0.5000,深交所,可转债,A,2.86467
123044.SZ,红相转债,2024/10/15,240.6000,264.0990,288.7200,254.4000,274.8800,34.2800,14.24771404821280133000,218,1.791780821918,1.40547945205479452055,1.09138533178114086100,-44.6637,106.57103704568,168.30896295432,157.93124250276088,3.700,27.0270270270270270,275.6756756756756757,-0.7956756756756757,-0.28862745098039216600,260.2727,3.9709,0.7956756756756757,258.67785781000856,6.0000,2020/03/12,0.5000,深交所,可转债,A-,2.287823
127044.SZ,蒙娜转债,2024/10/15,98.1200,103.0000,108.1800,102.3030,105.8990,7.7790,7.92804728903383611900,61,0.250684931507,2.83561643835616438356,1.41644397019801886700,3.0921,105.11129478346,0.7877052165400045,0.7494011163717065,26.270,3.8066235249333841,32.2421012561857632,73.6568987438142368,228.4494368358913800,21.2863,1.0639,-73.6568987438142368,30.674249920151574,6.0000,2021/08/16,0.3000,深交所,可转债,AA-,3.371964
113686.SH,泰瑞转债,2024/10/15,182.9690,182.9690,206.8600,180.0000,195.7190,12.7500,6.96839355300624696000,106,0.087123287671,5.71232876712328767123,0.15328097936327081200,-8.2857,97.919954742156,97.799045257844,99.87652211989847,8.290,12.0627261761158022,97.3462002412545235,98.3727997587454765,101.0545861214374200,26.7595,1.7082,-98.3727997587454765,99.41405763267325,6.0000,2024/07/02,0.3000,上交所,可转债,AA-,3.378
113589.SH,天创转债,2024/10/15,218.3620,219.0050,230.9990,219.0050,230.6800,12.3180,5.64109139868658466200,114,0.562191780822,1.69041095890410958904,0.78030171666377666000,-35.0685,95.756785113108,134.92321488689203,140.9019890627287,12.290,8.1366965012205045,24.4100895036615134,206.2699104963384866,845.0190666666666700,-66.7003,1.1596,-206.2699104963384866,25.491759643797874,6.0000,2020/06/24,0.4000,上交所,可转债,A-,0.66625
123244.SZ,松原转债,2024/10/15,163.0930,163.0930,175.9560,162.5670,172.0000,8.9070,5.46130122077587634000,76,0.041643835616,5.79452054794520547945,0.11627906976744186000,-6.1161,86.331761675467,85.668238324533,99.23142614252644,28.700,3.4843205574912892,102.5435540069686411,69.4564459930313589,67.73360516479782537300,26.9915,5.7675,-69.4564459930313589,118.77847968913689,6.0000,2024/08/01,0.2000,深交所,可转债,A+,4.1
113665.SH,汇通转债,2024/10/15,93.8070,93.4990,106.8830,93.0000,97.8520,4.0450,4.31204494334111526900,306,0.417808219178,4.16666666666666666667,0.51097575930997833500,5.1305,103.68360447324,-5.831604473239992,-5.6244229768700675,8.190,12.2100122100122100,64.4688644688644689,33.3831355311355311,51.78179545454545446200,32.1464,2.3014,-33.3831355311355311,62.17845607933453,6.0000,2022/12/15,0.3000,上交所,可转债,AA-,3.59924
123196.SZ,正元转02,2024/10/15,99.4430,99.5500,104.5790,98.5020,103.0000,3.5570,3.57692346369276872200,181,0.198356164384,4.50684931506849315068,0.38834951456310679600,3.3678,92.653826883868,10.346173116131993,11.166482231867066,21.950,4.5558086560364465,68.8382687927107062,34.1617312072892938,49.62607544672402371700,-124.9130,2.1301,-34.1617312072892938,74.29619596715888,6.0000,2023/04/18,0.2000,深交所,可转债,A+,3.507116
