代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
113600.SH,新星转债,2024/10/22,151.9100,153.0000,182.2920,147.7860,182.1220,30.2120,19.88809163320387071300,71,0.486301369863,1.80821917808219178082,1.37270620792655472700,-19.8732,103.75214588097,78.36985411903001,75.53564647129332,10.000,10.0000000000000000,166.1000000000000000,16.0220000000000000,9.64599638771824202300,-28.0573,2.2756,-16.0220000000000000,160.09307430668352,6.0000,2020/08/13,0.4000,上交所,可转债,A-,1.72613
113686.SH,泰瑞转债,2024/10/22,196.6810,199.0000,225.7150,195.5100,222.0100,25.3290,12.87821396067744215300,113,0.092876712329,5.69315068493150684932,0.13512904824107022200,-10.3463,97.658601054216,124.35139894578398,127.33276701019835,8.290,12.0627261761158022,99.1556091676718938,122.8543908323281062,123.9005961070559600,27.2569,1.7400,-122.8543908323281062,101.53289940393965,6.0000,2024/07/02,0.3000,上交所,可转债,AA-,3.378
123208.SZ,孩王转债,2024/10/22,150.6070,150.8000,173.4740,148.1230,163.4800,12.8730,8.54741147489824510100,91,0.124657534247,4.75342465753424657534,0.30584781012967947100,-7.2820,101.43951427196,62.04048572804,61.16007768107905,7.100,14.0845070422535211,167.7464788732394366,-4.2664788732394366,-2.54340890008396304500,79.3087,4.2581,4.2664788732394366,165.36601153620475,6.0000,2023/07/24,0.3000,深交所,可转债,AA,4.674192
110074.SH,精达转债,2024/10/22,170.8160,172.0000,194.8970,171.1500,182.9260,12.1100,7.08949981266391907100,65,0.320547945205,1.82465753424657534247,0.98400446082022238500,-23.0587,109.01873550358,73.90726449641998,67.79317715897831,3.400,29.4117647058823529,183.2352941176470588,-0.3092941176470588,-0.16879614767255215400,22.7346,2.5204,0.3092941176470588,168.07688446508345,6.0000,2020/08/19,0.4000,上交所,可转债,AA,3.73896
110092.SH,三房转债,2024/10/22,68.8100,68.5000,74.4400,68.0130,73.5830,4.7730,6.93649178898415927900,291,0.397260273973,4.20765027322404371585,0.67950477691858173800,11.4298,98.931526747741,-25.348526747741005,-25.622294106888237,3.020,33.1125827814569536,52.3178807947019868,21.2651192052980132,40.64598734177215177800,-21.6881,1.0040,-21.2651192052980132,52.88292065693469,6.0000,2023/01/06,0.3000,上交所,可转债,AA-,24.99951
123050.SZ,聚飞转债,2024/10/22,138.4330,147.0000,161.9000,143.3340,147.7920,9.3590,6.76067122723628036700,192,1.315068493151,1.47671232876712328767,1.69156652592833170900,-13.0719,115.13445430309,32.657545696910006,28.364702724815483,4.770,20.9643605870020964,151.9916142557651992,-4.1996142557651992,-2.76305655172413795600,32.6442,3.1620,4.1996142557651992,132.01227658199448,6.0000,2020/04/14,0.4000,深交所,可转债,AA-,2.666192
123127.SZ,耐普转债,2024/10/22,161.0000,161.4500,172.4440,160.6000,171.5380,10.5380,6.54534161490683229800,360,1.081917808219,3.01912568306010928962,0.64125733073721274600,-12.6283,98.168546612138,73.36945338786201,74.73824959204426,17.240,5.8004640371229698,170.3016241299303944,1.2363758700696056,0.72599182561307903800,26.6632,3.2083,-1.2363758700696056,173.47880762948316,6.0000,2021/10/29,0.4000,深交所,可转债,A+,2.600415
123242.SZ,赛龙转债,2024/10/22,156.1200,156.1010,165.0000,154.5000,165.0000,8.8800,5.68793235972328977700,107,0.087945205479,5.70958904109589041096,0.18181818181818181800,-5.4012,87.238514267089,77.761485732911,89.1366461088927,36.810,2.7166530834012497,94.6210268948655257,70.3789731051344743,74.37984496124031002700,57.2945,2.0711,-70.3789731051344743,108.46244653499515,6.0000,2024/07/08,0.3000,深交所,可转债,A+,2.5
128091.SZ,新天转债,2024/10/22,139.7880,139.8000,153.7700,139.7880,146.6960,6.9080,4.94176896443185395000,298,1.871506849315,1.18852459016393442623,1.56786824453291159900,-18.5965,108.58163431021,38.11436568978999,35.102037220125055,8.050,12.4223602484472050,129.3167701863354037,17.3792298136645963,13.43926993275696448100,38.6750,2.3576,-17.3792298136645963,119.09635640304195,6.0000,2019/12/30,0.6000,深交所,可转债,A+,1.515693
127076.SZ,中宠转2,2024/10/22,118.7460,119.3000,125.0000,119.3000,124.4880,5.7420,4.83553130210701834200,364,0.397808219178,4.00819672131147540984,0.32131611078979500000,-1.7124,101.04186832614,23.446131673859995,23.2043726647861,28.060,3.5637918745545260,106.0584461867426942,18.4295538132573058,17.37679032258064519100,23.2822,3.5637,-18.4295538132573058,104.96485065419647,6.0000,2022/10/25,0.2000,深交所,可转债,AA-,7.69003
