代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
123018.SZ,溢利转债,2020-06-08,149.9,156.0,179.1,156.0,160.43,10.53,7.024683122081387,172,0.281095890411,4.532786885245901,0.3739948887365206,-7.2238,87.11375245,73.31624755,84.16150778498579,8.35,11.97604790419162,156.5269461077844,3.903053892215569,2.49353481254782,79.4368,2.3143,-3.903053892215569,179.6810970777834,6,2018-12-20,0.4,深交所,可转债
128091.SZ,新天转债,2020-06-08,170.5,171.798,198.599,168.26,181.45,10.95,6.422287390029325,162,0.264657534247,5.560109289617486,0.3306696059520529,-7.3236,75.596425,105.853575,140.0245778818244,16.49,6.064281382656155,120.4366282595512,61.01337174044875,50.66014602215508,186.7014,3.2879,-61.01337174044875,159.315243094566,6,2019-12-30,0.6,深交所,可转债
127008.SZ,特发转债,2020-06-08,329.0,343.0,375.0,338.0,349.888,20.888,6.348936170212766,206,0.33698630137,0.7397260273972602,0.1714834461313335,-28.6033,98.12604518,251.76195482,256.5699599511772,5.61,17.825311942959,165.4188948306595,184.4691051693405,111.5163448275862,-28.4962,2.6659,-184.4691051693405,168.5779698215894,5,2018-11-16,0.4,深交所,可转债
113571.SH,博特转债,2020-06-08,140.53,140.52,148.67,140.03,145.9,5.37,3.821248132071444,89,0.121917808219,0.4453551912568306,0.235665261438218,-3.2856,97.45578236,48.44421764,49.70892077090704,18.88,5.296610169491525,155.7203389830509,-9.820338983050847,-6.306394557823129,46.2835,3.7415,9.820338983050847,159.7856332503931,6,2020-03-12,0.5,上交所,可转债
128040.SZ,华通转债,2020-06-08,123.01,125.45,133.88,124.43,127.101,4.091,3.325745874319161,361,0.591780821918,2.728767123287671,0.47206552269455,-2.9702,93.73908385,33.36191615,35.5901879768585,11.29,8.857395925597874,116.9176262178919,10.18337378210806,8.709870454545454,179.1611,4.3862,-10.18337378210806,124.7266576713956,6,2018-06-14,0.4,深交所,可转债
128041.SZ,盛路转债,2020-06-08,211.2,215.0,226.3,212.551,218.0,6.8,3.21969696969697,328,0.627123287671,4.10655737704918,0.3211009174311927,-14.6732,82.93565103,135.06434897,162.8543904733366,6.85,14.5985401459854,105.4014598540146,112.5985401459854,106.8282548476454,303.4467,2.311,-112.5985401459854,127.0882407565453,6,2018-07-17,0.5,深交所,可转债
128105.SZ,长集转债,2020-06-08,133.1,133.1,138.0,132.689,137.25,4.15,3.117956423741548,61,0.066849315068,5.835616438356165,0.2914389799635702,-2.9933,79.31019558,57.93980442,73.05467348338117,8.11,12.3304562268804,140.9371146732429,-3.68711467324291,-2.616141732283464,40.2238,3.4475,3.68711467324291,177.70365290687,6,2020-04-09,0.4,深交所,可转债
123046.SZ,天铁转债,2020-06-08,119.35,118.7,123.0,118.136,122.8,3.45,2.890657729367407,82,0.112328767123,3.336065573770492,0.4071661237785016,-0.672,82.99924902,39.80075098,47.95314590184951,17.35,5.763688760806916,113.2564841498559,9.543515850144091,8.4264631043257,879.8051,3.412,-9.543515850144091,136.4548299979979,6,2020-03-19,0.5,深交所,可转债
113550.SH,常汽转债,2020-06-08,124.07,124.07,129.88,124.07,127.55,3.48,2.804868219553478,204,0.278082191781,1.863013698630137,0.3920031360250882,-0.8632,90.31858975,37.23141025,41.22231132378813,9.93,10.07049345417926,124.8741188318228,2.675881168177241,2.142862903225807,822.4419,1.293,-2.675881168177241,138.2595976946404,6,2019-11-18,0.5,上交所,可转债
128077.SZ,华夏转债,2020-06-08,143.5,146.496,153.67,140.988,147.361,3.861,2.690592334494773,237,0.323287671233,0.139344262295082,0.2660653108571739,-3.7164,99.49002429,47.87097571,48.11635744550888,10.52,9.505703422053232,150.0,-2.639,-1.759333333333333,-24.6218,3.8313,2.639,150.7688846901577,6,2019-10-16,0.5,深交所,可转债
123043.SZ,正元转债,2020-06-08,111.003,111.6,114.998,111.0,113.9,2.897,2.60983937371062,96,0.131506849315,1.69672131147541,0.4389815627743635,1.1418,87.51021783,26.38978217,30.15622955169143,15.47,6.464124111182935,99.87071751777634,14.02928248222366,14.04744336569579,-20.5131,3.2747,-14.02928248222366,114.1246359502707,6,2020-03-05,0.5,深交所,可转债
123038.SZ,联得转债,2020-06-08,125.3,126.02,132.18,125.2,128.3,3.0,2.394253790901836,167,0.227397260274,5.546448087431694,0.3897116134060795,-1.3609,74.97735329,53.32264671,71.11833689801882,25.29,3.954132068011071,124.9505733491499,3.349426650850139,2.680601265822785,51.9519,6.5969,-3.349426650850139,166.651085783012,6,2019-12-25,0.5,深交所,可转债
113520.SH,百合转债,2020-06-08,174.8,174.8,178.88,173.87,178.72,3.92,2.242562929061785,214,0.408493150685,0.5819672131147541,0.391674127126231,-9.6338,97.28273359,81.43726641,83.71194291601526,14.28,7.002801120448179,177.7310924369748,0.9889075630252101,0.5564066193853427,26.966,3.5387,-0.9889075630252101,182.6954135417555,6,2018-11-08,0.5,上交所,可转债
113029.SH,明阳转债,2020-06-08,113.12,113.0,115.59,113.0,115.19,2.07,1.82991513437058,176,0.191780821918,0.7780821917808219,0.3472523656567411,-0.3051,97.17955787,18.01044213,18.53315915893866,12.58,7.94912559618442,98.17170111287759,17.01829888712242,17.33523886639676,28.9074,2.4854,-17.01829888712242,101.0209382143977,6,2019-12-13,0.4,上交所,可转债
123050.SZ,聚飞转债,2020-06-08,121.37,122.0,125.22,122.0,123.501,2.131,1.755788086017962,56,0.061369863014,5.849315068493151,0.3238840171334645,0.0984,85.2835383,38.2174617,44.81223746318227,5.28,18.93939393939394,112.3106060606061,11.19039393939394,9.963790893760539,34.6266,3.3507,-11.19039393939394,131.6908377623048,6,2020-04-14,0.4,深交所,可转债
128059.SZ,视源转债,2020-06-08,125.6,126.26,129.979,126.26,127.788,2.188,1.74203821656051,90,0.147945205479,0.2295081967213115,0.2225432447834226,-2.4339,99.31320374,28.47479626,28.67171250919108,74.97,1.333866880085368,123.9028944911298,3.885105508870215,3.135605124340618,94.2034,12.3895,-3.885105508870215,124.7597397174953,6,2019-03-08,0.4,深交所,可转债
128030.SZ,天康转债,2020-06-08,187.55,190.9,193.88,186.494,190.55,3.0,1.599573447080779,170,0.46301369863,3.538251366120218,0.5247966413014957,-14.1009,98.39025849,92.15974151,93.66754689374737,8.05,12.42236024844721,180.248447204969,10.30155279503106,5.715196416264645,11.5828,3.1359,-10.30155279503106,183.1974526454656,6,2017-12-22,0.3,深交所,可转债
128094.SZ,星帅转债,2020-06-08,117.08,118.3,119.44,117.35,118.947,1.867,1.594636146224804,145,0.197260273973,1.715846994535519,0.4203552842862788,0.388,87.54672288,31.40027712,35.86687894992969,13.95,7.168458781362007,115.0537634408602,3.893236559139785,3.383841121495327,31.7029,3.5914,-3.893236559139785,131.419840350351,6,2020-01-16,0.5,深交所,可转债
113554.SH,仙鹤转债,2020-06-08,122.34,122.34,124.5,122.34,124.2,1.86,1.520353114271702,176,0.143835616438,0.2595628415300547,0.1781895937277295,-0.893,99.08233705,25.11766295,25.35029319839807,13.27,7.535795026375283,120.5727204220045,3.627279577995478,3.008375,23.4063,2.6336,-3.627279577995478,121.6894191354811,6,2019-12-13,0.3,上交所,可转债
113509.SH,新泉转债,2020-06-08,149.9,148.0,162.0,141.2,152.17,2.27,1.514342895263509,5,0.013698630137,1.193989071038252,0.6571597555365709,-7.8734,96.58308072,55.58691928,57.55347506583449,14.22,7.032348804500703,151.0548523206751,1.115147679324894,0.7382402234636871,48.0164,3.8368,-1.115147679324894,156.3988756566918,6,2018-06-04,0.3,上交所,可转债
123020.SZ,富祥转债,2020-06-08,212.05,213.0,218.0,210.113,215.0,2.95,1.391181325159161,100,0.219178082192,0.2404371584699453,0.1906339598598279,-11.7196,98.89978331,116.10021669,117.3917806534373,9.28,10.77586206896552,215.625,-0.625,-0.2898550724637681,27.4516,5.2872,0.625,218.023733504174,6,2019-02-28,0.6,深交所,可转债
123030.SZ,九洲转债,2020-06-08,119.676,119.997,123.572,119.23,121.3,1.624,1.35699722584311,294,0.401369863014,1.270491803278689,0.4122011541632317,-7.9319,93.37534672,27.92465328,29.90580946782052,5.7,17.54385964912281,117.5438596491228,3.756140350877193,3.195522388059702,36.1987,1.1735,-3.756140350877193,125.8831841359537,6,2019-08-20,0.5,深交所,可转债
110048.SH,福能转债,2020-06-08,109.37,109.38,110.94,108.62,110.8,1.43,1.307488342324221,185,0.302465753425,4.497267759562842,0.5415162454873647,0.6281,96.37387069,14.42612931,14.96892176968139,8.23,12.15066828675577,91.00850546780073,19.79149453219927,21.74686248331108,26.2483,0.9477,-19.79149453219927,94.43275943594948,6,2018-12-07,0.4,上交所,可转债
128101.SZ,联创转债,2020-06-08,113.011,115.0,115.5,114.029,114.3,1.289,1.140596933041916,85,0.069863013699,5.76986301369863,0.2624671916010499,0.1231,89.46564657,24.83435343,27.75853568617427,14.48,6.906077348066298,83.28729281767956,31.01270718232044,37.23582089552239,116.0135,4.8161,-31.01270718232044,93.09416073186667,6,2020-03-16,0.3,深交所,可转债
113545.SH,金能转债,2020-06-08,109.11,109.11,110.5,108.88,110.28,1.17,1.072312345339566,239,0.260821917808,5.349726775956285,0.3627130939426914,0.8527,91.68792302,18.59207698,20.27756368299944,11.4,8.771929824561404,93.7719298245614,16.5080701754386,17.6044901777362,7.6072,1.2575,-16.5080701754386,102.2729349034407,6,2019-10-11,0.4,上交所,可转债
123014.SZ,凯发转债,2020-06-08,137.1,139.209,143.0,137.244,138.45,1.35,0.9846827133479212,318,0.521095890411,3.133879781420765,0.4333694474539545,-7.4231,85.82030541,52.62969459,61.32545711480007,8.14,12.28501228501229,100.0,38.45,38.45,-14.2986,1.9487,-38.45,116.5225403501626,5,2018-07-27,0.4,深交所,可转债
128043.SZ,东音转债,2020-06-08,216.999,218.078,222.2,217.0,219.1,2.101,0.9682072267614137,312,0.511232876712,0.4043715846994536,0.2738475581926061,-14.6118,99.20999468,119.89000532,120.8446847585296,6.27,15.94896331738437,201.4354066985646,17.66459330143541,8.769358669833728,41.2735,4.8029,-17.66459330143541,203.0394289892775,6,2018-08-02,0.4,深交所,可转债
123031.SZ,晶瑞转债,2020-06-08,281.4,284.0,300.0,276.925,284.0,2.6,0.923951670220327,285,0.311232876712,5.224043715846994,0.1408450704225352,-15.9492,75.40718965,208.59281035,276.6219127356114,18.5,5.405405405405405,243.6216216216216,40.37837837837838,16.57421788329265,499.6645,8.8709,-40.37837837837838,323.0747926721356,6,2019-08-29,0.4,深交所,可转债
110051.SH,中天转债,2020-06-08,125.15,126.2,127.5,125.78,126.3,1.15,0.9188973232121455,102,0.16602739726,1.524590163934426,0.4750593824228028,-2.204,95.65647019,30.64352981,32.0349786576209,10.19,9.813542688910697,116.2904808635918,10.00951913640824,8.607341772151898,25.5634,1.7564,-10.00951913640824,121.5709513769502,6,2019-02-27,0.4,上交所,可转债
128080.SZ,顺丰转债,2020-06-08,130.8,130.8,133.88,130.8,132.001,1.201,0.9181957186544343,204,0.111232876712,0.1557377049180328,0.1076328987903425,-3.4616,99.57039982,32.43060018,32.5705232063213,40.14,2.491280518186348,128.1763826606876,3.824617339312407,2.98387055393586,62.5807,5.2997,-3.824617339312407,128.729404413762,6,2019-11-15,0.2,深交所,可转债
113519.SH,长久转债,2020-06-08,107.02,107.9,108.25,107.19,108.0,0.98,0.915716688469445,215,0.46904109589,4.415300546448087,0.7407407407407407,2.4882,100.47846879,7.52153121,7.485714402873715,11.85,8.438818565400844,88.18565400843882,19.81434599156118,22.4688995215311,-43.8558,2.4342,-19.81434599156118,87.76572241834899,6,2018-11-07,0.5,上交所,可转债
128029.SZ,太阳转债,2020-06-08,125.56,125.98,126.7,123.001,126.7,1.14,0.9079324625676968,170,0.370410958904,2.538251366120218,0.6314127861089187,-6.2205,99.43894046,27.26105954,27.41487330204001,8.65,11.5606936416185,110.8670520231214,15.83294797687861,14.28102189781022,11.5909,1.6604,-15.83294797687861,111.492591846067,5,2017-12-22,0.3,深交所,可转债
113504.SH,艾华转债,2020-06-08,129.06,129.06,131.95,129.06,130.2,1.14,0.8833100883310089,99,0.271232876712,3.731506849315069,0.7680491551459293,-4.426,95.65489384,34.54510616,36.11431132607068,21.43,4.666355576294913,127.9048063462436,2.295193653756416,1.794454578620941,43.4931,4.9049,-2.295193653756416,133.7148589179215,6,2018-03-02,0.3,上交所,可转债
113566.SH,翔港转债,2020-06-08,120.94,120.96,122.58,120.76,121.97,1.03,0.8516619811476766,102,0.138356164384,5.724043715846994,0.4099368697220628,0.3672,77.12869888,44.84130112,58.13828285858412,15.16,6.596306068601583,123.0870712401055,-1.117071240105541,-0.907545551982851,-202.7422,4.4293,1.117071240105541,159.5866039846069,6,2020-02-28,0.5,上交所,可转债
128097.SZ,奥佳转债,2020-06-08,106.0,106.0,107.48,105.521,106.898,0.898,0.8471698113207548,105,0.11397260274,5.715846994535519,0.3741884787367397,1.3583,80.01174925,26.88625075,33.6028783297723,10.69,9.354536950420954,86.06173994387278,20.83626005612722,24.21082826086957,-41.3281,1.5434,-20.83626005612722,107.5613778608556,6,2020-02-25,0.4,深交所,可转债
113013.SH,国君转债,2020-06-08,114.0,114.5,115.49,114.03,114.91,0.91,0.7982456140350878,338,0.923287671233,3.079234972677596,0.8702462796971543,-1.6496,99.46986964,15.44013036,15.52241941794104,19.4,5.154639175257732,83.24742268041237,31.66257731958763,38.03430340557276,19.6956,1.1713,-31.66257731958763,83.69109458140471,6,2017-07-07,0.2,上交所,可转债
113032.SH,桐20转债,2020-06-08,110.63,110.67,112.1,110.66,111.51,0.88,0.7954442737051433,99,0.081369863014,0.6010928961748634,0.2343914115448839,0.2517,97.85580652,13.65419348,13.95338096488871,14.58,6.858710562414266,88.47736625514403,23.03263374485597,26.03223255813953,13.9074,1.272,-23.03263374485597,90.41606155181074,6,2020-03-02,0.3,上交所,可转债
113580.SH,康隆转债,2020-06-08,113.16,113.17,114.28,113.17,114.06,0.9,0.7953340402969247,47,0.051506849315,1.448087431693989,0.3506926179203928,-6.3649,91.72716861,22.33283139,24.34701924023555,24.45,4.08997955010225,105.2760736196319,8.783926380368099,8.343706293706294,52.2993,2.4767,-8.783926380368099,114.7708745565213,6,2020-04-23,0.4,上交所,可转债
128083.SZ,新北转债,2020-06-08,110.65,110.65,111.997,110.65,111.497,0.847,0.7654767284229552,180,0.147123287671,5.510928961748633,0.2690655353955712,0.6059,90.85228791,20.64471209,22.72338161747896,11.7,8.547008547008547,86.75213675213675,24.74486324786325,28.5236354679803,112.0107,1.8862,-24.74486324786325,95.48701386372908,6,2019-12-12,0.3,深交所,可转债
