代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
113584.SH,家悦转债,2020-06-24,100.0,128.0,129.92,127.0,128.0,28.0,28.0,20,0.021917808219,5.947945205479452,0.3125,-1.7719,88.16668145,39.83331855,45.17955977802088,37.97,2.633658151171978,116.1443244666842,11.85567553331578,10.20770975056689,38.1022,8.673,-11.85567553331578,131.7326710686628,6,2020-06-05,0.4,上交所,可转债
123038.SZ,联得转债,2020-06-24,127.502,127.499,140.25,127.499,137.016,9.514,7.461843735784536,183,0.249315068493,5.502732240437158,0.364920885152099,-2.567,74.96234201,62.05365799,82.7797749191481,25.29,3.954132068011071,134.6777382364571,2.338261763542902,1.736190252495596,55.9963,7.1104,-2.338261763542902,179.6605263726833,6,2019-12-25,0.5,深交所,可转债
113551.SH,福特转债,2020-06-24,154.69,155.0,164.5,153.07,162.86,8.17,5.281530803542569,220,0.24,0.06010928961748634,null,-6.3025,99.99440219,62.86559781,62.86911710372414,28.92,3.457814661134163,164.2461964038727,-1.386196403872752,-0.8439747368421052,56.1087,5.3963,1.386196403872752,164.2553911085818,6,2019-11-15,0.4,上交所,可转债
128088.SZ,深南转债,2020-06-24,149.68,149.672,158.0,148.501,155.2,5.52,3.687867450561197,184,0.150410958904,0.1939890710382514,0.1341473719790464,-5.3764,99.33764998,55.86235002,56.2348213705951,105.79,0.9452689290103035,157.9449853483316,-2.7449853483316,-1.737937638398468,71.7041,15.6094,2.7449853483316,158.9981093574604,6,2019-12-24,0.3,深交所,可转债
113035.SH,福莱转债,2020-06-24,131.92,131.0,139.49,129.0,136.42,4.5,3.411158277744087,29,0.031780821918,0.6065573770491803,0.2008302321798343,-2.1357,97.51910111,38.90089889,39.89054292668305,13.56,7.374631268436578,129.0560471976401,7.363952802359882,5.706011428571428,39.6494,7.2198,-7.363952802359882,132.3392501865526,6,2020-05-27,0.4,上交所,可转债
123013.SZ,横河转债,2020-06-24,275.002,275.002,302.0,275.002,283.9,8.898,3.235612831906677,335,0.732054794521,4.087431693989071,0.2817893624515674,-20.0322,83.70279989,200.19720011,239.1762287200594,9.22,10.84598698481562,76.89804772234274,207.0019522776573,269.1901269393512,-128.2579,3.2653,-207.0019522776573,91.87034104402733,6,2018-07-26,0.5,深交所,可转债
113552.SH,克来转债,2020-06-24,133.61,134.8,147.9,134.5,137.05,3.44,2.574657585510066,206,0.280821917808,0.1202185792349727,0.2482042571515724,-2.698,99.30676603,37.74323397,38.00670939037325,19.78,5.055611729019211,137.9676440849343,-0.917644084934277,-0.665115426896299,59.4754,11.3772,0.917644084934277,138.930759303203,6,2019-12-02,0.5,上交所,可转债
123018.SZ,溢利转债,2020-06-24,176.522,177.499,184.0,173.39,180.84,4.318,2.446154020462039,188,0.307397260274,4.489071038251367,0.3317850033178501,-9.772,87.10797727,93.73202273,107.6044073890823,8.35,11.97604790419162,181.1976047904192,-0.3576047904191617,-0.1973562458691342,91.957,2.6791,0.3576047904191617,208.0149378612923,6,2018-12-20,0.4,深交所,可转债
113558.SH,日月转债,2020-06-24,125.72,125.71,129.98,125.71,128.47,2.75,2.187400572701241,185,0.201643835616,0.1530054644808743,0.204168352118946,-1.985,99.57466563,28.89533437,29.01876113485474,13.84,7.22543352601156,124.1329479768786,4.337052023121387,3.493876600698487,24.4935,3.6047,-4.337052023121387,124.6631833423698,6,2019-12-23,0.4,上交所,可转债
128048.SZ,张行转债,2020-06-24,110.71,110.92,115.5,110.92,113.0,2.29,2.06846716647096,226,0.369863013699,4.385245901639344,0.5309734513274337,0.1849,96.62021428,16.37978572,16.95275242562834,5.91,16.92047377326565,97.96954314720813,15.03045685279188,15.3419689119171,8.9452,0.986,-15.03045685279188,101.396528539357,6,2018-11-09,0.4,深交所,可转债
123037.SZ,新莱转债,2020-06-24,163.172,168.0,172.6,164.6,165.9,2.728,1.671855465398475,189,0.257534246575,0.2158469945355191,0.2198638326465702,-6.1125,98.510013,67.389987,68.409276324022,11.08,9.025270758122744,170.3971119133574,-4.497111913357401,-2.639194915254237,89.3659,4.8111,4.497111913357401,172.9744081074859,6,2019-12-19,0.5,深交所,可转债
127013.SZ,创维转债,2020-06-24,116.618,116.608,121.798,116.608,118.5,1.882,1.613816048980432,71,0.116712328767,2.013661202185793,0.5063291139240507,-0.1074,93.51227234,24.98772766,26.72133510898705,11.39,8.779631255487269,105.9701492537314,12.52985074626866,11.82394366197183,40.9863,3.4117,-12.52985074626866,113.32218392516,6,2019-04-12,0.4,深交所,可转债
123012.SZ,万顺转债,2020-06-24,113.2,114.2,117.993,112.514,115.0,1.8,1.590106007067138,341,0.558904109589,4.071038251366121,0.5217391304347826,-0.908,86.74109669,28.25890331,32.57844826540894,5.31,18.83239171374765,90.20715630885122,24.79284369114878,27.48434237995825,-129.6003,0.9552,-24.79284369114878,103.9958678770669,6,2018-07-20,0.4,深交所,可转债
110062.SH,烽火转债,2020-06-24,124.57,124.9,127.27,124.49,126.48,1.91,1.533274464156699,206,0.112328767123,5.439890710382514,0.1581277672359266,-2.4127,90.89833566,35.58166434,39.14446186681698,25.99,3.847633705271258,112.2354751827626,14.2445248172374,12.69164209804594,-44.8883,3.2437,-14.2445248172374,123.4736305872232,6,2019-11-28,0.2,上交所,可转债
113578.SH,全筑转债,2020-06-24,124.41,124.43,129.8,123.39,126.25,1.84,1.478980789325617,66,0.072328767123,3.59016393442623,0.3168316831683168,-1.1305,90.10840026,36.14159974,40.10902383764059,5.47,18.28153564899452,125.2285191956124,1.021480804387569,0.8156934306569343,40.2913,1.7092,-1.021480804387569,138.9754105436079,6,2020-04-20,0.4,上交所,可转债
128046.SZ,利尔转债,2020-06-24,113.365,113.379,117.2,113.367,114.803,1.438,1.26846910422088,252,0.412602739726,2.363387978142077,0.5226344259296359,-0.3949,93.60642553,21.19657447,22.64435838670786,18.62,5.370569280343717,96.72395273899033,18.07904726100967,18.69138589672404,28.316,2.9141,-18.07904726100967,103.3304628302372,6,2018-10-16,0.4,深交所,可转债
113582.SH,火炬转债,2020-06-24,123.21,122.3,125.4,122.3,124.76,1.55,1.258014771528285,29,0.031780821918,5.923287671232877,0.3206155819172812,-1.3459,88.34892074,36.41107926,41.21281726480092,25.33,3.947887879984208,109.3959731543624,15.36402684563758,14.04441717791411,45.7529,3.9357,-15.36402684563758,123.8226480166083,6,2020-05-27,0.4,上交所,可转债
128108.SZ,蓝帆转债,2020-06-24,141.469,142.0,146.0,141.7,143.2,1.731,1.223589620340852,28,0.030684931507,5.926027397260274,0.2793296089385475,-3.9414,86.81344717,56.38655283,64.95140403719094,17.79,5.621135469364812,156.7734682405846,-13.5734682405846,-8.658013624955181,46.4268,3.1005,13.5734682405846,180.5866180311759,6,2020-05-28,0.4,深交所,可转债
123015.SZ,Z蓝转退,2020-06-24,121.85,122.0,132.498,121.15,123.26,1.41,1.157160443167829,317,0.519452054795,4.136612021857924,0.4867759208177835,-2.1451,31.69992248,91.56007752,288.833758435109,5.79,17.27115716753022,70.81174438687393,52.44825561312608,74.06717073170732,-33.5293,1.3508,-52.44825561312608,223.3814433822361,6,2018-08-13,0.4,深交所,可转债
113020.SH,桐昆转债,2020-06-24,117.35,117.34,119.99,117.34,118.59,1.24,1.056668086919472,219,0.298630136986,0.4262295081967213,0.4216207100092757,-1.1524,98.88986278,19.70013722,19.92129088481682,12.51,7.993605115907275,104.0767386091127,14.51326139088729,13.94476958525346,14.0368,1.2838,-14.51326139088729,105.2451036772616,6,2018-11-19,0.3,上交所,可转债
