代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123177.SZ,测绘转债,2024/10/17,125.3800,141.0000,147.4750,138.1230,141.9990,16.6190,13.25490508853086616700,230,0.252054794521,4.37260273972602739726,0.28169212459242670700,-3.8610,93.965071769426,48.03392823057399,51.118918259798626,13.180,7.5872534142640364,133.2321699544764795,8.7668300455235205,6.58011503416856493200,152.4574,2.3063,-8.7668300455235205,141.78903654903297,6.0000,2023/03/02,0.2000,深交所,可转债,A+,2.430746
117213.SZ,23新乳EB,2024/10/17,100.3300,113.5000,113.5000,113.5000,113.5000,13.1700,13.12668194956643077800,339,0.555616438356,2.07650273224043715847,0.52863436123348017600,-2.7009,102.60714337832,10.892856621679996,10.61608018997005,13.870,7.2098053352559481,77.7217015140591204,35.7782984859408796,46.03385899814471243700,15.6490,3.5846,-35.7782984859408796,75.74687195753374,3.0000,2023/11/10,0.6000,深交所,可交换债券(私募),,5.0
113686.SH,泰瑞转债,2024/10/17,194.1180,194.0000,206.9880,192.1000,205.9610,11.8430,6.10092830134248240800,108,0.088767123288,5.70684931506849315068,0.14565864411223484100,-9.1202,97.904211027968,108.05678897203201,110.3699093608586,8.290,12.0627261761158022,95.8986731001206273,110.0623268998793727,114.7693949685534600,26.3616,1.6828,-110.0623268998793727,97.95153047372554,6.0000,2024/07/02,0.3000,上交所,可转债,AA-,3.378
128049.SZ,华源转债,2024/10/17,113.9200,113.9000,123.1310,113.8570,120.1000,6.1800,5.42485955056179775300,326,2.671232876712,0.11202185792349726776,8.32639467110741049100,-75.0718,109.66966876015,10.430331239849991,9.510679988157305,7.370,13.5685210312075984,116.4179104477611940,3.6820895522388060,3.16282051282051284700,33.7549,1.8038,-3.6820895522388060,106.15324342993115,6.0000,2018/11/26,0.5000,深交所,可转债,AA-,2.005252
110074.SH,精达转债,2024/10/17,160.5630,161.5000,173.2880,160.1000,168.2040,7.6410,4.75887969208348125000,60,0.295890410959,1.83835616438356164384,1.07012912891488906300,-19.2819,108.99296685201,59.21103314799001,54.32555407761897,3.400,29.4117647058823529,167.3529411764705882,0.8510588235294118,0.50854130052724079400,20.7641,2.3020,-0.8510588235294118,153.5447157830848,6.0000,2020/08/19,0.4000,上交所,可转债,AA,4.07568
127053.SZ,豪美转债,2024/10/17,112.7770,112.3810,121.1390,112.3810,117.9580,5.1810,4.59402183069242842100,268,0.731506849315,3.27049180327868852459,0.84775937197985723700,1.3428,110.41707753369,7.540922466309993,6.829489273531205,17.730,5.6401579244218838,94.3034404963338973,23.6545595036661027,25.08345334928229671600,16.7790,1.6014,-23.6545595036661027,85.40657170315019,6.0000,2022/01/24,0.3000,深交所,可转债,AA-,4.815574
113575.SH,东时转债,2024/10/17,169.5580,168.0000,177.4920,161.6000,176.7120,7.1540,4.21920522770969225900,192,1.052054794521,1.47671232876712328767,1.13178505138304133300,-27.7061,102.00158979862,74.71041020137999,73.24435859174301,12.150,8.2304526748971193,11.1934156378600823,165.5185843621399177,1478.7138235294117700,-6.7404,0.5657,-165.5185843621399177,10.973765859884196,6.0000,2020/04/09,0.4000,上交所,可转债,A+,0.98031
111012.SH,福新转债,2024/10/17,116.3010,116.7300,121.9340,116.5000,121.0740,4.7730,4.10400598447132870700,288,0.471780821918,4.21584699453551912568,0.49556469597105902200,0.0052,96.007759818508,25.06624018149199,26.108556463432674,13.550,7.3800738007380074,103.1734317343173432,17.9005682656826568,17.34997854077253215900,20.9476,2.1013,-17.9005682656826568,107.46363828231722,6.0000,2023/01/04,0.4000,上交所,可转债,A+,2.68503
113573.SH,纵横转债,2024/10/17,122.1270,126.0000,128.3190,123.7790,127.0560,4.9290,4.03596256356088334300,184,1.260273972603,1.49863013698630136986,1.96763631784410023900,-3.5204,111.62700899838,15.428991001619991,13.82191562782436,12.450,8.0321285140562249,114.8594377510040161,12.1965622489959839,10.61868531468531465100,182.6912,4.1856,-12.1965622489959839,102.89574071869194,6.0000,2020/04/17,0.5000,上交所,可转债,A+,2.69799
113582.SH,火炬转债,2024/10/17,131.0870,132.0000,139.8400,130.5100,135.9410,4.8540,3.70288434398529221100,144,0.710136986301,1.60821917808219178082,1.32410383916552033600,-11.5494,107.68939637857,28.251603621430007,26.234341143592875,23.890,4.1858518208455421,119.2130598576810381,16.7279401423189619,14.03196945224719100300,39.7314,2.4071,-16.7279401423189619,110.70083394153394,6.0000,2020/05/27,0.4000,上交所,可转债,AA,4.1724
123085.SZ,万顺转2,2024/10/17,106.9200,106.7000,112.0000,106.6990,110.5000,3.5800,3.34829779274223718700,312,1.278082191781,2.15027322404371584699,1.35746606334841629000,0.3430,103.91577244964,6.584227550359998,6.336119527524916,6.200,16.1290322580645161,91.1290322580645161,19.3709677419354839,21.25663716814159295900,-275.8477,0.9471,-19.3709677419354839,87.69509200562192,6.0000,2020/12/11,0.4000,深交所,可转债,AA-,5.701669
123127.SZ,耐普转债,2024/10/17,154.0190,156.6850,163.3340,154.6610,158.9000,4.8810,3.16908952791538706300,355,1.066849315068,3.03278688524590163934,0.69225928256765261200,-10.2922,98.200947953202,60.699052046798,61.811065281899666,17.240,5.8004640371229698,158.6426914153132251,0.2573085846867749,0.16219378427787931500,24.8379,2.9886,-0.2573085846867749,161.54904277595665,6.0000,2021/10/29,0.4000,深交所,可转债,A+,2.672246
