代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
117190.SZ,21电投E1,2024/10/30,150.0432,149.9069,180.7181,149.9069,180.7181,30.6749,20.44404544824423899300,344,0.281917808219,0.06284153005464480874,3.48609242793057253300,-656.7428,106.15845849127,74.55964150873,70.23429180149733,5.320,18.7969924812030075,165.2255639097744361,15.4925360902255639,9.37659749715585892400,44.6458,2.4250,-15.4925360902255639,155.64050783891312,3.0000,2021/11/18,0.3000,深交所,可交换债券(私募),,4.3009841012
113596.SH,城地转债,2024/10/30,215.8910,253.0000,259.0690,232.0000,257.2340,41.3430,19.14994140561672325400,95,0.520547945205,1.74246575342465753425,0.77750219644370495300,-38.8352,86.761715577506,170.472284422494,196.48330290358038,8.280,12.0772946859903382,243.8405797101449275,13.3934202898550725,5.49269539375928679100,-87.5552,4.2484,-13.3934202898550725,281.04628647219084,6.0000,2020/07/28,0.4000,上交所,可转债,BBB,3.56955
123157.SZ,科蓝转债,2024/10/30,145.0700,144.8000,163.3070,143.6000,160.8000,15.7300,10.84304129041152547000,62,0.135890410959,3.83287671232876712329,0.49751243781094527400,-7.5453,96.289531080219,64.510468919781,66.99634757389897,16.010,6.2460961898813242,163.9600249843847595,-3.1600249843847595,-1.92731428571428569900,-1336.6340,11.9390,3.1600249843847595,170.27814254053158,6.0000,2022/08/30,0.3000,深交所,可转债,A+,2.485854
128049.SZ,华源转债,2024/10/30,136.4250,134.8820,156.4750,134.8820,149.8880,13.4630,9.86842587502290635900,339,2.778082191781,0.07650273224043715847,6.67164816396242527800,-347.8550,109.77801522288,40.109984777120005,36.537356496822746,7.370,13.5685210312075984,144.3690637720488467,5.5189362279511533,3.82279699248120299000,45.0760,2.2182,-5.5189362279511533,131.50999631295878,6.0000,2018/11/26,0.5000,深交所,可转债,AA-,0.96075
127099.SZ,盛航转债,2024/10/30,140.5480,137.7000,153.9780,137.7000,151.0120,10.4640,7.44514329624043031600,330,0.270410958904,5.10109289617486338798,0.19865970916218578700,-4.4055,99.266776641065,51.74522335893501,52.12743388056068,15.600,6.4102564102564103,152.5641025641025641,-1.5521025641025641,-1.01734453781512604900,30.3625,2.2784,1.5521025641025641,153.6910008831589,6.0000,2023/12/06,0.3000,深交所,可转债,AA-,6.88682
113672.SH,福蓉转债,2024/10/30,132.2180,133.0000,142.9420,132.3300,140.9060,8.6880,6.57096613169160023600,105,0.143835616438,4.71506849315068493151,0.35484649340695215200,-4.6885,99.039534582577,41.866465417423,42.27247794921295,10.860,9.2081031307550645,143.0018416206261510,-2.0958416206261510,-1.46560463618802317200,61.0426,6.2993,2.0958416206261510,144.38864461887624,6.0000,2023/07/18,0.3000,上交所,可转债,AA,5.54821
113600.SH,新星转债,2024/10/30,172.4790,168.3300,187.4920,168.3300,183.0180,10.5390,6.11030908110552589000,79,0.541095890411,1.78630136986301369863,1.36598585931438437700,-20.3141,103.84103904711,79.17696095289,76.24823641929224,10.000,10.0000000000000000,184.2000000000000000,-1.1820000000000000,-0.64169381107491856700,-27.6849,2.4445,1.1820000000000000,177.3865147058411,6.0000,2020/08/13,0.4000,上交所,可转债,A-,1.02045
123050.SZ,聚飞转债,2024/10/30,157.0000,155.5740,169.5600,154.8000,163.8450,6.8450,4.35987261146496815300,200,1.369863013699,1.45479452054794520548,1.52583234154231133100,-19.2623,115.07875817542,48.76624182457999,42.376406035111444,4.770,20.9643605870020964,164.5702306079664570,-0.7252306079664570,-0.44068152866242036800,34.2723,3.3284,0.7252306079664570,143.00660974904184,6.0000,2020/04/14,0.4000,深交所,可转债,AA-,1.363139
110052.SH,贵广转债,2024/10/30,130.6940,129.6680,139.2000,128.6390,136.2660,5.5720,4.26339388189205319300,240,1.446575342466,0.34520547945205479452,null,-49.4602,112.19873643609,24.06726356390999,21.450565602063662,7.250,13.7931034482758621,137.2413793103448276,-0.9753793103448276,-0.71070351758793970800,-13.2952,3.6807,0.9753793103448276,122.31989741570706,6.0000,2019/03/04,0.5000,上交所,可转债,AA+,2.233
123061.SZ,航新转债,2024/10/30,143.2000,141.3000,152.2360,137.7700,148.5000,5.3000,3.70111731843575419000,101,0.691780821918,1.72602739726027397260,1.68350168350168350200,-11.5238,106.32447808368,42.175521916319994,39.66680361518146,14.820,6.7476383265856950,148.3805668016194332,0.1194331983805668,0.08049113233287858000,208.1014,7.0282,-0.1194331983805668,139.55447463832385,6.0000,2020/07/22,0.5000,深交所,可转债,A,1.939158
