代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123118.SZ,惠城转债,2024/09/11,442.0000,450.0000,518.9990,450.0000,512.4940,70.4940,15.94886877828054298600,67,0.330410958904,2.81917808219178082192,0.35122362408145266100,-40.7623,103.91968536432,408.57431463568,393.1635408664938,11.290,8.8573959255978742,454.0301151461470328,58.4638848538529672,12.87665353101833787800,142.9360,7.6813,-58.4638848538529672,436.904820828138,6.0000,2021/07/07,0.5000,深交所,可转债,A+,1.239476
127106.SZ,伟隆转债,2024/09/11,213.5000,212.0010,237.0000,212.0010,236.6800,23.1800,10.85714285714285714300,30,0.041095890411,5.92054794520547945205,0.21125570390400540800,-10.8268,79.252422577765,157.427577422235,198.64071318168482,8.600,11.6279069767441860,91.1627906976744186,145.5172093023255814,159.6234693877551000,16.7761,2.3343,-145.5172093023255814,115.02839627170083,6.0000,2024/08/13,0.5000,深交所,可转债,A,2.6971
110092.SH,三房转债,2024/09/11,53.5030,53.5030,57.3300,53.2010,56.0840,2.5810,4.82402855914621610000,250,0.341095890411,4.31967213114754098361,0.89151986306254903400,18.5324,100.30542503931,-44.22142503930999,-44.0867729955578,3.020,33.1125827814569536,44.3708609271523179,11.7131390728476821,26.39826865671641785600,-18.3937,0.9122,-11.7131390728476821,44.2357538585408,6.0000,2023/01/06,0.3000,上交所,可转债,AA-,24.99953
127037.SZ,银轮转债,2024/09/11,163.4210,162.7970,172.3000,162.0000,167.9900,4.5690,2.79584631106161386800,97,0.398630136986,2.73698630136986301370,0.89291029227930233900,-13.5776,106.72904257055,61.26095742945,57.39858238581621,10.510,9.5147478591817317,160.3235014272121789,7.6664985727878211,4.78189317507418396100,17.3083,2.3826,-7.6664985727878211,150.21544048915757,6.0000,2021/06/07,0.3000,深交所,可转债,AA,5.071323
127097.SZ,三羊转债,2024/09/11,125.0000,124.5010,130.6780,124.3230,127.8020,2.8020,2.24160000000000000000,322,0.263835616438,5.12295081967213114754,0.23473811051470243000,-1.4599,90.869103067281,36.932896932719004,40.64406457866462,37.530,2.6645350386357581,60.8846256328270717,66.9173743671729283,109.9084927789934400,89.1045,2.2601,-66.9173743671729283,67.00256036174042,6.0000,2023/10/26,0.3000,深交所,可转债,A+,2.098318
127084.SZ,柳工转2,2024/09/11,132.5830,132.5800,136.9300,132.2800,135.1000,2.5170,1.89843343415068296800,169,0.185205479452,4.53972602739726027397,0.29607698001480384900,-3.1378,106.40614839756,28.69385160243999,26.96634737236478,7.570,13.2100396301188904,133.6856010568031704,1.4143989431968296,1.05800395256916996800,10.1814,1.1624,-1.4143989431968296,125.63710186870058,6.0000,2023/03/27,0.2000,深交所,可转债,AAA,27.830437
127081.SZ,中旗转债,2024/09/11,108.4010,108.4000,112.8000,107.2000,110.3140,1.9130,1.76474386767649744900,193,0.264383561644,4.47397260273972602740,0.45325162717334155200,1.1727,92.093293774242,18.220706225757993,19.78505217809272,20.700,4.8309178743961353,95.3140096618357488,14.9999903381642512,15.73744551444500759300,50.4174,1.6061,-14.9999903381642512,103.49723172621998,6.0000,2023/03/03,0.3000,深交所,可转债,A+,4.732277
111007.SH,永和转债,2024/09/11,103.8820,103.8340,106.1850,103.0050,105.6950,1.8130,1.74524941760844034600,337,0.460273972603,4.08196721311475409836,0.47305927432707318200,3.2281,105.78883541433,-0.09383541433000175,-0.08870067806540098,20.130,4.9677098857426726,75.2111276701440636,30.4838723298559364,40.53106671070013207600,25.5488,2.2568,-30.4838723298559364,71.09552475511616,6.0000,2022/10/11,0.3000,上交所,可转债,AA-,7.85682
111021.SH,奥锐转债,2024/09/11,115.5000,115.2600,118.1840,114.2000,117.4770,1.9770,1.71168831168831168800,48,0.039452054795,5.87123287671232876712,0.25536913608621262000,0.3681,99.512425552856,17.964574447144003,18.052594283918967,25.230,3.9635354736424891,90.6856916369401506,26.7913083630598494,29.54303802447552449600,24.6398,4.4685,-26.7913083630598494,91.13001831994585,6.0000,2024/07/26,0.3000,上交所,可转债,AA-,8.1212
113561.SH,正裕转债,2024/09/11,142.9470,142.9990,146.9700,142.9990,145.2450,2.2980,1.60758882662805095600,256,1.536986301370,1.30327868852459016393,1.51468208888429894300,-17.0588,107.38356609643,37.86143390357,35.25812680645248,8.500,11.7647058823529412,85.0588235294117647,60.1861764705882353,70.75829875518672200400,35.5338,1.3841,-60.1861764705882353,79.21028014010011,6.0000,2019/12/31,0.5000,上交所,可转债,A+,1.37865
127088.SZ,赫达转债,2024/09/11,103.0000,103.0000,107.4070,102.7870,104.6500,1.6500,1.60194174757281553400,71,0.097260273973,4.80821917808219178082,0.47778308647873865300,2.9411,103.03091846411,1.619081535890004,1.5714521039177167,17.190,5.8173356602675974,67.4810936591041303,37.1689063408958697,55.08047413793103450200,15.9925,1.9209,-37.1689063408958697,65.49596438142075,6.0000,2023/07/03,0.2000,深交所,可转债,AA-,5.99911
123228.SZ,震裕转债,2024/09/11,108.7820,108.7800,110.5840,108.5200,110.3800,1.5980,1.46899303193543049400,328,0.179178082192,5.10655737704918032787,0.18119224497191520200,1.6612,101.9268141471,8.453185852899992,8.29338768569811,54.540,1.8335166850018335,89.8789878987898790,20.5010121012101210,22.80957160342717256600,19.1257,2.0388,-20.5010121012101210,88.17992463600129,6.0000,2023/10/20,0.2000,深交所,可转债,AA-,11.949425
127050.SZ,麒麟转债,2024/09/11,124.8400,124.8400,127.8950,123.8090,126.5800,1.7400,1.39378404357577699500,306,0.835616438356,3.16666666666666666667,0.79001422025596460700,-3.2376,106.51500579153,20.064994208469997,18.837715924966464,20.160,4.9603174603174603,118.7500000000000000,7.8300000000000000,6.59368421052631578900,11.4348,2.0348,-7.8300000000000000,111.48663901161137,6.0000,2021/11/11,0.3000,深交所,可转债,AA,21.987168
113534.SH,鼎胜转债,2024/09/11,121.3270,121.5000,123.9900,121.0000,122.9970,1.6700,1.37644547380220396100,156,0.854794520548,0.57534246575342465753,null,-18.3663,108.35321911269,14.643780887310001,13.51485540275468,7.650,13.0718954248366013,115.6862745098039216,7.3107254901960784,6.31944067796610166600,21.4539,1.2121,-7.3107254901960784,106.76773192080927,6.0000,2019/04/08,0.4000,上交所,可转债,AA-,3.31733
123236.SZ,家联转债,2024/09/11,102.4760,102.9880,104.4000,102.1840,103.8280,1.3520,1.31933330731098013200,265,0.144657534247,5.27868852459016393443,0.19262626651770235400,2.7952,101.27443661986,2.5535633801400053,2.521429361019274,18.490,5.4083288263926447,73.5532720389399676,30.2747279610600324,41.16027352941176461000,21.1600,1.6971,-30.2747279610600324,72.62767831039814,6.0000,2023/12/22,0.2000,深交所,可转债,AA-,7.49997
123127.SZ,耐普转债,2024/09/11,133.4000,132.4000,135.3590,132.4000,135.0980,1.6980,1.27286356821589205400,319,0.958356164384,3.13114754098360655738,0.81422374868613895100,-5.0812,98.820126368544,36.27787363145602,36.71101724375434,17.240,5.8004640371229698,125.8700696055684455,9.2279303944315545,7.33131428571428569400,19.7068,2.3712,-9.2279303944315545,127.3729089721493,6.0000,2021/10/29,0.4000,深交所,可转债,A+,2.831837
110047.SH,山鹰转债,2024/09/11,105.1900,106.5000,106.8800,106.2110,106.4990,1.3090,1.24441486833349177700,296,2.424657534247,0.19398907103825136612,null,31.4674,112.55173972892,-6.0527397289200024,-5.3777398230342595,2.250,44.4444444444444444,62.2222222222222222,44.2767777777777778,71.15910714285714291800,27.5602,0.4742,-44.2767777777777778,55.283216742881066,6.0000,2018/11/21,0.4000,上交所,可转债,AA,22.46118
118050.SH,航宇转债,2024/09/11,105.5120,105.6800,110.9720,105.4720,106.7260,1.2140,1.15058002881188869500,22,0.012054794521,5.94246575342465753425,0.18739576110788374000,2.0072,99.185944109542,7.540055890457992,7.601939930249264,32.640,3.0637254901960784,85.6924019607843137,21.0335980392156863,24.54546442617089742700,19.9855,2.3547,-21.0335980392156863,86.39571133803466,6.0000,2024/08/21,0.2000,上交所,可转债,AA-,6.67
113653.SH,永22转债,2024/09/11,93.0390,93.0000,94.1000,92.1450,94.0790,1.0400,1.11781081052031943600,46,0.126027397260,3.87671232876712328767,1.06293646828729046900,6.6116,106.55471940411,-12.47571940411001,-11.708274841206892,22.450,4.4543429844097996,45.3897550111358575,48.6892449888641425,107.2692394504416100,11.3823,0.8025,-48.6892449888641425,42.5976017439403,6.0000,2022/07/28,0.4000,上交所,可转债,AA-,7.69968
123082.SZ,北陆转债,2024/09/11,103.5700,103.6820,108.2420,103.5320,104.7000,1.1300,1.09104953171767886500,280,1.375890410959,2.23770491803278688525,1.71919770773638968500,6.1590,102.48154127628,2.218458723720005,2.164739811766942,8.680,11.5207373271889401,58.8709677419354839,45.8290322580645161,77.84657534246575333700,64.3202,1.6118,-45.8290322580645161,57.4454355474858,6.0000,2020/12/07,0.5000,深交所,可转债,A,4.992836
127096.SZ,泰坦转债,2024/09/11,127.0000,127.1600,129.3300,126.1010,128.3800,1.3800,1.08661417322834645700,323,0.441095890411,5.12021857923497267760,0.38946876460507867300,-1.1107,84.010397290357,44.36960270964299,52.81441838239691,13.390,7.4682598954443615,56.3853622106049291,71.9946377893950709,127.6832052980132400,13.0316,1.2221,-71.9946377893950709,67.11712362902614,6.0000,2023/10/25,0.5000,深交所,可转债,A,2.954266
118026.SH,利元转债,2024/09/11,90.9260,91.5000,92.1560,90.9580,91.8910,0.9650,1.06130259771682467100,324,0.353972602740,4.11748633879781420765,0.43529834260156054500,5.5206,92.441887339057,-0.5508873390569988,-0.5959282690069517,21.000,4.7619047619047619,90.7619047619047619,1.1290952380952381,1.24401888772298006800,-6.8180,1.1326,-1.1290952380952381,98.18266088511322,6.0000,2022/10/24,0.2000,上交所,可转债,A+,9.34912
111008.SH,沿浦转债,2024/09/11,109.7700,109.7960,111.2990,109.0000,110.8330,1.0630,0.96838844857429170100,315,0.516164383562,4.14207650273224043716,0.54135501159401983200,1.7759,96.387200823194,14.445799176806005,14.987258737085208,31.500,3.1746031746031746,84.1269841269841270,26.7060158730158730,31.74488679245283016400,25.3406,2.6716,-26.7060158730158730,87.28024406611915,6.0000,2022/11/02,0.4000,上交所,可转债,A+,3.8386
113664.SH,大元转债,2024/09/11,110.8400,110.8400,112.4180,109.9990,111.7920,0.9520,0.85889570552147239300,282,0.461917808219,4.23224043715846994536,0.53671103477887505400,1.8488,105.76383956508,6.028160434919997,5.69964220257971,21.290,4.6970408642555190,88.4452794739314232,23.3467205260685768,26.39679660116834838500,11.2073,2.0066,-23.3467205260685768,83.62525399761806,6.0000,2022/12/05,0.4000,上交所,可转债,AA-,4.49931
123190.SZ,道氏转02,2024/09/11,88.3790,88.3790,89.7880,87.8810,89.1270,0.7480,0.84635490331413571100,158,0.216438356164,4.56986301369863013699,0.56099722867369035200,6.8653,103.87048723578,-14.743487235780009,-14.194106168302786,15.210,6.5746219592373439,62.3274161735700197,26.7995838264299803,42.99806645569620258600,24.9108,1.0058,-26.7995838264299803,60.00493290465692,6.0000,2023/04/07,0.3000,深交所,可转债,AA-,25.999088
127064.SZ,杭氧转债,2024/09/11,108.2500,108.2490,110.0000,107.7830,109.1590,0.9090,0.83972286374133949200,116,0.190684931507,3.68493150684931506849,0.54965692247089108500,0.6864,103.24048761263,5.918512387370001,5.732743542995388,26.890,3.7188545927854221,64.9312011900334697,44.2277988099665303,68.11486311569301257800,19.6496,1.9882,-44.2277988099665303,62.893156252479834,6.0000,2022/05/19,0.2000,深交所,可转债,AA+,11.36652
113668.SH,鹿山转债,2024/09/11,114.1960,114.2710,116.4800,113.5030,115.1360,0.9400,0.82314616974324845000,169,0.277808219178,4.53972602739726027397,0.52112284602556976100,1.1443,95.796286596517,19.33971340348299,20.188374821812925,22.930,4.3610989969472307,114.9149585695595290,0.2210414304404710,0.19235218216318785700,39.7593,1.9483,-0.2210414304404710,119.95763369572788,6.0000,2023/03/27,0.4000,上交所,可转债,A+,5.16793
