代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
113555.SH,振德转债,2020-06-01,182.8,200.01,214.52,194.81,212.97,30.17,16.50437636761488,166,0.22602739726,0.5081967213114754,0.2251529307983801,-9.3549,97.2898374,115.6801626,118.9026168523538,20.04,4.990019960079841,219.4111776447106,-6.441177644710579,-2.935665226290653,17.9129,4.6099,6.441177644710579,225.523223707958,6,2019-12-19,0.5,上交所,可转债
123022.SZ,长信转债,2020-06-01,157.0,157.4,176.561,157.4,169.0,12.0,7.643312101910828,76,0.124931506849,4.794520547945205,0.3550295857988166,-7.8586,95.28530878,73.71469122,77.36207413694441,6.25,16.0,158.72,10.28,6.476814516129032,31.3785,3.73,-10.28,166.5734225267208,6,2019-03-15,0.4,深交所,可转债
128079.SZ,英联转债,2020-06-01,122.88,123.799,133.6,123.01,131.5,8.62,7.014973958333333,225,0.245479452055,3.191256830601093,0.3041825095057034,-2.0461,70.0685324,61.4314676,87.67340415995355,13.41,7.457121551081283,126.696495152871,4.803504847129008,3.791347851677458,53.5591,4.879,-4.803504847129008,180.8179660872575,6,2019-10-21,0.4,深交所,可转债
113509.SH,新泉转债,2020-06-01,129.17,128.89,138.4,128.51,137.82,8.65,6.696601378028954,364,0.497260273973,1.213114754098361,0.3627920475983166,-5.4074,97.33070943,40.48929057,41.59970764326936,14.22,7.032348804500703,139.943741209564,-2.123741209563995,-1.51756783919598,44.4845,3.5545,2.123741209563995,143.7816923652562,6,2018-06-04,0.3,上交所,可转债
113521.SH,科森转债,2020-06-01,126.04,126.23,134.59,126.21,134.05,8.01,6.355125357029515,199,0.379726027397,0.4890710382513661,0.5221932114882507,-3.409,98.82416132,35.22583868,35.64496597743553,8.7,11.49425287356322,134.7126436781609,-0.6626436781609195,-0.4918941979522184,99.3971,2.6903,0.6626436781609195,136.315493983249,6,2018-11-16,0.5,上交所,可转债
113548.SH,石英转债,2020-06-01,134.64,136.0,143.48,135.64,141.72,7.08,5.258467023172906,218,0.237808219178,2.204918032786885,0.2822466836014677,-2.3741,88.96340465,52.75659535,59.30145722002783,15.25,6.557377049180328,141.2459016393443,0.4740983606557377,0.3356545961002785,58.0856,4.8053,-0.4740983606557377,158.7685433072556,6,2019-10-28,0.4,上交所,可转债
113551.SH,福特转债,2020-06-01,130.3,131.52,138.61,131.52,137.1,6.8,5.218726016884114,197,0.214794520548,0.1229508196721312,null,-3.1772,99.74621213,37.35378787,37.44882845407355,28.92,3.457814661134163,138.0013831258645,-0.9013831258644537,-0.6531696316712604,47.1431,4.534,0.9013831258644537,138.3525050013992,6,2019-11-15,0.4,上交所,可转债
128078.SZ,太极转债,2020-06-01,130.8,130.803,137.7,130.803,137.5,6.7,5.122324159021407,225,0.245479452055,2.887671232876712,0.2909090909090909,-2.9598,91.20188648,46.29811352,50.76442528428717,31.61,3.163555836760519,129.3894337235052,8.11056627649478,6.268337408312958,301.0503,5.5028,-8.11056627649478,141.8714444595173,6,2019-10-21,0.4,深交所,可转债
128088.SZ,深南转债,2020-06-01,141.32,142.32,149.8,142.32,148.023,6.703,4.743136144919332,161,0.131506849315,0.2568306010928962,0.1406516023263142,-4.4944,99.1233037,48.8996963,49.33218978253244,105.79,0.9452689290103035,148.5112014368088,-0.4882014368087721,-0.328730379988543,67.4213,14.6771,0.4882014368087721,149.8247091181332,6,2019-12-24,0.3,深交所,可转债
128054.SZ,中宠转债,2020-06-01,158.6,160.8,170.0,158.019,165.42,6.82,4.300126103404792,108,0.175890410959,0.1202185792349727,0.1496439267359207,-7.5267,99.2747096,66.1452904,66.62854081015614,22.22,4.5004500450045,164.1764176417642,1.243582358235824,0.7574671052631579,187.4646,7.7842,-1.243582358235824,165.3758729723488,6,2019-02-14,0.4,深交所,可转债
127013.SZ,创维转债,2020-06-01,115.0,115.04,120.8,115.04,119.76,4.76,4.139130434782609,48,0.078904109589,2.076502732240437,0.501002004008016,-0.3266,93.80464379,25.95535621,27.66958559973441,11.49,8.703220191470844,100.4351610095736,19.32483899042646,19.24110918544194,39.1982,3.2629,-19.32483899042646,107.068431744613,6,2019-04-12,0.4,深交所,可转债
113577.SH,春秋转债,2020-06-01,119.69,119.12,125.2,119.12,124.59,4.9,4.093909265602807,49,0.067123287671,5.868493150684931,0.4013163175214704,-0.911,81.69501509,42.89498491,52.50624516409524,11.06,9.041591320072333,123.2368896925859,1.353110307414105,1.097975055025679,31.2019,3.325,-1.353110307414105,150.849950338856,6,2020-04-14,0.5,上交所,可转债
113504.SH,艾华转债,2020-06-01,128.26,129.43,133.62,129.09,133.51,5.25,4.093248089817558,92,0.252054794521,3.750684931506849,0.7490075649764063,-5.0522,96.44396215,37.06603785,38.43271991703423,21.43,4.666355576294913,131.4979001399907,2.012099860009333,1.53013839602555,44.7149,5.0427,-2.012099860009333,136.3464308273348,6,2018-03-02,0.3,上交所,可转债
113564.SH,天目转债,2020-06-01,116.0,116.0,123.98,115.03,120.7,4.7,4.051724137931035,95,0.128767123288,0.9643835616438357,0.4142502071251036,0.8665,94.66794237,26.03205763,27.49828186637495,23.8,4.201680672268908,102.1848739495798,18.51512605042017,18.11924342105263,-26.7163,3.2171,-18.51512605042017,107.9403136810565,6,2020-02-28,0.5,上交所,可转债
123050.SZ,聚飞转债,2020-06-01,116.4,116.397,121.8,116.359,120.9,4.5,3.865979381443299,49,0.053698630137,5.868493150684931,0.3308519437551696,0.4688,85.80196512,35.09803488,40.90586367213497,5.28,18.93939393939394,102.8409090909091,18.05909090909091,17.56022099447514,31.7069,3.0682,-18.05909090909091,119.8584542289666,6,2020-04-14,0.4,深交所,可转债
128101.SZ,联创转债,2020-06-01,110.32,110.32,114.9,110.32,114.51,4.19,3.798042059463379,78,0.064109589041,5.789041095890411,0.2619858527639508,0.0903,90.17596417,24.33403583,26.98505755272592,14.48,6.906077348066298,81.97513812154696,32.53486187845304,39.68869418702612,114.1858,4.7402,-32.53486187845304,90.90575174445286,6,2020-03-16,0.3,深交所,可转债
128028.SZ,赣锋转债,2020-06-01,129.9,131.0,135.4,130.6,134.79,4.89,3.764434180138568,164,0.357260273973,0.7671232876712328,0.5935158394539655,-5.8071,98.29194303,36.49805697,37.1322977701848,42.28,2.365184484389782,121.759697256386,13.030302743614,10.70165501165501,2148.0125,7.8978,-13.030302743614,123.8755624346782,6,2017-12-21,0.3,深交所,可转债
113571.SH,博特转债,2020-06-01,140.63,141.6,146.88,141.31,145.72,5.09,3.619426864822584,82,0.112328767123,0.4644808743169399,0.2359563659335438,-3.2536,97.39765248,48.32234752,49.61346222376632,18.88,5.296610169491525,149.6822033898305,-3.962203389830509,-2.647077140835103,44.4888,3.5965,3.962203389830509,153.6815308978487,6,2020-03-12,0.5,上交所,可转债
110062.SH,烽火转债,2020-06-01,120.08,120.9,125.1,120.9,124.32,4.24,3.530979347101932,183,0.099726027397,5.502732240437158,0.1608751608751609,-2.0737,92.24964691,32.07035309,34.76474345889722,25.99,3.847633705271258,112.6587148903424,11.66128510965756,10.35098360655738,-45.0575,3.2559,-11.66128510965756,122.123735606548,6,2019-11-28,0.2,上交所,可转债
113550.SH,常汽转债,2020-06-01,118.5,117.5,122.77,117.5,122.49,3.99,3.367088607594937,197,0.268493150685,1.882191780821918,0.4081965874765287,-0.1058,90.48306262,32.00693738,35.37340188673645,9.93,10.07049345417926,112.0845921450151,10.40540785498489,9.283530997304583,738.208,1.1606,-10.40540785498489,123.8735614152835,6,2019-11-18,0.5,上交所,可转债
128058.SZ,拓邦转债,2020-06-01,116.622,116.622,120.5,116.622,120.495,3.873,3.320985748829552,87,0.14301369863,0.4863387978142076,0.3601581831111084,0.3728,98.5037009,21.9912991,22.32535315838067,5.54,18.05054151624549,98.37545126353791,22.11954873646209,22.48482568807339,22.2867,2.2807,-22.11954873646209,99.86980221525657,6,2019-03-07,0.4,深交所,可转债
123015.SZ,Z蓝转退,2020-06-01,136.11,135.2,145.79,135.2,140.6,4.49,3.298802439203585,294,0.481643835616,4.199453551912568,0.4267425320056899,-5.1927,31.33685167,109.26314833,348.6730239547386,5.79,17.27115716753022,66.49395509499136,74.10604490500863,111.4477922077922,-31.4849,1.2685,-74.10604490500863,212.1909239486513,6,2018-08-13,0.4,深交所,可转债
123010.SZ,博世转债,2020-06-01,108.78,108.853,112.446,108.853,112.3,3.52,3.235888950174664,333,0.545753424658,4.092896174863388,0.5342831700801425,0.1332,76.02677115,36.27322885,47.71112635894179,12.38,8.077544426494345,89.82229402261713,22.47770597738288,25.02464028776979,16.2702,2.2981,-22.47770597738288,118.1456119521355,6,2018-07-05,0.4,深交所,可转债
128086.SZ,国轩转债,2020-06-01,295.8,300.0,305.8,287.6,305.0,9.2,3.110209601081812,168,0.18301369863,0.2404371584699453,0.09137328675087213,-16.3184,99.2696492,205.7303508,207.243958710393,12.19,8.203445447087777,269.811320754717,35.18867924528302,13.04195804195804,276.1328,4.1522,-35.18867924528302,271.796387847734,6,2019-12-16,0.4,深交所,可转债
113515.SH,高能转债,2020-06-01,119.47,119.46,123.93,119.46,123.13,3.66,3.063530593454424,312,0.511232876712,0.04644808743169399,0.4366969203547389,-2.1126,100.35968197,22.77031803,22.68871082792651,9.33,10.71811361200429,123.5798499464094,-0.4498499464094319,-0.3640156114483955,27.8382,2.4711,0.4498499464094319,123.1369485440882,6,2018-07-26,0.4,上交所,可转债
110056.SH,亨通转债,2020-06-01,118.27,118.51,122.49,118.38,121.89,3.62,3.060793100532679,75,0.102739726027,2.513661202185793,0.4102059233735335,-1.2634,93.77191554,28.11808446,29.98561381419766,15.66,6.385696040868455,108.1736909323116,13.71630906768838,12.67989374262102,35.4245,2.4115,-13.71630906768838,115.3583035063076,6,2019-03-18,0.3,上交所,可转债
128029.SZ,太阳转债,2020-06-01,117.9,117.108,121.888,117.108,121.499,3.599,3.052586938083121,163,0.355068493151,2.557377049180328,0.6584416332644714,-4.611,100.43496034,21.06403966,20.97281622723046,8.65,11.5606936416185,100.6936416184971,20.80535838150289,20.66203788748565,10.5273,1.508,-20.80535838150289,100.2575609903378,5,2017-12-22,0.3,深交所,可转债
127004.SZ,模塑转债,2020-06-01,215.0,216.08,230.018,216.08,221.55,6.55,3.046511627906977,366,1.0,3.002732240437159,0.4513653802753329,-20.108,97.52164991,124.02835009,127.1803237583268,7.59,13.17523056653491,98.81422924901186,122.7357707509881,124.2086,-10.676,2.6503,-122.7357707509881,101.325428087204,6,2017-06-02,0.5,深交所,可转债
128074.SZ,游族转债,2020-06-01,122.798,122.3,126.732,122.3,126.41,3.612,2.94141598397368,253,0.276164383562,5.311475409836065,0.3164306621311605,-0.9461,97.01574609,29.39425391,30.29843617625886,17.06,5.861664712778429,118.4056271981243,8.004372801875732,6.760128712871287,12.358,3.5449,-8.004372801875732,122.0478447779819,6,2019-09-23,0.4,深交所,可转债
113575.SH,东时转债,2020-06-01,116.35,116.88,119.99,116.88,119.66,3.31,2.84486463257413,54,0.059178082192,5.854794520547945,0.3342804613070366,-0.9154,88.55539714,31.10460286,35.124457531172,14.76,6.775067750677507,117.0054200542005,2.654579945799458,2.268766647365374,-56.8284,5.9058,-2.654579945799458,132.1268085661939,6,2020-04-09,0.4,上交所,可转债
113552.SH,克来转债,2020-06-01,125.05,126.17,128.94,125.37,128.6,3.55,2.838864454218313,183,0.249315068493,0.1830601092896175,0.2645131682941135,-1.5094,98.81365889,29.78634111,30.14395119520708,19.78,5.055611729019211,120.1718907987867,8.428109201213347,7.01337820782499,50.5768,9.6749,-8.428109201213347,121.614655452201,6,2019-12-02,0.5,上交所,可转债
128050.SZ,钧达转债,2020-06-01,112.811,112.75,117.0,110.243,115.998,3.187,2.825079114625347,175,0.381369863014,1.658469945355191,0.689667063225228,1.4256,92.60334716,23.39465284,25.26329075295597,14.93,6.697923643670462,108.0375083724046,7.960491627595445,7.368266584004959,-25.8731,2.3032,-7.960491627595445,116.666958253396,6,2018-12-07,0.6,深交所,可转债
110051.SH,中天转债,2020-06-01,124.55,125.5,128.7,125.5,127.98,3.43,2.753914090726616,95,0.154520547945,1.543715846994536,0.4688232536333802,-2.472,95.98129689,31.99870311,33.33847754388266,10.19,9.813542688910697,119.234543670265,8.745456329735035,7.334666666666666,26.2106,1.8008,-8.745456329735035,124.2268520365114,6,2019-02-27,0.4,上交所,可转债
128057.SZ,博彦转债,2020-06-01,109.8,110.0,112.999,109.58,112.8,3.0,2.73224043715847,89,0.195068493151,1.497267759562842,0.7092198581560284,-5.8284,92.74599885,20.05400115,21.62249735693046,8.81,11.35073779795687,98.1838819523269,14.6161180476731,14.88647398843931,176.726,1.703,-14.6161180476731,105.8631996741139,6,2019-03-04,0.5,深交所,可转债
123025.SZ,精测转债,2020-06-01,139.68,141.16,145.684,137.721,143.48,3.8,2.720504009163803,65,0.142465753425,4.824657534246575,0.5575689991636466,-4.1662,88.06319622,55.41680378,62.9284492940245,50.25,1.990049751243781,141.6915422885572,1.788457711442786,1.262219101123596,700.627,12.5383,-1.788457711442786,160.8975694393178,6,2019-03-29,0.5,深交所,可转债
113578.SH,全筑转债,2020-06-01,118.4,117.8,126.0,117.02,121.58,3.18,2.685810810810811,43,0.047123287671,3.653005464480875,0.3290014805066623,-0.4718,90.69917053,30.88082947,34.04753239698674,5.47,18.28153564899452,117.5502742230347,4.029725776965266,3.428087091757387,37.8209,1.6044,-4.029725776965266,129.6045747013236,6,2020-04-20,0.4,上交所,可转债
123041.SZ,东财转2,2020-06-01,128.54,132.8,133.76,130.23,131.988,3.448,2.68243348374047,141,0.076712328767,0.2404371584699453,0.09439506919904082,-3.1496,99.20483482,32.78316518,33.04593494811284,13.13,7.616146230007616,117.5932977913176,14.39470220868241,12.24109067357513,35.6038,5.632,-14.39470220868241,118.5358536251606,6,2020-01-13,0.2,深交所,可转债
113022.SH,浙商转债,2020-06-01,109.03,113.2,113.91,111.6,111.9,2.87,2.63230303586169,82,0.112328767123,0.2349726775956284,0.204438894805782,-0.4032,99.47141605,12.42858395,12.49462855113341,12.46,8.025682182985554,83.06581059390048,28.83418940609952,34.71246376811595,27.0213,2.3457,-28.83418940609952,83.50721633654724,6,2019-03-11,0.2,上交所,可转债
123035.SZ,利德转债,2020-06-01,111.301,111.301,114.788,110.58,114.168,2.867,2.575897790675735,201,0.27397260274,5.453551912568306,0.437951089622311,0.2339,94.40706763,19.76093237,20.93162394096066,6.98,14.32664756446991,85.53008595988538,28.63791404011461,33.48285427135679,256.3151,1.8035,-28.63791404011461,90.59712170607261,6,2019-11-14,0.5,深交所,可转债
113542.SH,好客转债,2020-06-01,113.23,112.68,116.51,112.02,116.11,2.88,2.543495540051223,306,0.334246575342,5.166666666666667,0.3445009043148739,-0.1382,93.70983645,22.40016355,23.90374842021187,16.62,6.016847172081829,98.07460890493381,18.03539109506619,18.38946012269939,-73.2724,2.1304,-18.03539109506619,104.6577527186943,6,2019-08-01,0.4,上交所,可转债
123049.SZ,维尔转债,2020-06-01,109.78,109.48,112.97,109.48,112.45,2.67,2.432137001275278,50,0.068493150685,5.865753424657535,0.444642063139173,1.8323,76.73100626,35.71899374,46.55092573524657,7.58,13.19261213720317,94.06332453825857,18.38667546174143,19.54712482468443,29.4095,1.4167,-18.38667546174143,122.5884151962359,6,2020-04-13,0.5,深交所,可转债
128069.SZ,华森转债,2020-06-01,108.7,108.8,112.049,108.701,111.3,2.6,2.391904323827047,344,0.469863013699,2.540983606557377,0.4492362982929021,1.6169,88.14584115,23.15415885,26.26801054697292,18.08,5.530973451327434,92.97566371681415,18.32433628318584,19.70874479476502,60.6001,6.6308,-18.32433628318584,105.4793538796631,6,2019-06-21,0.5,深交所,可转债
123014.SZ,凯发转债,2020-06-01,134.3,134.72,137.503,134.3,137.5,3.2,2.382725241995532,311,0.509589041096,3.153005464480875,0.4363636363636363,-7.174,86.35419504,51.14580496,59.22793320730838,8.14,12.28501228501229,99.38574938574939,38.11425061425062,38.34981458590853,-14.2108,1.9367,-38.11425061425062,115.0908179269265,5,2018-07-27,0.4,深交所,可转债
113547.SH,索发转债,2020-06-01,118.73,119.2,121.64,119.2,121.5,2.77,2.333024509391056,222,0.302739726027,0.2923497267759563,0.368796240077358,-0.3774,99.22974175,22.27025825,22.44312829726779,10.67,9.372071227741332,106.6541705716963,14.84582942830366,13.91959578207381,71.8769,1.5297,-14.84582942830366,107.4820600061638,6,2019-10-23,0.5,上交所,可转债
113537.SH,文灿转债,2020-06-01,112.55,113.66,115.59,113.15,115.15,2.6,2.310084406930253,358,0.48904109589,5.024590163934426,0.4342162396873643,1.188,90.42221642,24.72778358,27.34702217997235,19.78,5.055611729019211,95.09605662285136,20.05394337714863,21.08809144072302,106.213,1.8991,-20.05394337714863,105.1689069212172,6,2019-06-06,0.5,上交所,可转债
113556.SH,至纯转债,2020-06-01,127.42,128.8,131.95,128.02,130.32,2.9,2.275937843352692,165,0.179726027397,0.6530054644808743,0.3069367710251688,-0.5026,95.09603701,35.22396299,37.04041103868078,29.47,3.39328130302002,111.1299626739057,19.19003732609433,17.26810381679389,-142.3541,6.1329,-19.19003732609433,116.8607716662468,6,2019-12-20,0.4,上交所,可转债
113030.SH,东风转债,2020-06-01,109.21,110.3,111.76,109.0,111.69,2.48,2.270854317370204,161,0.175342465753,5.562841530054645,0.3581341212284001,0.902,93.14006411,18.54993589,19.91617255931047,6.9,14.49275362318841,86.3768115942029,25.3131884057971,29.30553691275168,10.7568,1.9018,-25.3131884057971,92.73862157985033,6,2019-12-23,0.4,上交所,可转债
128065.SZ,雅化转债,2020-06-01,114.99,115.071,119.0,113.115,117.6,2.61,2.269762588051135,47,0.077260273973,0.7506849315068493,0.4473022085546514,-1.2188,97.54662037,20.05337963,20.55773901129159,8.96,11.16071428571429,95.87053571428571,21.72946428571429,22.66542491268917,346.1528,2.9223,-21.72946428571429,98.28176040404394,6,2019-04-16,0.4,深交所,可转债
