代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
118046.SH,诺泰转债,2024/09/30,152.9390,156.0000,183.5270,156.0000,183.5270,30.5880,20.00013077109174245900,291,0.158904109589,5.20765027322404371585,0.10897579102802312500,-7.9597,104.39056741601,79.13643258398999,75.8080299234518,42.230,2.3679848448969927,162.8936774804641250,20.6333225195358750,12.66674240441924700400,33.2773,6.6369,-20.6333225195358750,156.04252521332853,6.0000,2023/12/15,0.2000,上交所,可转债,A+,2.1907
127106.SZ,伟隆转债,2024/09/30,210.7930,218.0000,252.9520,218.0000,252.8000,42.0070,19.92808110326244230100,49,0.067123287671,5.86849315068493150685,0.19778481012658227800,-11.9279,78.020409190788,174.779590809212,224.01778281092191,8.600,11.6279069767441860,110.2325581395348837,142.5674418604651163,129.3333333333333300,20.2854,2.8226,-142.5674418604651163,141.2868239001113,6.0000,2024/08/13,0.5000,深交所,可转债,A,2.6971
123157.SZ,科蓝转债,2024/09/30,109.9800,117.0010,131.9760,113.3010,126.0010,16.0210,14.56719403527914166200,32,0.070136986301,3.91506849315068493151,0.63491559590796898400,-1.3446,96.668512340966,29.332487659034,30.343373399161678,16.010,6.2460961898813242,107.9325421611492817,18.0684578388507183,16.74050983796296296200,-1177.6783,7.8554,-18.0684578388507183,111.6522221635657,6.0000,2022/08/30,0.3000,深交所,可转债,A+,4.944607
118050.SH,航宇转债,2024/09/30,119.2200,122.1420,140.0000,120.5700,135.7430,16.5230,13.85925180338869317200,41,0.022465753425,5.89041095890410958904,0.14733724759287771700,-2.1137,97.348702257602,38.394297742397995,39.43996874329135,32.640,3.0637254901960784,112.1323529411764706,23.6106470588235294,21.05605245901639343000,26.1519,3.0812,-23.6106470588235294,115.18628429627577,6.0000,2024/08/21,0.2000,上交所,可转债,AA-,6.67
123096.SZ,思创转债,2024/09/30,118.5150,125.0000,134.9000,121.2070,134.9000,16.3850,13.82525418723368350000,249,1.019178082192,2.32240437158469945355,1.11193476649369903600,-4.3149,79.531527054083,55.368472945917006,69.61826963069042,2.380,42.0168067226890756,138.6554621848739496,-3.7554621848739496,-2.70848484848484849900,-7.4277,13.0401,3.7554621848739496,174.34024885575946,6.0000,2021/01/26,0.4000,深交所,可转债,BB,2.691459
118026.SH,利元转债,2024/09/30,98.9230,103.3150,115.4930,101.0000,111.0100,12.0870,12.21859426018216188300,343,0.374794520548,4.06557377049180327869,0.36032789838753265500,0.7114,91.423930295523,19.586069704477012,21.423351239840688,21.000,4.7619047619047619,115.1428571428571429,-4.1328571428571429,-3.58933002481389581800,-8.6495,1.4368,4.1328571428571429,125.94389321336763,6.0000,2022/10/24,0.2000,上交所,可转债,A+,8.86688
113060.SH,浙22转债,2024/09/30,132.8170,142.1000,150.0000,135.5520,147.5900,14.7730,11.12282313258091961100,109,0.179178082192,3.70410958904109589041,0.40653160783250897800,-7.9259,100.06992479594,47.52007520406001,47.48687010703937,10.050,9.9502487562189055,143.3830845771144279,4.2069154228855721,2.93403886190145729300,35.6615,2.0937,-4.2069154228855721,143.28289430565428,6.0000,2022/06/14,0.2000,上交所,可转债,AAA,69.49297
110092.SH,三房转债,2024/09/30,63.4370,68.0000,72.4840,65.4720,70.3190,6.8820,10.84855841228305247700,269,0.367123287671,4.26775956284153005464,0.71104537891608242400,12.4771,98.975492032736,-28.656492032735997,-28.953119044114377,3.020,33.1125827814569536,56.9536423841059603,13.3653576158940397,23.46708139534883713300,-23.6098,1.1709,-13.3653576158940397,57.54317681519444,6.0000,2023/01/06,0.3000,上交所,可转债,AA-,24.99953
127070.SZ,大中转债,2024/09/30,103.4130,108.0000,116.5680,106.6510,113.8000,10.3870,10.04419173604865925900,45,0.123287671233,3.87945205479452054795,0.87873462214411247800,0.5717,105.32940655133,8.470593448670002,8.042002443583542,11.060,9.0415913200723327,83.8155515370705244,29.9844484629294756,35.77432578209277240400,15.1113,2.2801,-29.9844484629294756,79.57469265358942,6.0000,2022/08/17,0.3000,深交所,可转债,AA,15.190348
118049.SH,汇成转债,2024/09/30,112.2530,113.9700,129.8960,113.9700,123.5070,11.2540,10.02556724541883067700,55,0.030136986301,5.85205479452054794521,0.16193414138469884300,-1.0064,94.701340422411,28.80565957758901,30.4173726043398,7.700,12.9870129870129870,110.1298701298701299,13.3771298701298701,12.14668632075471695100,59.5384,2.3398,-13.3771298701298701,116.29177542645212,6.0000,2024/08/07,0.2000,上交所,可转债,AA-,11.487
