代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
113596.SH,城地转债,2024/11/08,170.8330,170.6000,203.0000,170.5000,196.4980,25.6650,15.02344394818331352800,104,0.569863013699,1.71780821917808219178,1.01782206434671090800,-28.8802,87.11140446428,109.38659553571999,125.5709240465454,8.280,12.0772946859903382,189.0096618357487923,7.4883381642512077,3.96188115015974439300,-51.9185,3.8189,-7.4883381642512077,216.97464642904723,6.0000,2020/07/28,0.4000,上交所,可转债,BBB,2.59265
118045.SH,盟升转债,2024/11/08,161.1760,162.0000,187.0100,162.0000,184.0440,22.8680,14.18821660793170199000,58,0.063561643836,4.84383561643835616438,0.21733933189889374300,-9.1549,87.512292576171,96.531707423829,110.30645476440635,21.100,4.7393364928909953,165.8767772511848341,18.1672227488151659,10.95224000000000001600,-33.9517,3.7366,-18.1672227488151659,189.5468309287008,6.0000,2023/09/12,0.2000,上交所,可转债,A+,1.24015
404004.NQ,汇车退债,2024/11/08,25.9320,0.0000,0.0000,0.0000,28.5640,2.6320,10.14962208853925651700,65,null,1.77534246575342465753,6.30163842599075759700,null,98.28284447572,-69.71884447572,-70.93694209567113,1.500,66.6666666666666667,null,null,null,null,null,null,0.0,6.0000,2020/08/18,0.2000,代办转让,可转债,A,28.81556
113619.SH,世运转债,2024/11/08,178.6850,178.6270,202.4750,178.5000,191.1020,12.4170,6.94910037216330413900,294,1.204109589041,2.19945355191256830601,0.78492114158930832700,-21.4593,107.5306470466,83.57135295340001,77.71863673170601,17.590,5.6850483229107447,189.4826606026151222,1.6193393973848778,0.85461086108610862600,34.4511,4.1950,-1.6193393973848778,176.21270382619386,6.0000,2021/01/20,0.3000,上交所,可转债,AA,2.04786
123096.SZ,思创转债,2024/11/08,153.6500,155.0000,177.9760,153.0000,164.2000,10.5500,6.86625447445493003600,288,1.179452054795,0.03825136612021857923,0.75128292166686967100,-1002.5095,101.06283614487,63.137163855129984,62.47317635597035,2.380,42.0168067226890756,163.8655462184873950,0.3344537815126050,0.20410256410256407700,-10.6117,7.5470,-0.3344537815126050,162.14223988686794,6.0000,2021/01/26,0.4000,深交所,可转债,BB,0.482599
123143.SZ,胜蓝转债,2024/11/08,130.1000,130.2210,142.8670,130.2110,138.8800,8.7800,6.74865488086087624900,223,0.610958904110,0.07103825136612021858,0.48923679060665322600,-386.1438,100.49273495468,38.38726504531999,38.19904499825962,23.170,4.3159257660768235,141.6486836426413466,-2.7686836426413466,-1.95461304082876297100,43.6525,4.2454,2.7686836426413466,140.95415325945876,6.0000,2022/03/31,0.4000,深交所,可转债,AA-,1.634892
123224.SZ,宇邦转债,2024/11/08,125.1300,126.4000,138.9600,125.0000,133.5000,8.3700,6.68904339486933589100,51,0.055890410959,4.86301369863013698630,0.29962546816479400700,-2.1849,90.269583991901,43.230416008099,47.89034589101202,36.940,2.7070925825663238,138.1158635625338387,-4.6158635625338387,-3.34202273618188948500,85.7211,3.4533,4.6158635625338387,153.00376655654645,6.0000,2023/09/19,0.2000,深交所,可转债,A+,4.983116
113600.SH,新星转债,2024/11/08,214.7830,215.0010,235.6940,210.0080,227.6360,12.8530,5.98417938104971063800,88,0.602739726027,0.03551912568306010929,0.30088892216051942600,-1565.8314,100.52720891931,127.10879108069,126.44217664763397,10.000,10.0000000000000000,226.2000000000000000,1.4360000000000000,0.63483642793987621600,-34.9577,3.0867,-1.4360000000000000,225.01370766352773,6.0000,2020/08/13,0.4000,上交所,可转债,A-,0.38926
123229.SZ,艾录转债,2024/11/08,125.6710,126.0000,133.0000,126.0000,132.9000,7.2290,5.75232153798410134400,17,0.023287671233,4.95616438356164383562,0.37622272385252069200,-1.9425,90.365441189385,42.53455881061501,47.06949720023216,10.100,9.9009900990099010,137.8217821782178218,-4.9217821782178218,-3.57112068965517242600,65.9303,4.6062,4.9217821782178218,152.5160286545554,6.0000,2023/10/23,0.3000,深交所,可转债,A+,4.76632
123223.SZ,九典转02,2024/11/08,152.8100,154.8500,164.3890,154.8500,160.8690,8.0590,5.27386951115764675100,55,0.075342465753,4.85205479452054794521,0.31081190285263164400,-6.2077,89.199907023154,71.669092976846,80.346600538768,15.330,6.5231572080887149,161.1219830397912590,-0.2529830397912590,-0.15701336032388665900,20.1683,5.2336,0.2529830397912590,180.6302141076987,6.0000,2023/09/15,0.3000,深交所,可转债,A+,2.614451
