代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123205.SZ,大叶转债,2024/11/19,130.7530,130.0000,156.9040,128.8000,156.9040,26.1510,20.00030592032305186100,126,0.138082191781,0.03551912568306010929,0.09638560948881481700,-1015.5527,99.994346326182,56.909653673818,56.91287134192413,11.190,8.9365504915102770,133.2439678284182306,23.6600321715817694,17.75692555331991948400,103.1300,3.0842,-23.6600321715817694,133.25150143366687,6.0000,2023/07/17,0.2000,深交所,可转债,A+,0.582704
123101.SZ,拓斯转债,2024/11/19,175.0000,170.0000,210.0000,170.0000,210.0000,35.0000,20.00000000000000000000,255,1.047945205479,2.30410958904109589041,0.71428571428571428600,-23.8056,107.43459507154,102.56540492846,95.46776330302392,12.800,7.8125000000000000,198.7500000000000000,11.2500000000000000,5.66037735849056603800,955.1301,5.0067,-11.2500000000000000,184.99627598321905,6.0000,2021/03/10,0.3000,深交所,可转债,AA,2.395679
117222.SZ,24广州数字科技EB,2024/11/19,103.5007,115.9550,115.9550,115.9450,115.9500,12.4493,12.02822782841082234200,208,0.170958904110,2.43287671232876712329,0.25873221216041397200,-3.7287,99.997520250487,15.952479749513003,15.952875340861578,14.320,6.9832402234636872,85.5446927374301676,30.4053072625698324,35.54318367346938775200,33.9063,2.4738,-30.4053072625698324,85.5468140841358,3.0000,2024/04/24,0.3000,深交所,可交换债券(私募),,30.0
123050.SZ,聚飞转债,2024/11/19,143.7900,146.3000,158.8000,143.6000,156.4000,12.6100,8.76973363933514152600,220,1.506849315068,0.02732240437158469945,1.00287285849418158600,-1279.6363,101.44608125785,54.95391874215001,54.170568306597474,4.770,20.9643605870020964,146.7505241090146751,9.6494758909853249,6.57542857142857139400,32.0332,3.1109,-9.6494758909853249,144.65864259065106,6.0000,2020/04/14,0.4000,深交所,可转债,AA-,0.469344
113619.SH,世运转债,2024/11/19,177.7750,183.8000,196.6170,181.9600,191.8690,14.0940,7.92799887498242160000,305,1.249315068493,0.03825136612021857923,0.67925443324591257600,-1233.9914,101.13239074648,90.73660925352,89.72062124090364,17.590,5.6850483229107447,191.6429789653212052,0.2260210346787948,0.11793859388905370900,34.8439,4.2428,-0.2260210346787948,189.49713098915493,6.0000,2021/01/20,0.3000,上交所,可转债,AA,0.76308
117205.SZ,23希望E1,2024/11/19,100.0000,107.5475,107.5575,107.5475,107.5575,7.5575,7.55750000000000000000,243,0.998630136986,1.33698630136986301370,1.39460288682797573400,2.0424,108.26920239423,-0.7117023942300023,-0.6573451900370987,14.450,6.9204152249134948,67.8892733564013841,39.6682266435986159,58.43077217125382259000,218.2307,2.0914,-39.6682266435986159,62.70414102544402,3.0000,2023/03/22,1.5000,深交所,可交换债券(私募),,65.0
123202.SZ,祥源转债,2024/11/19,139.4080,139.4080,149.4030,137.8440,148.9900,9.5820,6.87335016641799609800,140,0.153424657534,4.61917808219178082192,0.26847439425464796300,-4.6685,91.628252809046,57.361747190954006,62.602685779130084,15.180,6.5876152832674572,150.7246376811594203,-1.7346376811594203,-1.15086538461538462200,138.6465,2.9929,1.7346376811594203,164.49581112855086,6.0000,2023/07/03,0.2000,深交所,可转债,A+,1.788129
123143.SZ,胜蓝转债,2024/11/19,130.8000,130.8000,145.6690,130.5240,139.1070,8.3070,6.35091743119266055000,234,0.641095890411,0.04098360655737704918,0.48843843573257995600,-672.1950,100.49749629583,38.609503704169995,38.418373718004794,23.170,4.3159257660768235,134.5705653862753561,4.5364346137246439,3.37104522129570234600,42.7319,4.1559,-4.5364346137246439,133.90439597633952,6.0000,2022/03/31,0.4000,深交所,可转债,AA-,0.830064
113684.SH,湘泵转债,2024/11/19,136.9340,137.7000,145.5550,137.0010,144.7540,7.8200,5.71078037594753677000,233,0.127671232877,5.36438356164383561644,0.13816543929701424500,-3.8092,95.823356218766,48.930643781234,51.06337923452053,16.590,6.0277275467148885,143.7613019891500904,0.9926980108499096,0.69051823899371070300,36.2882,2.7588,-0.9926980108499096,150.02741258711615,6.0000,2024/04/01,0.2000,上交所,可转债,AA-,3.94862
110074.SH,精达转债,2024/11/19,158.1510,158.1510,167.9600,157.4830,167.1730,9.0220,5.70467464638225493400,93,0.458630136986,1.74794520547945205479,1.07672889760906366500,-19.8945,109.40884061413,57.76415938587,52.79661045819532,3.400,29.4117647058823529,163.5294117647058824,3.6435882352941176,2.22809352517985608600,21.1450,2.1852,-3.6435882352941176,149.46636016503615,6.0000,2020/08/19,0.4000,上交所,可转债,AA,3.06496
128118.SZ,瀛通转债,2024/11/19,131.1090,130.4250,138.8860,130.4250,138.5490,7.4400,5.67466764295357298100,141,1.158904109589,0.08196721311475409836,1.00849538717175872800,-326.2477,101.00280885632,37.546191143680005,37.17341286725082,9.680,10.3305785123966942,134.9173553719008264,3.6316446280991736,2.69175497702909651300,-50.3542,2.7701,-3.6316446280991736,133.57782511160207,6.0000,2020/07/02,0.4000,深交所,可转债,A+,0.784141
123223.SZ,九典转02,2024/11/19,150.9200,150.9990,160.1130,150.9990,158.9510,8.0310,5.32136231115822952600,66,0.090410958904,4.82191780821917808219,0.31456234940327522300,-6.0086,89.407080926527,69.54391907347299,77.78345781205275,15.330,6.5231572080887149,158.0560991519895629,0.8949008480104371,0.56619191085431286600,19.9766,5.1839,-0.8949008480104371,176.78252943061298,6.0000,2023/09/15,0.3000,深交所,可转债,A+,2.323456
123213.SZ,天源转债,2024/11/19,173.2720,173.8000,182.6600,171.2010,182.4920,9.2200,5.32111362482109054000,115,0.157534246575,4.68767123287671232877,0.27398461302413256500,-9.1899,98.087788773736,84.404211226264,86.04966253338976,7.240,13.8121546961325967,181.0773480662983425,1.4146519337016575,0.78124180015255532400,33.1751,3.2130,-1.4146519337016575,184.60743210757715,6.0000,2023/07/28,0.3000,深交所,可转债,AA-,6.234813
127070.SZ,大中转债,2024/11/19,109.9280,109.8600,115.2000,108.7000,115.2000,5.2720,4.79586638527035878000,95,0.260273972603,3.74246575342465753425,0.86805555555555555600,0.2589,105.79806101974,9.401938980259999,8.886683640171597,10.960,9.1240875912408759,90.9671532846715328,24.2328467153284672,26.63911735205616857100,16.9609,2.3736,-24.2328467153284672,85.98187188676238,6.0000,2022/08/17,0.3000,深交所,可转债,AA,15.190308
127099.SZ,盛航转债,2024/11/19,127.7100,127.7100,133.6770,125.5420,133.6000,5.8900,4.61201158875577480200,350,0.286849315068,5.04644808743169398907,0.22455089820359281400,-2.0624,99.400874040928,34.19912595907199,34.40525678374881,15.600,6.4102564102564103,135.0000000000000000,-1.4000000000000000,-1.03703703703703703700,28.5999,2.1461,1.4000000000000000,135.813695103339,6.0000,2023/12/06,0.3000,深交所,可转债,AA-,5.324881
