代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
123023.SZ,迪森转债,2020-10-16,111.0,112.0,129.99,111.0,127.59,16.59,14.94594594594595,211,0.346849315068,1.936986301369863,0.4702562896778744,-2.3857,90.48872165,37.10127835,41.00099733257753,7.04,14.20454545454546,127.2727272727273,0.3172727272727273,0.2492857142857143,466.3969,2.508,-0.3172727272727273,140.6503760380256,6,2019-03-19,0.4,深交所,可转债
123015.SZ,Z蓝转退,2020-10-16,161.2,161.019,183.88,160.499,172.46,11.26,6.985111662531018,65,0.178082191781,3.824657534246575,0.5798446016467587,-10.775,34.374418,138.085582,401.7103125935107,5.79,17.27115716753022,100.3454231433506,72.11457685664939,71.8663339070568,-53.7659,1.9292,-72.11457685664939,291.9189006875712,6,2018-08-13,0.4,深交所,可转债
123032.SZ,万里转债,2020-10-16,173.0,166.0,205.0,165.1,184.0,11.0,6.358381502890174,6,0.024657534247,0.1256830601092896,0.1139070875521141,-6.6366,99.12526931,84.87473069,85.62370753774853,6.89,14.51378809869376,194.3396226415094,-10.33962264150943,-5.320388349514563,-38.73,9.4396,10.33962264150943,196.0545721532824,6,2019-10-11,0.8,深交所,可转债
123030.SZ,九洲转债,2020-10-16,173.5,175.0,198.0,171.333,182.0,8.5,4.899135446685879,58,0.111232876712,0.915068493150685,0.3846153846153846,-27.5047,94.92463162,87.07536838,91.73105746522991,5.65,17.69911504424779,178.4070796460177,3.592920353982301,2.013888888888889,45.5022,1.9235,-3.592920353982301,187.9460331857938,6,2019-08-20,0.5,深交所,可转债
113555.SH,振德转债,2020-10-16,528.41,532.0,557.58,530.5,552.3,23.89,4.521110501315267,303,0.413698630137,0.133879781420765,0.08682024202812058,-25.3404,99.58645877,452.71354123,454.5934726683725,14.01,7.137758743754461,553.1763026409708,-0.8763026409707352,-0.1584129032258065,8.3151,7.4313,0.8763026409707352,555.4734142305025,6,2019-12-19,0.5,上交所,可转债
123012.SZ,万顺转债,2020-10-16,136.0,137.12,147.0,136.8,141.049,5.049,3.7125,89,0.243835616438,3.758904109589041,0.7089734773022142,-6.442,87.68418364,53.36481636,60.86025340567338,5.31,18.83239171374765,130.6967984934087,10.35220150659134,7.920776657060519,66.8519,1.3809,-10.35220150659134,149.0540175751686,6,2018-07-20,0.4,深交所,可转债
123042.SZ,银河转债,2020-10-16,113.31,113.31,120.53,113.299,117.5,4.19,3.697820139440473,277,0.378082191781,1.360655737704918,0.425531914893617,-0.2671,90.16216075,27.33783925,30.32074544642055,24.4,4.098360655737705,107.5409836065574,9.959016393442623,9.260670731707316,-80.2351,4.1348,-9.959016393442623,119.2750736140243,6,2020-01-14,0.5,深交所,可转债
113025.SH,明泰转债,2020-10-16,115.81,115.81,119.9,115.81,119.34,3.53,3.048096019342026,190,0.312328767123,3.021857923497268,0.5027652086475616,-0.8201,91.48677706,27.85322294,30.44508051883055,11.2,8.928571428571429,117.0535714285714,2.286428571428572,1.953318077803204,11.5212,1.1436,-2.286428571428572,127.9458903135301,6,2019-04-09,0.4,上交所,可转债
128091.SZ,新天转债,2020-10-16,139.658,139.561,147.0,139.502,143.87,4.212,3.015938936544989,292,0.478356164384,5.204918032786885,0.4170431639674707,-3.5121,77.37047549,66.49952451,85.9494840749621,16.39,6.101281269066504,111.9585112873703,31.91148871262965,28.5029591280654,42.6436,2.9471,-31.91148871262965,144.7044374205,6,2019-12-30,0.6,深交所,可转债
113520.SH,百合转债,2020-10-16,204.81,205.5,216.42,202.73,210.35,5.54,2.704946047556272,344,0.657808219178,0.226775956284153,0.3327787021630616,-14.0244,99.43150929,110.91849071,111.552657202957,14.28,7.002801120448179,202.5210084033614,7.828991596638655,3.865767634854772,32.2773,3.8507,-7.828991596638655,203.6789040511218,6,2018-11-08,0.5,上交所,可转债
