代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
123015.SZ,Z蓝转退,2022-06-14,278.008,295.0,322.618,282.0,315.552,37.544,13.50464734827775,306,1.257534246575,2.164383561643836,0.4753574688165501,-38.6327,46.14202763,269.40997237,583.8711175207192,5.79,17.27115716753022,31.0880829015544,284.4639170984456,915.0256,-2.1029,2.4865,-284.4639170984456,67.37476547593668,6,2018-08-13,0.4,深交所,可转债
128106.SZ,华统转债,2022-06-14,176.0,176.0,209.335,172.6,192.0,16.0,9.090909090909092,66,0.180821917808,3.821917808219178,0.5208333333333334,-13.2875,97.81615653,94.18384347,96.28659192013338,9.37,10.67235859124867,177.8014941302028,14.19850586979723,7.985594237695078,-22.4556,4.9293,-14.19850586979723,181.7710902141932,6,2020-04-10,0.3,深交所,可转债
111004.SH,明新转债,2022-06-14,134.64,135.71,145.66,134.24,143.98,9.34,6.937017231134878,77,0.084383561644,5.791780821917809,0.2778163633838033,-3.01,84.51044448,59.46955552,70.36947431281573,24.51,4.079967360261118,107.6703386372909,36.3096613627091,33.72299355816598,64.2385,2.4913,-36.3096613627091,127.4047714454654,6,2022-03-30,0.4,上交所,可转债
123046.SZ,天铁转债,2022-06-14,332.0,321.628,382.31,314.999,354.0,22.0,6.626506024096385,88,0.241095890411,1.320547945205479,0.2824858757062147,-25.8218,94.16717998,259.83282002,275.9271543176566,6.74,14.83679525222552,264.540059347181,89.45994065281899,33.81716208637128,24.353,4.2183,-89.45994065281899,280.9259652921179,6,2020-03-19,0.5,深交所,可转债
128107.SZ,交科转债,2022-06-14,132.5,132.0,144.4,131.4,140.003,7.503,5.662641509433962,54,0.147945205479,0.06575342465753424,0.1506817026132226,-432.2558,99.99521381,40.00778619,40.00970113031453,5.08,19.68503937007874,141.7322834645669,-1.729283464566929,-1.220105555555556,8.7273,1.1936,1.729283464566929,141.7390673656353,6,2020-04-22,0.4,深交所,可转债
110084.SH,贵燃转债,2022-06-14,123.11,123.5,134.26,121.03,129.48,6.37,5.174234424498416,170,0.139726027397,5.536986301369863,0.231696014828545,-2.1402,92.41646853,37.06353147,40.10489911543042,7.18,13.92757660167131,131.058495821727,-1.57849582172702,-1.20442082890542,-43.1966,3.8559,1.57849582172702,141.8129235041947,6,2021-12-27,0.3,上交所,可转债
113537.SH,文灿转债,2022-06-14,325.66,320.01,343.0,314.67,341.63,15.97,4.903887490020266,5,0.027397260274,2.989041095890411,0.5854286801510405,-29.9815,101.80679259,239.82320741,235.5670003040217,19.28,5.186721991701245,301.8672199170125,39.76278008298755,13.17227491408935,48.0363,5.5401,-39.76278008298755,296.5099009971791,6,2019-06-06,0.5,上交所,可转债
113525.SH,台华转债,2022-06-14,184.9,183.0,203.9,179.29,193.63,8.73,4.721471065440779,180,0.739726027397,0.5643835616438356,0.7746733460724061,-19.4784,99.85272952,93.77727048,93.9155804060588,7.78,12.853470437018,180.719794344473,12.91020565552699,7.143769559032717,26.6132,3.2112,-12.91020565552699,180.9863337869755,6,2018-12-17,0.4,上交所,可转债
123092.SZ,天壕转债,2022-06-14,206.089,205.0,223.096,203.63,213.7,7.611,3.693064646827342,173,0.331780821918,4.528767123287671,0.3275620028076743,-12.0058,83.41732971,130.28267029,156.1817799046399,5.14,19.45525291828794,212.6459143968872,1.054085603112841,0.4956999085086917,18.201,2.6055,-1.054085603112841,254.9181508640348,6,2020-12-24,0.5,深交所,可转债
127013.SZ,创维转债,2022-06-14,143.603,143.0,151.99,142.486,148.655,5.052,3.518032353084545,61,0.250684931507,0.0410958904109589,0.2073385880610743,-791.3882,100.17871374,48.47628626,48.3898070260849,11.19,8.936550491510276,151.0277033065237,-2.372703306523682,-1.571038461538462,21.5841,3.9008,2.372703306523682,150.7582775503539,6,2019-04-12,0.4,深交所,可转债
