代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
127057.SZ,盘龙转债,2022-10-18,185.552,186.88,219.368,182.2,217.33,31.778,17.12619643011124,230,0.252054794521,0.4465753424657534,0.1840519026365435,-10.4468,96.86249238,120.46750762,124.3696137276702,26.41,3.786444528587656,134.6081029912912,82.72189700870882,61.45387623066104,39.5234,3.4053,-82.72189700870882,138.9682421790386,6,2022-03-03,0.4,深交所,可转债
128091.SZ,新天转债,2022-10-18,172.585,173.569,192.394,171.3,189.0,16.415,9.5112553234638,293,1.123835616438,3.2,0.7407407407407407,-13.8519,93.69600948,95.30399052,101.7161681152955,11.5,8.695652173913043,154.5217391304348,34.47826086956522,22.31288688801351,25.6093,3.0818,-34.47826086956522,164.9181645920773,6,2019-12-30,0.6,深交所,可转债
123057.SZ,美联转债,2022-10-18,212.7,215.0,234.98,210.695,231.375,18.675,8.779971791255289,110,0.301369863014,0.4849315068493151,0.3386544111661243,-17.0804,98.10434691,133.27065309,135.8458185469205,9.5,10.52631578947369,210.3157894736842,21.05921052631579,10.01313813813814,27.189,7.2705,-21.05921052631579,214.3796845889264,6,2020-07-01,0.4,深交所,可转债
123148.SZ,上能转债,2022-10-18,195.35,197.3,213.5,196.501,207.0,11.65,5.963654978244177,127,0.104383561644,0.6136986301369863,0.1389716100853672,-9.5993,95.35579184,111.64420816,117.0817272928012,36.31,2.754062241806665,174.9655742219774,32.03442577802258,18.30898787974185,328.6824,16.8241,-32.03442577802258,183.4870969511289,6,2022-06-14,0.3,深交所,可转债
111000.SH,起帆转债,2022-10-18,139.193,139.3,147.0,138.591,146.979,7.786,5.593672095579519,148,0.243287671233,4.597260273972603,0.408221582675076,-4.3744,92.4701787,54.5088213,58.94745967436959,19.86,5.035246727089628,131.6717019133938,15.30729808660624,11.62535143403442,18.0024,2.8949,-15.30729808660624,142.3936925012061,6,2021-05-24,0.4,上交所,可转债
118019.SH,金盘转债,2022-10-18,142.525,142.525,154.5,142.501,150.016,7.491,5.255920014032625,33,0.027123287671,5.912328767123288,0.1999786689419795,-4.4502,92.66064949,57.35535051,61.89828241619419,34.76,2.87686996547756,115.3624856156502,34.65351438434983,30.03880698254364,89.3114,6.8748,-34.65351438434983,124.4999751788921,6,2022-09-16,0.3,上交所,可转债
110038.SH,济川转债,2022-10-18,122.305,122.893,129.108,122.01,127.799,5.494,4.492048567106823,340,5.58904109589,0.07123287671232877,null,-239.458,105.85387231,21.94512769,20.73153037399733,22.67,4.411116012351124,128.1870313189237,-0.3880313189236877,-0.3027071576049553,12.7959,2.7567,0.3880313189236877,121.0981029995006,5,2017-11-13,0.2,上交所,可转债
113570.SH,百达转债,2022-10-18,128.201,128.8,135.15,127.6,133.946,5.745,4.481244296066334,222,0.608219178082,0.4301369863013699,0.7465695130873635,-4.652,97.77959853,36.16640147,36.98767638006174,11.09,9.017132551848512,121.9116321009919,12.03436789900812,9.871386094674556,30.4402,2.8854,-12.03436789900812,124.6800293044647,6,2020-03-11,0.4,上交所,可转债
127004.SZ,模塑转债,2022-10-18,187.2,187.48,205.2,187.48,194.88,7.68,4.102564102564102,139,0.761643835616,0.6219178082191781,null,-70.0334,106.97409883,87.90590117,82.17493966431762,7.24,13.8121546961326,72.09944751381215,122.7805524861878,170.2933333333333,9.3408,1.8321,-122.7805524861878,67.39897629648688,6,2017-06-02,0.5,深交所,可转债
123098.SZ,一品转债,2022-10-18,130.378,129.89,136.48,128.87,135.588,5.21,3.996072957093988,264,0.43397260274,0.7671232876712328,0.4425170369059209,-2.1833,96.73050481,38.85749519,40.17088018544375,25.31,3.951007506914263,107.2303437376531,28.3576562623469,26.44555195283714,25.2202,4.2592,-28.3576562623469,110.8547339314285,6,2021-01-28,0.4,深交所,可转债
127058.SZ,科伦转债,2022-10-18,157.1,155.5,167.263,154.5,163.001,5.901,3.756206238064927,215,0.117808219178,5.413698630136986,0.1226986337507132,-6.7098,94.99547724,68.00552276,71.5881689695483,16.65,6.006006006006006,154.954954954955,8.046045045045044,5.192505813953488,21.056,2.6063,-8.046045045045044,163.1182446333431,6,2022-03-18,0.2,深交所,可转债
123140.SZ,天地转债,2022-10-18,159.0,159.0,165.4,157.672,164.896,5.896,3.708176100628931,219,0.3,1.052054794520548,0.3032214244129634,-6.0709,90.65484542,74.24115458,81.89430386874957,12.32,8.116883116883116,93.34415584415585,71.55184415584415,76.65380173913043,50.2771,4.1088,-71.55184415584415,102.9665379844799,6,2022-03-14,0.5,深交所,可转债
123143.SZ,胜蓝转债,2022-10-18,216.5,216.9,234.48,216.704,224.1,7.6,3.510392609699769,202,0.221369863014,5.449315068493151,0.178491744756805,-11.3492,85.58394322,138.51605678,161.8481826946604,23.33,4.286326618088299,77.53964852121732,146.5603514787827,189.0134328358209,36.4273,2.7922,-146.5603514787827,90.60069635012701,6,2022-03-31,0.4,深交所,可转债
113534.SH,鼎胜转债,2022-10-18,404.449,408.0,424.68,404.8,417.742,13.293,3.286693748779203,193,0.793150684932,2.473972602739726,0.3590733036180226,-41.3531,100.04902211,317.69297789,317.5373143984446,14.98,6.675567423230975,370.8277703604807,46.91422963951936,12.65121800180018,22.8264,5.0266,-46.91422963951936,370.6460718354348,6,2019-04-08,0.4,上交所,可转债
128030.SZ,天康转债,2022-10-18,224.1,225.0,231.389,225.0,231.0,6.9,3.078982597054886,301,1.484383561644,1.178082191780822,0.7792207792207793,-47.1608,106.69540451,124.30459549,116.5041700351299,7.4,13.51351351351351,137.972972972973,93.02702702702703,67.42409402546524,-70.9261,1.969,-93.02702702702703,129.314822514255,6,2017-12-22,0.3,深交所,可转债
123132.SZ,回盛转债,2022-10-18,128.059,128.35,132.0,127.202,132.0,3.941,3.077487720503831,306,0.335342465753,5.164383561643835,0.303030303030303,-1.7048,89.92576031,42.07423969,46.78774974485395,28.0,3.571428571428572,105.5,26.5,25.11848341232227,376.5933,3.4682,-26.5,117.3189969551674,6,2021-12-17,0.4,深交所,可转债
113563.SH,柳药转债,2022-10-18,113.767,113.944,117.4,113.5,117.232,3.465,3.045698664814929,276,0.756164383562,3.246575342465754,0.8530094172239662,-1.3433,101.87729832,15.35470168,15.0717597867293,23.39,4.275331338178709,74.94655835827277,42.28544164172723,56.42079178551055,8.6022,1.154,-42.28544164172723,73.56551419616873,6,2020-01-16,0.3,上交所,可转债
111006.SH,嵘泰转债,2022-10-18,130.287,130.8,140.998,128.85,134.004,3.717,2.852932372377904,69,0.056712328767,0.5589041095890411,0.166832067576801,-1.8682,96.91894344,37.08505656,38.26399178913707,31.18,3.207184092366902,90.60295060936498,43.40104939063502,47.90246796460177,45.1359,2.6567,-43.40104939063502,93.48322153909459,6,2022-08-11,0.3,上交所,可转债
123135.SZ,泰林转债,2022-10-18,175.4,174.66,181.5,172.3,180.38,4.98,2.839224629418472,295,0.404109589041,5.194520547945206,0.277192593413904,-7.4794,80.61313825,99.76686175,123.7600519168474,54.43,1.837222120154327,71.92724600404189,108.4527539959581,150.7811851851852,52.0077,6.3234,-108.4527539959581,89.22521510200838,6,2021-12-28,0.5,深交所,可转债
123110.SZ,九典转债,2022-10-18,144.93,144.7,151.0,142.556,148.962,4.032,2.782032705444007,201,0.330410958904,0.1123287671232877,0.2659499627835555,-4.6582,99.49484361,49.46715639,49.71831161813914,18.7,5.347593582887701,136.6844919786096,12.27750802139038,8.98237089201878,32.3582,7.5832,-12.27750802139038,137.3784680886435,6,2021-04-01,0.4,深交所,可转债
123012.SZ,万顺转债,2022-10-18,208.0,209.0,217.509,208.007,213.715,5.715,2.747596153846154,91,0.448767123288,1.753424657534247,0.8422431743209414,-32.5247,98.98687682,114.72812318,115.9023568231416,5.27,18.9753320683112,181.9734345351044,31.74156546489564,17.44296663190824,28.6473,1.8923,-31.74156546489564,183.8359188420592,6,2018-07-20,0.4,深交所,可转债
128053.SZ,尚荣转债,2022-10-18,144.1,144.3,151.79,144.3,148.002,3.902,2.707841776544067,247,1.015068493151,2.326027397260274,1.013499817570033,-11.0247,106.36598547,41.63601453,39.14410640396241,4.88,20.49180327868853,111.8852459016394,36.11675409836066,32.28017582417582,-52.1847,1.4996,-36.11675409836066,105.1889336682694,6,2019-02-14,0.4,深交所,可转债
123018.SZ,溢利转债,2022-10-18,244.499,244.498,253.299,242.5,250.999,6.5,2.658497580767202,303,1.245205479452,2.172602739726028,0.5976119426770624,-31.0375,101.81412562,149.18487438,146.5266960468741,8.15,12.26993865030675,108.3435582822086,142.6554417177914,131.6695186862967,139.077,1.5936,-142.6554417177914,106.4130911329321,6,2018-12-20,0.4,深交所,可转债
110056.SH,亨通转债,2022-10-18,140.31,141.443,146.927,139.303,143.765,3.455,2.462404675361699,214,0.879452054795,0.1342465753424658,0.7489391220165548,-9.5321,100.72613571,43.03886429,42.72859669104444,14.88,6.720430107526882,138.7768817204301,4.988118279569893,3.59434382566586,28.3568,2.3358,-4.988118279569893,137.776437805558,6,2019-03-18,0.3,上交所,可转债
113585.SH,寿仙转债,2022-10-18,178.074,177.415,183.903,176.698,182.435,4.361,2.448981883935892,132,0.361643835616,0.6328767123287671,null,-11.7735,97.52873181,84.90626819,87.05769737210325,21.64,4.621072088724584,168.6691312384473,13.76586876155268,8.16146301369863,43.8798,4.4222,-13.76586876155268,172.943017004506,6,2020-06-09,0.5,上交所,可转债
113542.SH,好客转债,2022-10-18,116.124,118.5,119.15,117.32,118.704,2.58,2.221762943060866,79,0.324657534247,2.786301369863014,1.263647391831783,-1.6834,104.54495739,14.15904261,13.54349646648223,16.08,6.218905472636816,75,43.704,58.272,14.9972,1.4225,-43.704,71.73947158466578,6,2019-08-01,0.4,上交所,可转债
123141.SZ,宏丰转债,2022-10-18,123.906,128.28,128.5,125.433,126.601,2.695,2.175035914322148,218,0.298630136986,5.405479452054794,0.3949415881391142,-0.7442,70.87461549,55.72638451,78.62671864211055,6.88,14.53488372093023,78.34302325581395,48.25797674418605,61.59830797773655,87.9599,2.8843,-48.25797674418605,110.5374931690003,6,2022-03-15,0.5,深交所,可转债
113629.SH,泉峰转债,2022-10-18,137.596,139.0,142.227,138.832,140.409,2.813,2.044390825314689,35,0.057534246575,4.906849315068493,0.4273230348481935,-3.1061,91.10630089,49.30269911,54.11557557311775,22.98,4.351610095735422,112.2715404699739,28.13745953002611,25.06196976744186,-123.7855,3.1625,-28.13745953002611,123.2313675050076,6,2021-09-14,0.4,上交所,可转债
128017.SZ,金禾转债,2022-10-18,225.249,229.44,236.501,226.371,229.8,4.551,2.020430723332845,352,1.446575342466,1.038356164383562,0.6527415143603134,-52.2265,104.92349613,124.87650387,119.0167202542301,21.33,4.688232536333802,182.8410689170183,46.95893108298171,25.68292307692308,12.3123,3.3679,-46.95893108298171,174.2613195908747,6,2017-11-01,0.3,深交所,可转债
123139.SZ,铂科转债,2022-10-18,146.0,146.2,151.2,144.88,148.792,2.792,1.912328767123288,222,0.243287671233,0.1205479452054795,0.1951791486801105,-3.7621,99.30958797,49.48241203,49.82641962521073,76.0,1.31578947368421,132.3815789473684,16.41042105263158,12.39630255441805,66.5718,9.8275,-16.41042105263158,133.3019113797542,6,2022-03-11,0.4,深交所,可转债
123090.SZ,三诺转债,2022-10-18,129.72,129.91,132.0,128.529,132.0,2.28,1.757631822386679,302,0.413698630137,4.175342465753425,0.3787878787878788,-2.9437,101.39439837,30.60560163,30.18470657354915,35.01,2.856326763781777,93.45901171093973,38.54098828906027,41.23838630806846,43.9699,6.7372,-38.54098828906027,92.17374254729229,6,2020-12-21,0.3,深交所,可转债
123134.SZ,卡倍转债,2022-10-18,157.2,160.0,163.1,157.8,159.873,2.673,1.700381679389313,296,0.324383561644,0.4054794520547945,0.2501985951348883,-5.3233,97.28188224,62.59111776,64.33995346182151,75.7,1.321003963011889,119.1545574636724,40.71844253632761,34.17279490022173,49.6409,7.3175,-40.71844253632761,122.4838117026881,6,2021-12-27,0.4,深交所,可转债
128069.SZ,华森转债,2022-10-18,122.4,121.4,126.42,120.8,124.44,2.04,1.666666666666667,117,0.480821917808,0.1616438356164384,0.5779315993183703,-1.8968,99.87941584,24.56058416,24.5902360896307,17.97,5.564830272676684,87.31218697829716,37.12781302170284,42.52305927342256,60.5366,5.177,-37.12781302170284,87.4175987554486,6,2019-06-21,0.5,深交所,可转债
