代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123018.SZ,溢利转债,2024/09/18,250.5680,250.4580,289.9510,250.1000,289.9510,39.3830,15.71748986303119312900,274,1.495890410959,0.25409836065573770492,3.44885860024624850400,-244.2462,109.27328777424,180.67771222576002,165.3448119901384,7.990,12.5156445556946183,70.2127659574468085,219.7382340425531915,312.9605151515151500,32.9001,1.0507,-219.7382340425531915,64.25428152441727,6.0000,2018/12/20,0.4000,深交所,可转债,AA-,0.541252
123246.SZ,远信转债,2024/09/18,215.0400,215.0010,230.7260,211.1590,227.7680,12.7280,5.91889880952380952400,34,0.046575342466,5.90958904109589041096,0.21952161848898879600,-9.8857,81.2247141377,146.5432858623,180.41711493605953,23.250,4.3010752688172043,74.0645161290322581,153.7034838709677419,207.5264808362369300,30.9237,2.3287,-153.7034838709677419,91.18470519141614,6.0000,2024/08/16,0.5000,深交所,可转债,A,2.86467
123034.SZ,通光转债,2024/09/18,251.6400,250.9110,264.7000,249.0000,264.0000,12.3600,4.91177873152122079200,320,1.573150684932,1.12841530054644808743,0.68181818181818181800,-52.5417,108.8596370845,155.14036291550002,142.51412834958802,7.920,12.6262626262626263,79.5454545454545455,184.4545454545454545,231.8857142857142900,33.0548,1.2786,-184.4545454545454545,73.07157792902531,6.0000,2019/11/04,0.5000,深交所,可转债,A+,0.777591
110048.SH,福能转债,2024/09/18,169.7720,170.5000,176.3450,169.5110,175.5210,5.7490,3.38630634026812430800,287,1.567123287671,0.21857923497267759563,null,-173.3887,108.52110057503,66.99989942496998,61.73905265423213,5.260,19.0114068441064639,175.8555133079847909,-0.3345133079847909,-0.19022054054054055500,10.2366,1.0859,0.3345133079847909,162.04729990404095,6.0000,2018/12/07,0.4000,上交所,可转债,AA+,6.52015
113598.SH,法兰转债,2024/09/18,118.4770,118.4760,122.7920,118.2040,122.3070,3.8300,3.23269495345088076200,50,0.342465753425,1.86575342465753424658,2.04403672725191526200,-2.1501,111.55708112808,10.749918871920002,9.63624967883293,7.450,13.4228187919463087,88.1879194630872483,34.1190805369127517,38.68906392694063930400,13.6638,1.5817,-34.1190805369127517,79.05183478387863,6.0000,2020/07/31,0.4000,上交所,可转债,AA-,2.75229
127106.SZ,伟隆转债,2024/09/18,209.8760,208.0000,220.3840,195.0880,216.0000,6.1240,2.91791343459947778700,37,0.050684931507,5.90136986301369863014,0.23148148148148148100,-9.4473,79.408128070848,136.591871929152,172.01245671889487,8.600,11.6279069767441860,93.1395348837209302,122.8604651162790698,131.9101123595505600,17.1399,2.3849,-122.8604651162790698,117.29219306192655,6.0000,2024/08/13,0.5000,深交所,可转债,A,2.6971
123244.SZ,松原转债,2024/09/18,155.0000,153.2300,165.9990,150.9490,159.0000,4.0000,2.58064516129032258100,49,0.026849315068,5.86849315068493150685,0.12578616352201257900,-4.7578,88.139345392632,70.860654607368,80.39616619763504,28.700,3.4843205574912892,94.4250871080139373,64.5749128919860627,68.38745387453874535600,24.8546,5.3109,-64.5749128919860627,107.13159564253742,6.0000,2024/08/01,0.2000,深交所,可转债,A+,4.1
123031.SZ,晶瑞转债,2024/09/18,295.6000,299.0000,317.8900,299.0000,302.7000,7.1000,2.40189445196211096100,21,0.115068493151,0.94520547945205479452,3.63396101750908490300,-67.0013,106.14472513317,196.55527486683,185.1766770512903,3.830,26.1096605744125326,172.3237597911227154,130.3762402088772846,75.65772727272727273200,-702.5999,2.7145,-130.3762402088772846,162.34792598023498,6.0000,2019/08/29,0.4000,深交所,可转债,A+,0.526637
113576.SH,起步转债,2024/09/18,132.4150,132.1670,135.9170,131.6000,135.2720,2.8570,2.15761054261224181600,162,1.109589041096,1.55890410958904109589,1.84812821574309539300,-8.7481,82.115731339201,53.156268660798986,64.73335595249439,1.750,57.1428571428571429,116.5714285714285714,18.7005714285714286,16.04215686274509806800,-17.7898,-548.9777,-18.7005714285714286,141.95992250242415,6.0000,2020/04/10,0.5000,上交所,可转债,B-,1.4887
111017.SH,蓝天转债,2024/09/18,138.4390,138.0000,141.6770,137.5410,140.9960,2.5570,1.84702287650156386600,35,0.047945205479,4.90684931506849315068,0.35461998921955232800,-4.1698,102.39469344124,38.601306558760015,37.69854204496611,9.280,10.7758620689655172,142.6724137931034483,-1.6764137931034483,-1.17500906344410877800,13.6728,2.6499,1.6764137931034483,139.33574973294603,6.0000,2023/08/15,0.3000,上交所,可转债,AA,7.54251
110068.SH,龙净转债,2024/09/18,117.3400,117.1650,119.5000,116.9990,119.4610,2.1210,1.80756775183228225700,179,0.882739726027,1.51232876712328767123,1.50676789914700195000,-4.3321,108.35920617176,11.101793828240005,10.245362826525852,9.920,10.0806451612903226,106.4516129032258065,13.0093870967741935,12.22093939393939388800,13.2334,1.4868,-13.0093870967741935,98.2395651131751,6.0000,2020/03/24,0.2000,上交所,可转债,AA+,18.75788
127037.SZ,银轮转债,2024/09/18,163.1690,162.8430,166.1990,160.8030,166.0000,2.8310,1.73501093957798356300,104,0.427397260274,2.71780821917808219178,0.90361445783132530100,-13.2835,106.80929067245,59.190709327549996,55.41719166459873,10.510,9.5147478591817317,158.4205518553758325,7.5794481446241675,4.78438438438438441100,17.1029,2.3543,-7.5794481446241675,148.320947417581,6.0000,2021/06/07,0.3000,深交所,可转债,AA,5.071323
113066.SH,平煤转债,2024/09/18,117.6170,117.7000,120.2300,117.7000,119.6210,2.0040,1.70383532992679629600,187,0.204931506849,4.49041095890410958904,0.33438944666906312400,-1.6781,100.96883976935,18.652160230649997,18.47318467089292,8.080,12.3762376237623762,102.1039603960396040,17.5170396039603960,17.15608242424242419700,7.3314,0.8611,-17.5170396039603960,101.12422865240667,6.0000,2023/03/16,0.2000,上交所,可转债,AAA,14.27646
113673.SH,岱美转债,2024/09/18,112.6070,112.6180,114.5320,112.0500,114.5180,1.9110,1.69705258110064205600,63,0.086301369863,4.83013698630136986301,0.43661258492114776700,0.4166,104.36462464241,10.153375357589994,9.728751856655487,9.930,10.0704934541792548,95.2668680765357503,19.2511319234642497,20.20758350951374201100,18.6068,3.5924,-19.2511319234642497,91.2827199857745,6.0000,2023/07/18,0.3000,上交所,可转债,AA,9.07916
123232.SZ,金现转债,2024/09/18,105.5440,105.5530,113.9990,104.4940,107.2000,1.6560,1.56901387099219283000,297,0.243287671233,5.19125683060109289617,0.27985074626865671600,2.3927,92.262331235377,14.937668764622998,16.190430660715094,9.370,10.6723585912486660,66.5955176093916756,40.6044823906083244,60.97179487179487169900,-52.6818,2.3034,-40.6044823906083244,72.18061446929529,6.0000,2023/11/27,0.3000,深交所,可转债,A+,2.02509
118013.SH,道通转债,2024/09/18,107.8900,107.8900,109.8900,106.7000,109.4940,1.6040,1.48669941607192510900,73,0.200000000000,3.80273972602739726027,0.91329205253255886200,2.3225,109.37917644906,0.1148235509400024,0.10497752375515275,33.930,2.9472443265546714,69.8791629826112585,39.6148370173887415,56.69048587094053136200,13.8580,3.4067,-39.6148370173887415,63.88708093368699,6.0000,2022/07/08,0.3000,上交所,可转债,AA,12.79742
128082.SZ,华锋转债,2024/09/18,128.1000,127.5010,129.8610,125.8880,129.8610,1.7610,1.37470725995316159300,290,1.821095890411,1.21038251366120218579,1.77112451005305673000,-8.1832,105.57535063067,24.285649369329988,23.00314346507595,8.700,11.4942528735632184,96.4367816091954023,33.4242183908045977,34.65920143027413587400,341.4527,1.9156,-33.4242183908045977,91.34403156903198,6.0000,2019/12/04,0.6000,深交所,可转债,A-,1.945311
110083.SH,苏租转债,2024/09/18,140.5620,140.2870,143.0420,139.4970,142.4300,1.8680,1.32895092557021101000,313,0.512876712329,3.14754098360655737705,0.42125956610264691400,-8.0076,103.07232036802,39.357679631980005,38.1845285828953,3.050,32.7868852459016393,142.6229508196721311,-0.1929508196721311,-0.13528735632183904700,7.1213,1.1171,0.1929508196721311,138.37172803565156,6.0000,2021/11/11,0.2000,上交所,可转债,AAA,33.16972
123127.SZ,耐普转债,2024/09/18,134.4400,134.4400,136.5000,133.6160,136.2000,1.7600,1.30913418625409104400,326,0.979452054795,3.11202185792349726776,0.80763582966226138000,-5.3655,98.895189419832,37.304810580167995,37.72156239248484,17.240,5.8004640371229698,129.5243619489559165,6.6756380510440835,5.15396327810120911400,20.2790,2.4401,-6.6756380510440835,130.97134725036653,6.0000,2021/10/29,0.4000,深交所,可转债,A+,2.831837
113549.SH,白电转债,2024/09/18,110.6060,110.7580,112.4560,109.8160,112.0370,1.4310,1.29378153083919498000,309,1.518904109589,1.15846994535519125683,1.60661210135937235000,-0.1852,109.09531230816,2.941687691840002,2.6964382149900796,8.920,11.2107623318385650,84.8654708520179372,27.1715291479820628,32.01717833553500663600,22.8248,1.1778,-27.1715291479820628,77.79020844846167,6.0000,2019/11/15,0.3000,上交所,可转债,AA,8.03907
