代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
404004.NQ,汇车退债,2024/12/09,30.3150,0.0000,0.0000,0.0000,43.5900,13.2750,43.7902028700,96,null,1.6904109589041096,4.129387474191328300,null,99.213936043075,-55.62393604307499,-56.06463997046257,1.500,66.66666667,null,null,null,null,null,null,0.0,6.0000,2020/08/18,0.2000,代办转让,可转债,A,28.81556
123219.SZ,宇瞳转债,2024/12/09,151.1000,150.9000,181.3200,148.7700,181.3200,30.2200,20.0000000000,121,0.165753424658,0.0273224043715847,0.098214312696238700,-1633.3990,100.05734604339,81.26265395661,81.21607974827789,12.450,8.03212851,151.646586345382,29.673413654618,19.567478813600,38.2073,3.9783,-29.673413654618,151.55967286961643,6.0000,2023/08/11,0.3000,深交所,可转债,A+,0.99357
123213.SZ,天源转债,2024/12/09,229.8810,229.0000,267.0000,229.0000,259.2470,29.3660,12.7744354700,135,0.184931506849,4.632876712328767,0.192866262676135100,-16.0011,99.467336661012,159.77966333898803,160.63530873810612,7.240,13.81215470,259.944751381215,-0.697751381215,-0.268422954300,47.6243,4.6123,0.697751381215,261.33679668846,6.0000,2023/07/28,0.3000,深交所,可转债,AA-,5.621713
128062.SZ,亚药转债,2024/12/09,124.2190,126.5000,135.6000,125.7210,133.2500,9.0310,7.2702243600,252,1.380821917808,0.31232876712328766,11.257035647279549700,-43.8515,105.43160433449,27.818395665509996,26.38525311371907,3.000,33.33333333,138.000000000000,-4.750000000000,-3.442028985500,-772.0448,4.2705,4.750000000000,130.89054356242576,6.0000,2019/04/02,0.3000,深交所,可转债,CCC,4.059251
123103.SZ,震安转债,2024/12/09,141.0000,142.8990,153.6660,138.8500,151.0000,10.0000,7.0921985800,273,1.346301369863,0.04644808743169399,0.943844688378874200,-704.9007,101.21748650753,49.78251349247,49.183708477849294,8.520,11.73708920,129.812206572770,21.187793427230,16.321880651000,-38.4986,2.0512,-21.187793427230,128.25077074316872,6.0000,2021/03/12,0.5000,深交所,可转债,A+,1.078073
123244.SZ,松原转债,2024/12/09,215.5000,215.6800,233.8650,211.1900,230.6000,15.1000,7.0069605600,131,0.071780821918,5.6438356164383565,0.086730268863833500,-11.0757,86.920878169683,143.679121830317,165.29874623428577,28.690,3.48553503,107.703032415476,122.896967584524,114.107249190900,27.5033,5.7148,-122.896967584524,123.90927782071304,6.0000,2024/08/01,0.2000,深交所,可转债,A+,4.0987
123231.SZ,信测转债,2024/12/09,125.8000,126.6660,134.6890,126.6660,134.0550,8.2550,6.5620031800,31,0.042465753425,4.917808219178082,0.372981239043676100,-2.2639,100.70649011742,33.348509882580004,33.11455879725019,25.760,3.88198758,101.513975155280,32.541024844720,32.055709369000,22.1011,3.8169,-32.541024844720,100.80182025698493,6.0000,2023/11/09,0.2000,深交所,可转债,AA-,5.449557
111011.SH,冠盛转债,2024/12/09,158.5460,158.5390,173.0990,156.5410,168.9410,10.3950,6.5564568000,342,0.373698630137,4.0683060109289615,0.236769049549842800,-8.2532,104.2506202251,64.69037977490001,62.05275290949758,17.010,5.87889477,165.079365079365,3.861634920635,2.339259615400,17.0434,2.2624,-3.861634920635,158.34856878829342,6.0000,2023/01/03,0.3000,上交所,可转债,AA-,3.42798
123031.SZ,晶瑞转债,2024/12/09,325.1490,350.5000,356.3000,337.0010,344.6500,19.5010,5.9975580400,103,0.564383561644,0.7205479452054795,3.191643696503699400,-94.0859,107.25532893546,237.39467106453998,221.33601511528647,3.830,26.10966057,275.195822454308,69.454177545692,25.238092979100,12594.4780,4.3205,-69.454177545692,256.5800927429021,6.0000,2019/08/29,0.4000,深交所,可转债,A+,0.526487
111019.SH,宏柏转债,2024/12/09,118.8610,118.8610,126.3330,118.6670,125.9080,7.0470,5.9287739500,237,0.129863013699,5.353424657534246,0.158846141627219900,-0.9233,98.659564516921,27.248435483079007,27.61864560876473,5.450,18.34862385,127.522935779817,-1.614935779817,-1.266388489200,-228.6984,2.2137,1.614935779817,129.25552266951846,6.0000,2024/04/17,0.2000,上交所,可转债,AA-,8.75536
123142.SZ,申昊转债,2024/12/09,105.4500,105.4500,117.7920,105.4280,111.3990,5.9490,5.6415362700,267,0.731506849315,3.271232876712329,0.897674126338656500,1.0566,90.839715631791,20.559284368209006,22.63248428863852,33.710,2.96647879,71.670127558588,39.728872441412,55.432959023200,-22.4604,4.1307,-39.728872441412,78.89734909463516,6.0000,2022/03/18,0.3000,深交所,可转债,A,5.49606
117205.SZ,23希望E1,2024/12/09,102.1200,102.6000,107.7800,102.4200,107.7800,5.6600,5.5424990200,263,1.080821917808,1.2821917808219179,1.391723881981814800,1.9062,108.6719095101,-0.8919095100999925,-0.8207360247195236,14.450,6.92041522,65.467128027682,42.312871972318,64.632241014800,209.5262,2.0080,-42.312871972318,60.242916796817184,3.0000,2023/03/22,1.5000,深交所,可交换债券(私募),,60.045
128070.SZ,智能转债,2024/12/09,127.5000,127.4990,137.4800,126.5500,134.2830,6.7830,5.3200000000,161,1.323287671233,0.5616438356164384,8.936350841134022900,-29.5455,109.06372129968,25.21927870031999,23.123434997256034,8.260,12.10653753,126.029055690073,8.253944309927,6.549239193100,81.9383,3.2103,-8.253944309927,115.55543327168938,6.0000,2019/07/02,0.5000,深交所,可转债,A+,2.286878
110060.SH,天路转债,2024/12/09,189.2010,187.9990,199.2950,187.5000,198.7290,9.5280,5.0359141900,43,0.235616438356,0.8849315068493151,5.031978221598256900,-50.4539,108.13202885002,90.59697114998,83.78365976619077,4.170,23.98081535,196.882494004796,1.846505995204,0.937872107200,-121.6482,2.8319,-1.846505995204,182.07601956481702,6.0000,2019/10/25,0.4000,上交所,可转债,AA,1.83766
123209.SZ,聚隆转债,2024/12/09,138.2000,137.7000,146.7400,137.5200,145.0000,6.8000,4.9204052100,137,0.187671232877,4.627397260273972,0.344827586206896600,-4.3450,91.607371537183,53.392628462817,58.28420526305046,18.020,5.54938957,147.058823529412,-2.058823529412,-1.400000000000,38.1962,3.1896,2.058823529412,160.53164833980802,6.0000,2023/07/26,0.3000,深交所,可转债,A+,1.921855
128090.SZ,汽模转2,2024/12/09,151.7000,152.9000,166.5260,151.6000,158.5530,6.8530,4.5174686900,349,1.716164383562,0.0273224043715847,1.110452490779045500,-1310.9805,101.6380122476,56.914987752399995,55.99773794645806,4.200,23.80952381,160.476190476190,-1.923190476190,-1.198427299700,54.5470,3.1124,1.923190476190,157.8899340192275,6.0000,2019/12/27,0.3000,深交所,可转债,AA-,1.185065
123101.SZ,拓斯转债,2024/12/09,261.8550,255.0000,295.5000,255.0000,273.6000,11.7450,4.4853067500,275,1.130136986301,0.02185792349726776,0.423576063446271900,-2875.5942,101.06135774899,172.53864225101,170.72662201862641,12.800,7.81250000,275.703125000000,-2.103125000000,-0.762822329300,1365.9293,7.1601,2.103125000000,272.8076597632643,6.0000,2021/03/10,0.3000,深交所,可转债,AA,1.312056
113601.SH,塞力转债,2024/12/09,102.4460,102.3000,107.7800,102.3000,106.3460,3.9000,3.8068836300,111,0.760273972603,1.6986301369863015,2.350817144039268000,6.1290,97.215578467016,9.130421532984002,9.391932524561213,12.500,8.00000000,79.920000000000,26.426000000000,33.065565565600,-25.5415,1.9572,-26.426000000000,82.20904638973663,6.0000,2020/08/21,0.5000,上交所,可转债,BBB+,4.18172
110068.SH,龙净转债,2024/12/09,125.6800,125.5550,130.7330,125.4450,130.4500,4.7700,3.7953532800,261,1.287123287671,0.02459016393442623,1.016922454937370600,-905.4177,101.21666041955,29.233339580449993,28.881944394604403,9.920,10.08064516,130.645161290323,-0.195161290323,-0.149382716000,18.3097,2.0047,0.195161290323,129.07475977649315,6.0000,2020/03/24,0.2000,上交所,可转债,AA+,1.35984
111007.SH,永和转债,2024/12/09,115.9340,116.0150,121.5600,115.5170,120.2780,4.3440,3.7469594800,60,0.164383561644,3.8383561643835615,0.831407239894245000,-0.1719,105.10431157968,15.173688420320005,14.436789692320826,20.150,4.96277916,97.022332506203,23.255667493797,23.969396419400,37.9543,2.9051,-23.255667493797,92.31051614152858,6.0000,2022/10/11,0.3000,上交所,可转债,AA-,7.85676
117222.SZ,24广州数字科技EB,2024/12/09,106.3684,107.0000,112.5000,107.0000,109.8947,3.5263,3.3151763100,228,0.187397260274,2.378082191780822,0.272988597266292200,-1.6212,100.69083200359,9.203867996409997,9.140720970586322,14.320,6.98324022,91.689944134078,18.204755865922,19.854691850700,36.3420,2.6516,-18.204755865922,91.06086652537434,3.0000,2024/04/24,0.3000,深交所,可交换债券(私募),,30.0
113610.SH,灵康转债,2024/12/09,120.2860,121.2860,124.8830,121.1630,124.2700,3.9840,3.3121061500,9,0.061643835616,1.978082191780822,2.011748611893457800,-2.8218,98.157563444823,26.112436555177,26.60257206756716,8.000,12.50000000,108.375000000000,15.895000000000,14.666666666700,-100.0188,7.8633,-15.895000000000,110.40921982636671,6.0000,2020/12/01,0.4000,上交所,可转债,A-,2.52994
127033.SZ,中装转2,2024/12/09,84.2520,85.2000,87.6880,84.3000,86.7560,2.5040,2.9720362700,238,0.978082191781,2.350684931506849,1.728987044123749400,13.1356,74.746339982086,12.009660017914001,16.06722151317681,5.140,19.45525292,87.354085603113,-0.598085603113,-0.684668151400,-3.0222,1.7878,0.598085603113,116.86737521067738,6.0000,2021/04/16,0.3000,深交所,可转债,BB,11.259251
110074.SH,精达转债,2024/12/09,193.1830,192.2000,206.7880,190.0700,198.6360,5.4530,2.8227121400,113,0.557260273973,1.6931506849315068,0.906180148613544400,-28.2250,109.91649416137,88.71950583863,80.71537080538577,3.400,29.41176471,198.823529411765,-0.187529411765,-0.094319526600,25.7087,2.6568,0.187529411765,180.88598160697276,6.0000,2020/08/19,0.4000,上交所,可转债,AA,2.74617
