代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
117205.SZ,23希望E1,2024/11/28,80.0000,102.0000,102.1000,102.0000,102.0667,22.0667,27.5833750000,252,1.035616438356,1.3123287671232877,1.469627214360805200,6.2159,108.39657837261,-6.329878372609997,-5.839555517012013,14.450,6.92041522,65.536332179931,36.530367820069,55.740635163700,210.6672,2.0189,-36.530367820069,60.459779417254126,3.0000,2023/03/22,1.5000,深交所,可交换债券(私募),,65.0
110074.SH,精达转债,2024/11/28,161.6640,167.4650,193.9970,167.1280,187.0220,25.3580,15.6856195600,102,0.503013698630,1.7232876712328768,0.962453615082717500,-25.2182,109.58388733659,77.43811266341,70.66560107103761,3.400,29.41176471,178.823529411765,8.198470588235,4.584671052600,23.1226,2.3895,-8.198470588235,163.18414482094755,6.0000,2020/08/19,0.4000,上交所,可转债,AA,2.75677
113569.SH,科达转债,2024/11/28,153.0960,176.0000,176.0000,164.1000,165.7900,12.6940,8.2915295000,265,1.452054794521,1.2767123287671232,1.206345376681343900,-24.1371,106.90550970856,58.88449029143999,55.08087511295506,6.360,15.72327044,158.962264150943,6.827735849057,4.295192878300,-10.7094,8.3381,-6.827735849057,148.6941735597139,6.0000,2020/03/09,0.4000,上交所,可转债,A,4.06036
113686.SH,泰瑞转债,2024/11/28,171.8070,171.5000,190.8000,171.2890,184.9810,13.1740,7.6679064300,150,0.123287671233,5.5917808219178085,0.162178818365129400,-7.5175,97.182729413727,87.79827058627299,90.34349119018624,8.290,12.06272618,107.478890229192,77.502109770808,72.109145903500,44.8109,1.8865,-77.502109770808,110.59464050616658,6.0000,2024/07/02,0.3000,上交所,可转债,AA-,3.378
128109.SZ,楚江转债,2024/11/28,133.4490,133.5000,146.3000,133.5000,140.8850,7.4360,5.5721661500,178,0.877808219178,1.515068493150685,1.277637789686623800,-14.2849,108.17584448759,32.70915551240999,30.237023493874744,6.100,16.39344262,142.622950819672,-1.737950819672,-1.218563218400,559.1637,1.9894,1.737950819672,131.84362136968,6.0000,2020/06/04,0.4000,深交所,可转债,AA,11.090562
123202.SZ,祥源转债,2024/11/28,151.1950,148.6600,163.1890,147.2990,158.8370,7.6420,5.0543999500,149,0.163287671233,0.07650273224043716,0.121430593834415200,-481.2908,99.829829221347,59.00717077865299,59.10775490541985,15.180,6.58761528,158.827404479578,0.009595520422,0.006041476600,109.5750,3.3494,-0.009595520422,159.0981430283919,6.0000,2023/07/03,0.2000,深交所,可转债,A+,1.268008
123241.SZ,欧通转债,2024/11/28,181.4980,179.7840,195.4450,173.9160,189.8550,8.3570,4.6044584500,147,0.040273972603,5.6,0.052671775828922100,-8.5719,93.125019146064,96.72998085393598,103.87109902465383,44.560,2.24416517,194.412028725314,-4.557028725314,-2.344005540800,41.9834,4.4955,4.557028725314,208.76455168334962,6.0000,2024/07/05,0.1000,深交所,可转债,AA-,6.445265
123039.SZ,开润转债,2024/11/28,115.5600,117.3000,129.9500,117.3000,120.8000,5.2400,4.5344409800,339,2.129863013699,1.0765027322404372,1.903973509933774800,-2.7428,111.18531629301,9.614683706989993,8.647440172452384,29.500,3.38983051,89.661016949153,31.138983050847,34.729678638900,14.8403,3.0879,-31.138983050847,80.6410593939101,6.0000,2019/12/26,0.5000,深交所,可转债,A+,2.216289
123246.SZ,远信转债,2024/11/28,217.9800,218.0000,229.1270,217.6240,227.4900,9.5100,4.3627855800,105,0.143835616438,5.715068493150685,0.219789880873884600,-10.1897,79.542138296793,147.94786170320702,185.99935187959616,23.250,4.30107527,95.053763440860,132.436236559140,139.327714932100,38.3241,2.9277,-132.436236559140,119.50114175481299,6.0000,2024/08/16,0.5000,深交所,可转债,A,2.86467
113575.SH,东时转债,2024/11/28,172.0770,178.0000,195.4390,172.6000,178.5680,6.4910,3.7721485100,234,1.282191780822,1.3616438356164384,1.120021504412884700,-30.2225,97.226049786927,81.341950213073,83.66271219630505,12.150,8.23045267,19.094650205761,159.473349794239,835.172931034500,-11.4557,0.9860,-159.473349794239,19.639438450505125,6.0000,2020/04/09,0.4000,上交所,可转债,A-,0.98017
128106.SZ,华统转债,2024/11/28,147.7000,147.0000,156.1410,147.0000,153.0030,5.3030,3.5903859200,233,1.149041095890,0.03551912568306011,0.789670253578165100,-950.4643,101.04967686227,51.95332313772998,51.413645991705636,8.820,11.33786848,153.854875283447,-0.851875283447,-0.553687546100,120.5479,3.9722,0.851875283447,152.25667222385096,6.0000,2020/04/10,0.3000,深交所,可转债,AA,0.772046
113689.SH,洛凯转债,2024/11/28,167.2930,167.9920,173.4990,166.8020,173.0650,5.7720,3.4502340200,43,0.023561643836,5.884931506849315,0.115563516597810100,-6.1236,95.592205450238,77.472794549762,81.04509586829406,15.450,6.47249191,93.074433656958,79.990566343042,85.942576495100,20.5533,2.2926,-79.990566343042,97.36613274960932,6.0000,2024/10/17,0.2000,上交所,可转债,AA-,4.03431
110060.SH,天路转债,2024/11/28,175.2500,175.1010,186.7200,174.5000,180.8310,5.5810,3.1845934400,32,0.175342465753,0.915068493150685,5.530025272215494000,-42.8053,107.91691749683,72.91408250317,67.5650159348851,4.170,23.98081535,181.055155875300,-0.224155875300,-0.123805298000,-111.8689,2.6042,0.224155875300,167.77272746010226,6.0000,2019/10/25,0.4000,上交所,可转债,AA,2.06263
127106.SZ,伟隆转债,2024/11/28,201.4820,201.5000,209.3610,197.0000,207.3000,5.8180,2.8876028600,108,0.147945205479,5.706849315068493,0.241196333815726000,-9.0951,77.770814443823,129.52918555617703,166.5524354894614,8.600,11.62790698,115.465116279070,91.834883720930,79.534743202400,18.2732,2.8080,-91.834883720930,148.46844167033265,6.0000,2024/08/13,0.5000,深交所,可转债,A,2.6971
