代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
113609.SH,永安转债,2024/12/05,117.8090,141.3710,141.3710,141.3710,141.3710,23.5620,20.0001697700,12,0.065753424658,1.9698630136986301,1.414717304114705300,-9.2313,110.01120604532,31.359793954680015,28.505999599496345,14.470,6.91085003,119.488597097443,21.882402902557,18.313381723500,-99.4248,1.3934,-21.882402902557,108.61493241717459,6.0000,2020/11/24,0.4000,上交所,可转债,AA-,7.34037
123163.SZ,金沃转债,2024/12/05,137.3180,138.5000,161.2840,131.5360,154.3880,17.0700,12.4309995800,53,0.145205479452,3.8575342465753426,0.647718734616680100,-6.3400,90.431161413171,63.95683858682901,70.72433615511866,26.930,3.71333086,166.728555514296,-12.340555514296,-7.401584855200,121.0824,5.2090,12.340555514296,184.37068916159308,6.0000,2022/10/14,0.5000,深交所,可转债,A,2.111184
118021.SH,新致转债,2024/12/05,169.7860,173.0000,195.5000,170.6110,189.4380,19.6520,11.5745703400,70,0.191780821918,3.8109589041095893,0.527877194649436800,-12.0751,88.168483810559,101.26951618944099,114.85908775184474,10.600,9.43396226,188.773584905660,0.664415094340,0.351964018000,124.3943,3.9311,-0.664415094340,214.10551338419705,6.0000,2022/09/27,0.5000,上交所,可转债,A,2.02217
404004.NQ,汇车退债,2024/12/05,31.2680,0.0000,0.0000,0.0000,34.0860,2.8180,9.0124088500,92,null,1.7013698630136986,5.280760429501848300,null,99.152624899063,-65.066624899063,-65.6226952794246,1.500,66.66666667,null,null,null,null,null,null,0.0,6.0000,2020/08/18,0.2000,代办转让,可转债,A,28.81556
111011.SH,冠盛转债,2024/12/05,144.9610,146.3000,158.4820,146.1110,156.7510,11.7900,8.1332220400,338,0.369315068493,4.079234972677596,0.255181785124177800,-6.5044,104.03397067451,52.71702932549,50.67289942284835,17.010,5.87889477,151.616696061141,5.134303938859,3.386371074100,15.6535,2.0779,-5.134303938859,145.73768075766574,6.0000,2023/01/03,0.3000,上交所,可转债,AA-,3.428
123244.SZ,松原转债,2024/12/05,181.2850,180.5000,198.7420,177.3330,194.0100,12.7250,7.0193342000,127,0.069589041096,5.654794520547945,0.103087469718055800,-8.2633,86.607602690224,107.40239730977599,124.01035702827421,28.690,3.48553503,108.504705472290,85.505294527710,78.803305493100,27.7080,5.7574,-85.505294527710,125.28311845830329,6.0000,2024/08/01,0.2000,深交所,可转债,A+,4.0987
123101.SZ,拓斯转债,2024/12/05,262.0000,267.0000,304.0000,264.2000,279.8000,17.8000,6.7938931300,271,1.113698630137,0.03278688524590164,0.414190174978198700,-1941.9824,101.01261984792,178.78738015208,176.99509271341952,12.800,7.81250000,274.921875000000,4.878125000000,1.774367718100,1362.0588,7.1398,-4.878125000000,272.16586938731996,6.0000,2021/03/10,0.3000,深交所,可转债,AA,1.429724
123103.SZ,震安转债,2024/12/05,125.4880,126.8500,139.9770,126.6900,132.8300,7.3420,5.8507586400,269,1.326575342466,0.05737704918032787,1.072954512875178800,-410.9350,101.15593829736,31.674061702640017,31.3121129967974,8.520,11.73708920,126.760563380282,6.069436619718,4.788111111100,-50.1248,1.8910,-6.069436619718,125.3120335927824,6.0000,2021/03/12,0.5000,深交所,可转债,A+,1.078202
113588.SH,润达转债,2024/12/05,156.2120,155.9130,166.6000,155.0390,164.0880,7.8760,5.0418661800,172,0.848219178082,1.5315068493150685,1.096972356296621300,-22.8040,107.39786245227,56.69013754772999,52.78516373910547,13.000,7.69230769,147.923076923077,16.164923076923,10.927925117000,171.2900,2.7212,-16.164923076923,137.7337253698297,6.0000,2020/06/17,0.3000,上交所,可转债,AA,2.34662
123228.SZ,震裕转债,2024/12/05,133.5850,137.1650,143.8990,135.1670,140.2990,6.7140,5.0260134000,47,0.051506849315,4.873972602739726,0.285105382076850200,-3.2529,100.36218249962,39.93681750038,39.792695321797346,54.540,1.83351669,143.894389438944,-3.595389438944,-2.498630733900,35.8184,3.3272,3.595389438944,143.37510988213992,6.0000,2023/10/20,0.2000,深交所,可转债,AA-,9.952271
