代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123157.SZ,科蓝转债,2024/10/11,123.6000,121.0000,148.3200,121.0000,145.0000,21.4000,17.31391585760517799400,43,0.094246575342,3.88493150684931506849,0.55172413793103448300,-4.9119,96.344519360456,48.655480639543995,50.50155521302474,16.010,6.2460961898813242,140.2873204247345409,4.7126795752654591,3.35930543187889582400,-1530.7092,10.2102,-4.7126795752654591,145.61006827993432,6.0000,2022/08/30,0.3000,深交所,可转债,A+,4.879992
113686.SH,泰瑞转债,2024/10/11,159.4180,160.3000,176.9000,157.9110,175.6280,16.2100,10.16823696194908981400,102,0.083835616438,5.72328767123287671233,0.17081558749174391300,-6.4934,97.571738163452,78.05626183654799,79.99884321604304,8.290,12.0627261761158022,97.7080820265379976,77.9199179734620024,79.74766913580246911300,26.8590,1.7146,-77.9199179734620024,100.13973704440684,6.0000,2024/07/02,0.3000,上交所,可转债,AA-,3.378
113656.SH,嘉诚转债,2024/10/11,100.5910,104.0000,110.2000,102.6000,105.6040,5.0130,4.98354723583620801100,41,0.089863013699,3.89041095890410958904,0.75754706261126472500,3.2383,103.95123938825,1.652760611749997,1.5899383417421908,15.410,6.4892926670992862,69.7598961713173264,35.8441038286826736,51.38210604651162793200,15.7376,1.5280,-35.8441038286826736,67.10828709869384,6.0000,2022/09/01,0.3000,上交所,可转债,AA-,7.9993
123242.SZ,赛龙转债,2024/10/11,138.1500,138.1500,146.1000,137.6080,144.2220,6.0720,4.39522258414766558100,96,0.078904109589,5.73972602739726027397,0.20801264716894787200,-3.0918,87.090799373478,57.131200626522,65.59958231812983,36.810,2.7166530834012497,88.1282260255365390,56.0937739744634610,63.65017940813810108000,53.3630,1.9289,-56.0937739744634610,101.1912012055483,6.0000,2024/07/08,0.3000,深交所,可转债,A+,2.5
123238.SZ,卡倍转02,2024/10/11,209.1570,197.0000,235.5000,191.1100,216.9780,7.8210,3.73929631807685136000,275,0.150136986301,5.25136612021857923497,0.09217524357308114200,-10.8214,88.844874271566,128.133125728434,144.2211796448474,29.240,3.4199726402188782,187.0725034199726402,29.9054965800273598,15.98604606946983547800,37.5949,5.4823,-29.9054965800273598,210.56082858326866,6.0000,2024/01/11,0.2000,深交所,可转债,A+,5.286269
113589.SH,天创转债,2024/10/11,208.2860,208.9000,219.1790,208.6880,215.1650,6.8790,3.30267036670731590200,110,0.542465753425,1.70136986301369863014,0.83656728557153812200,-32.1489,95.55026003605,119.61473996394999,125.18515378066029,12.290,8.1366965012205045,23.3523189585028478,191.8126810414971522,821.3860104529616700,-63.8100,1.1094,-191.8126810414971522,24.439827740596716,6.0000,2020/06/24,0.4000,上交所,可转债,A-,0.66625
127101.SZ,豪鹏转债,2024/10/11,106.8740,106.9470,111.8840,103.8000,110.0600,3.1860,2.98108052473005595400,295,0.241643835616,5.19672131147540983607,0.27257859349445756900,1.2406,96.96816301357,13.091836986429996,13.501170466225998,50.230,1.9908421262193908,76.8664144933306789,33.1935855066693211,43.18347060347060342800,57.7950,1.4308,-33.1935855066693211,79.26974390818744,6.0000,2023/12/22,0.3000,深交所,可转债,AA-,10.99984
111019.SH,宏柏转债,2024/10/11,115.1670,114.7000,121.4990,114.2000,118.0870,2.9200,2.53544852258025302400,178,0.097534246575,5.51506849315068493151,0.16936665339961215000,0.2809,97.962164990998,20.124835009002,20.543477179022453,5.450,18.3486238532110092,116.5137614678899083,1.5732385321100917,1.35025984251968500200,178.3150,1.9720,-1.5732385321100917,118.93751172056749,6.0000,2024/04/17,0.2000,上交所,可转债,AA-,9.6
118044.SH,赛特转债,2024/10/11,111.1670,111.0850,119.6000,109.6100,113.6370,2.4700,2.22188239315624241000,31,0.033972602740,4.91780821917808219178,0.35199802881103865800,0.7284,88.929969794606,24.707030205394005,27.782568983727014,24.200,4.1322314049586777,61.0743801652892562,52.5626198347107438,86.06328822733423544800,22.8962,2.4452,-52.5626198347107438,68.67693793931063,6.0000,2023/09/11,0.2000,上交所,可转债,A+,4.41982047
123044.SZ,红相转债,2024/10/11,196.2460,190.0000,229.8760,183.0000,200.5000,4.2540,2.16768749426739908100,214,1.758904109589,1.41643835616438356164,1.49625935162094763100,-30.3634,106.36482573623,94.13517426377,88.502165647516,3.700,27.0270270270270270,217.5675675675675676,-17.0675675675675676,-7.84472049689440995200,196.0262,2.9907,17.0675675675675676,204.5484172625873,6.0000,2020/03/12,0.5000,深交所,可转债,A-,3.171388
