代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
110058.SH,永鼎转债,2024/11/21,133.7870,133.1420,160.5440,133.1000,160.5440,26.7570,19.99970101728867528200,220,1.205479452055,0.40000000000000000000,null,-78.7074,108.78518516444,51.75881483556002,47.578918726222916,3.740,26.7379679144385027,147.0588235294117647,13.4851764705882353,9.16992000000000000400,136.6948,2.7531,-13.4851764705882353,135.1827671268999,6.0000,2019/04/15,0.4000,上交所,可转债,AA-,1.42551
113686.SH,泰瑞转债,2024/11/21,163.0390,163.8220,195.6470,163.5010,195.5430,32.5040,19.93633425131410276100,143,0.117534246575,5.61095890410958904110,0.15341894110246851100,-8.4159,96.865744302914,98.67725569708601,101.87012592243873,8.290,12.0627261761158022,108.3232810615199035,87.2197189384800965,80.51798106904231625500,45.1630,1.9014,-87.2197189384800965,111.8282648226771,6.0000,2024/07/02,0.3000,上交所,可转债,AA-,3.378
128106.SZ,华统转债,2024/11/21,143.8750,147.0000,170.8830,147.0000,156.6730,12.7980,8.89522154648132059100,226,1.114520547945,0.05464480874316939891,0.77117255563000644700,-646.0797,101.09817234519,55.57482765481001,54.971149691069684,8.820,11.3378684807256236,147.5056689342403628,9.1673310657596372,6.21490084550345888600,115.5732,3.8082,-9.1673310657596372,145.90339816490098,6.0000,2020/04/10,0.3000,深交所,可转债,AA,1.040918
127096.SZ,泰坦转债,2024/11/21,123.8000,123.2110,138.8280,123.2110,131.5200,7.7200,6.23586429725363489500,28,0.053698630137,4.92602739726027397260,0.53223844282238442800,-1.7276,82.21563582454,49.30436417546001,59.969571093122255,13.390,7.4682598954443615,84.0179238237490665,47.5020761762509335,56.53802666666666660600,22.5268,1.7945,-47.5020761762509335,102.19214749254681,6.0000,2023/10/25,0.5000,深交所,可转债,A,2.950265
127102.SZ,浙建转债,2024/11/21,116.0800,118.5100,124.4530,117.6600,123.1000,7.0200,6.04755341144038594100,333,0.181917808219,5.09289617486338797814,0.16246953696181965900,-1.7802,99.76744745811,23.332552541889996,23.386939464084,10.960,9.1240875912408759,104.6532846715328467,18.4467153284671533,17.62650392327811684400,66.7627,1.8979,-18.4467153284671533,104.89722583658792,6.0000,2023/12/25,0.2000,深交所,可转债,AA+,9.992465
404004.NQ,汇车退债,2024/11/21,28.9010,0.0000,0.0000,0.0000,30.6220,1.7210,5.95481125220580602700,78,null,1.73972602739726027397,5.87812683691463653600,null,98.596519390278,-67.974519390278,-68.94210851522266,1.500,66.6666666666666667,null,null,null,null,null,null,0.0,6.0000,2020/08/18,0.2000,代办转让,可转债,A,28.81556
110095.SH,双良转债,2024/11/21,98.0920,100.5500,104.2000,100.0000,103.8730,5.7810,5.89344696815234677600,106,0.145205479452,4.71232876712328767123,0.48135704177216408500,2.1864,101.54212863155,2.330871368450005,2.2954722339017257,7.200,13.8888888888888889,94.0277777777777778,9.8452222222222222,10.47054652880354502600,-7.0911,2.3711,-9.8452222222222222,92.59977020864082,6.0000,2023/08/08,0.2000,上交所,可转债,AA,25.77533
128144.SZ,利民转债,2024/11/21,111.4000,111.5600,118.3960,111.4000,116.9720,5.5720,5.00179533213644524200,266,0.728767123288,2.27397260273972602740,0.85490544745751119900,-1.7227,106.74513051091,10.226869489089992,9.580642639286243,8.350,11.9760479041916168,101.3173652694610778,15.6546347305389222,15.45108747044917262700,45.4641,1.2488,-15.6546347305389222,94.91521044990976,6.0000,2021/03/01,0.3000,深交所,可转债,AA,9.793011
118023.SH,广大转债,2024/11/21,89.1260,89.0890,93.4240,88.7300,93.0470,3.9210,4.39938962816686488800,40,0.109589041096,3.89315068493150684932,1.07472567627113179400,6.7169,103.79005534806,-10.743055348059997,-10.350755967932724,32.960,3.0339805825242718,54.9453883495145631,38.1016116504854369,69.34451242407509665300,36.6888,1.1571,-38.1016116504854369,52.93897200965466,6.0000,2022/10/13,0.3000,上交所,可转债,AA-,15.49951
127099.SZ,盛航转债,2024/11/21,136.0660,135.9000,141.8880,133.6580,141.8490,5.7830,4.25014331280408037300,352,0.288493150685,5.04098360655737704918,0.21149250259078315700,-3.2428,99.47491486343,42.37408513656999,42.59775964095646,15.600,6.4102564102564103,144.8717948717948718,-3.0227948717948718,-2.08653097345132743700,23.0184,2.3852,3.0227948717948718,145.63651054207048,6.0000,2023/12/06,0.3000,深交所,可转债,AA-,4.626074
